node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0173 0.0573 -3.1908 0.0661 0.2000 0.4314 0.3922 0.1961 0.1655 1.0000 
1 2 0 0.0173 0.0573 -3.1908 0.0337 0.1087 -3.3693 0.0661 0.1865 0.4314 0.3922 0.1961 0.3204 1.0000 
2 3 0 0.0337 0.1087 -3.3693 0.0508 0.1566 -3.5627 0.0661 0.2000 0.4314 0.3922 0.1961 0.4871 1.0000 
3 4 0 0.0508 0.1566 -3.5627 0.0661 0.1986 -3.7342 0.0661 0.1772 0.4314 0.3922 0.1961 0.6354 1.0000 
4 5 0 0.0661 0.1986 -3.7342 0.0801 0.2331 -3.9307 0.0661 0.2000 0.4314 0.3922 0.1961 0.8033 1.0000 
5 6 0 0.0801 0.2331 -3.9307 0.1018 0.2093 -4.1188 0.0661 0.1909 0.4314 0.3922 0.1961 0.9642 1.0000 
6 7 0 0.1018 0.2093 -4.1188 0.1082 0.1869 -4.3175 0.0661 0.2000 0.4314 0.3922 0.1961 1.1334 1.0000 
7 8 0 0.1082 0.1869 -4.3175 0.1234 0.1714 -4.5084 0.0661 0.1921 0.4314 0.3922 0.1961 1.2965 1.0000 
8 9 0 0.1234 0.1714 -4.5084 0.1413 0.1746 -4.7075 0.0661 0.2000 0.4314 0.3922 0.1961 1.4669 1.0000 
9 10 0 0.1413 0.1746 -4.7075 0.1326 0.1825 -4.9072 0.0661 0.2000 0.4314 0.3922 0.1961 1.6381 1.0000 
10 11 0 0.1326 0.1825 -4.9072 0.1325 0.1828 -4.9156 0.0661 0.0084 0.4314 0.3922 0.1961 1.6453 1.0000 
11 12 0 0.1325 0.1828 -4.9156 0.1364 0.1507 -5.1130 0.0661 0.2000 0.4314 0.3922 0.1961 1.8171 1.0000 
12 13 0 0.1364 0.1507 -5.1130 0.1323 0.1398 -5.3126 0.0661 0.2000 0.4314 0.3922 0.1961 1.9896 1.0000 
13 14 0 0.1323 0.1398 -5.3126 0.1312 0.1383 -5.3339 0.0661 0.0214 0.4314 0.3922 0.1961 2.0081 1.0000 
14 15 0 0.1312 0.1383 -5.3339 0.1196 0.1206 -5.5328 0.0661 0.2000 0.4314 0.3922 0.1961 2.1813 1.0000 
15 16 0 0.1196 0.1206 -5.5328 0.1223 0.0947 -5.7311 0.0661 0.2000 0.4314 0.3922 0.1961 2.3553 1.0000 
16 17 0 0.1223 0.0947 -5.7311 0.1223 0.0947 -5.7319 0.0661 0.0008 0.4314 0.3922 0.1961 2.3559 1.0000 
17 18 0 0.1223 0.0947 -5.7319 0.1369 0.0766 -5.9305 0.0661 0.2000 0.4314 0.3922 0.1961 2.5306 1.0000 
18 19 0 0.1369 0.0766 -5.9305 0.1533 0.0773 -6.1298 0.0661 0.2000 0.4314 0.3922 0.1961 2.7059 1.0000 
19 20 0 0.1533 0.0773 -6.1298 0.1534 0.0773 -6.1325 0.0661 0.0027 0.4314 0.3922 0.1961 2.7082 1.0000 
20 21 0 0.1534 0.0773 -6.1325 0.1710 0.1001 -6.3304 0.0661 0.2000 0.4314 0.3922 0.1961 2.8843 1.0000 
21 22 0 0.1710 0.1001 -6.3304 0.1833 0.1059 -6.5300 0.0661 0.2000 0.4314 0.3922 0.1961 3.0610 1.0000 
22 23 0 0.1833 0.1059 -6.5300 0.1834 0.1060 -6.5315 0.0661 0.0015 0.4314 0.3922 0.1961 3.0624 1.0000 
23 24 0 0.1834 0.1060 -6.5315 0.1859 0.1138 -6.7313 0.0661 0.2000 0.4314 0.3922 0.1961 3.2398 1.0000 
24 25 0 0.1859 0.1138 -6.7313 0.1903 0.1195 -6.9312 0.0661 0.2000 0.4314 0.3922 0.1961 3.4180 1.0000 
25 26 0 0.1903 0.1195 -6.9312 0.1896 0.1213 -6.9784 0.0661 0.0473 0.4314 0.3922 0.1961 3.4602 1.0000 
26 27 0 0.1896 0.1213 -6.9784 0.1934 0.1399 -7.1775 0.0661 0.2000 0.4314 0.3922 0.1961 3.6393 1.0000 
27 28 0 0.1934 0.1399 -7.1775 0.1829 0.1491 -7.3770 0.0661 0.2000 0.4314 0.3922 0.1961 3.8191 1.0000 
28 29 0 0.1829 0.1491 -7.3770 0.1829 0.1492 -7.3782 0.0661 0.0012 0.4314 0.3922 0.1961 3.8201 1.0000 
29 30 0 0.1829 0.1492 -7.3782 0.1853 0.1576 -7.5780 0.0661 0.2000 0.4314 0.3922 0.1961 4.0006 1.0000 
30 31 0 0.1853 0.1576 -7.5780 0.1553 0.1618 -7.7757 0.0661 0.2000 0.4314 0.3922 0.1961 4.1819 1.0000 
31 32 0 0.1553 0.1618 -7.7757 0.1548 0.1617 -7.7791 0.0661 0.0034 0.4314 0.3922 0.1961 4.1851 1.0000 
32 33 0 0.1548 0.1617 -7.7791 0.1211 0.1555 -7.9761 0.0661 0.2000 0.4314 0.3922 0.1961 4.3671 1.0000 
33 34 0 0.1211 0.1555 -7.9761 0.0827 0.1628 -8.1723 0.0661 0.2000 0.4314 0.3922 0.1961 4.5499 1.0000 
34 35 0 0.0827 0.1628 -8.1723 0.0793 0.1640 -8.1978 0.0661 0.0258 0.4314 0.3922 0.1961 4.5735 1.0000 
35 36 0 0.0793 0.1640 -8.1978 0.0700 0.1789 -8.3970 0.0661 0.2000 0.4314 0.3922 0.1961 4.7572 1.0000 
36 37 0 0.0700 0.1789 -8.3970 0.0682 0.1952 -8.5963 0.0661 0.2000 0.4314 0.3922 0.1961 4.9416 1.0000 
37 38 0 0.0682 0.1952 -8.5963 0.0678 0.1968 -8.6189 0.0661 0.0226 0.4314 0.3922 0.1961 4.9625 1.0000 
38 39 0 0.0678 0.1968 -8.6189 0.0701 0.1828 -8.8184 0.0661 0.2000 0.4314 0.3922 0.1961 5.1478 1.0000 
39 40 0 0.0701 0.1828 -8.8184 0.0645 0.1728 -9.0181 0.0661 0.2000 0.4314 0.3922 0.1961 5.3339 1.0000 
