node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0153 -0.0259 -3.1977 0.0781 0.2000 0.4314 0.3922 0.1961 0.1444 1.0000 
1 2 0 0.0153 -0.0259 -3.1977 0.0483 -0.0465 -3.3939 0.0781 0.2000 0.4314 0.3922 0.1961 0.2893 1.0000 
2 3 0 0.0483 -0.0465 -3.3939 0.0539 -0.0503 -3.4373 0.0781 0.0439 0.4314 0.3922 0.1961 0.3212 1.0000 
3 4 0 0.0539 -0.0503 -3.4373 0.0636 -0.0690 -3.6362 0.0781 0.2000 0.4314 0.3922 0.1961 0.4668 1.0000 
4 5 0 0.0636 -0.0690 -3.6362 0.0846 -0.0852 -3.8344 0.0781 0.2000 0.4314 0.3922 0.1961 0.6129 1.0000 
5 6 0 0.0846 -0.0852 -3.8344 0.0848 -0.0853 -3.8366 0.0781 0.0022 0.4314 0.3922 0.1961 0.6146 1.0000 
6 7 0 0.0848 -0.0853 -3.8366 0.1062 -0.1005 -4.0349 0.0781 0.2000 0.4314 0.3922 0.1961 0.7613 1.0000 
7 8 0 0.1062 -0.1005 -4.0349 0.1044 -0.0812 -4.2340 0.0781 0.2000 0.4314 0.3922 0.1961 0.9086 1.0000 
8 9 0 0.1044 -0.0812 -4.2340 0.1040 -0.0803 -4.2437 0.0781 0.0098 0.4314 0.3922 0.1961 0.9158 1.0000 
9 10 0 0.1040 -0.0803 -4.2437 0.0910 -0.0571 -4.4419 0.0781 0.2000 0.4314 0.3922 0.1961 1.0638 1.0000 
10 11 0 0.0910 -0.0571 -4.4419 0.0919 -0.0301 -4.6401 0.0781 0.2000 0.4314 0.3922 0.1961 1.2123 1.0000 
11 12 0 0.0919 -0.0301 -4.6401 0.0940 -0.0256 -4.6751 0.0781 0.0354 0.4314 0.3922 0.1961 1.2386 1.0000 
12 13 0 0.0940 -0.0256 -4.6751 0.0765 0.0009 -4.8725 0.0781 0.2000 0.4314 0.3922 0.1961 1.3878 1.0000 
13 14 0 0.0765 0.0009 -4.8725 0.0662 0.0212 -5.0580 0.0781 0.1869 0.4314 0.3922 0.1961 1.5277 1.0000 
14 15 0 0.0662 0.0212 -5.0580 0.0714 0.0416 -5.2569 0.0781 0.2000 0.4314 0.3922 0.1961 1.6780 1.0000 
15 16 0 0.0714 0.0416 -5.2569 0.0844 0.0519 -5.4562 0.0781 0.2000 0.4314 0.3922 0.1961 1.8290 1.0000 
16 17 0 0.0844 0.0519 -5.4562 0.0883 0.0552 -5.4929 0.0781 0.0370 0.4314 0.3922 0.1961 1.8570 1.0000 
17 18 0 0.0883 0.0552 -5.4929 0.0966 0.0530 -5.6927 0.0781 0.2000 0.4314 0.3922 0.1961 2.0086 1.0000 
18 19 0 0.0966 0.0530 -5.6927 0.0974 0.0450 -5.8864 0.0781 0.1939 0.4314 0.3922 0.1961 2.1562 1.0000 
19 20 0 0.0974 0.0450 -5.8864 0.1068 0.0252 -6.0852 0.0781 0.2000 0.4314 0.3922 0.1961 2.3091 1.0000 
20 21 0 0.1068 0.0252 -6.0852 0.1132 0.0085 -6.2390 0.0781 0.1548 0.4314 0.3922 0.1961 2.4278 1.0000 
21 22 0 0.1132 0.0085 -6.2390 0.1329 0.0078 -6.4380 0.0781 0.2000 0.4314 0.3922 0.1961 2.5818 1.0000 
22 23 0 0.1329 0.0078 -6.4380 0.1440 0.0122 -6.6376 0.0781 0.2000 0.4314 0.3922 0.1961 2.7364 1.0000 
23 24 0 0.1440 0.0122 -6.6376 0.1442 0.0123 -6.6437 0.0781 0.0061 0.4314 0.3922 0.1961 2.7411 1.0000 
24 25 0 0.1442 0.0123 -6.6437 0.1361 0.0087 -6.8436 0.0781 0.2000 0.4314 0.3922 0.1961 2.8964 1.0000 
25 26 0 0.1361 0.0087 -6.8436 0.1333 -0.0018 -7.0433 0.0781 0.2000 0.4314 0.3922 0.1961 3.0523 1.0000 
26 27 0 0.1333 -0.0018 -7.0433 0.1332 -0.0023 -7.0521 0.0781 0.0088 0.4314 0.3922 0.1961 3.0592 1.0000 
27 28 0 0.1332 -0.0023 -7.0521 0.1343 -0.0086 -7.2520 0.0781 0.2000 0.4314 0.3922 0.1961 3.2157 1.0000 
28 29 0 0.1343 -0.0086 -7.2520 0.1374 -0.0116 -7.4224 0.0781 0.1705 0.4314 0.3922 0.1961 3.3497 1.0000 
29 30 0 0.1374 -0.0116 -7.4224 0.1012 -0.0182 -7.6190 0.0781 0.2000 0.4314 0.3922 0.1961 3.5075 1.0000 
30 31 0 0.1012 -0.0182 -7.6190 0.0364 0.0059 -7.8066 0.0781 0.2000 0.4314 0.3922 0.1961 3.6659 1.0000 
31 32 0 0.0364 0.0059 -7.8066 0.0331 0.0071 -7.8166 0.0781 0.0106 0.4314 0.3922 0.1961 3.6744 1.0000 
32 33 0 0.0331 0.0071 -7.8166 -0.0154 0.0178 -8.0104 0.0781 0.2000 0.4314 0.3922 0.1961 3.8335 1.0000 
33 34 0 -0.0154 0.0178 -8.0104 -0.0574 0.0222 -8.2059 0.0781 0.2000 0.4314 0.3922 0.1961 3.9933 1.0000 
34 35 0 -0.0574 0.0222 -8.2059 -0.0593 0.0222 -8.2152 0.0781 0.0095 0.4314 0.3922 0.1961 4.0010 1.0000 
35 36 0 -0.0593 0.0222 -8.2152 -0.0894 0.0142 -8.4128 0.0781 0.2000 0.4314 0.3922 0.1961 4.1615 1.0000 
36 37 0 -0.0894 0.0142 -8.4128 -0.0972 0.0376 -8.5709 0.0781 0.1600 0.4314 0.3922 0.1961 4.2904 1.0000 
37 38 0 -0.0972 0.0376 -8.5709 -0.1030 0.0632 -8.7692 0.0781 0.2000 0.4314 0.3922 0.1961 4.4522 1.0000 
38 39 0 -0.1030 0.0632 -8.7692 -0.1024 0.0727 -8.9641 0.0781 0.1952 0.4314 0.3922 0.1961 4.6107 1.0000 
39 40 0 -0.1024 0.0727 -8.9641 -0.1028 0.0790 -9.1640 0.0781 0.2000 0.4314 0.3922 0.1961 4.7739 1.0000 
40 41 0 -0.1028 0.0790 -9.1640 -0.0999 0.0805 -9.3614 0.0781 0.1973 0.4314 0.3922 0.1961 4.9356 1.0000 
41 42 0 -0.0999 0.0805 -9.3614 -0.1035 0.0951 -9.5608 0.0781 0.2000 0.4314 0.3922 0.1961 5.1001 1.0000 
42 43 0 -0.1035 0.0951 -9.5608 -0.0977 0.1010 -9.7606 0.0781 0.2000 0.4314 0.3922 0.1961 5.2654 1.0000 
43 44 0 -0.0977 0.1010 -9.7606 -0.0977 0.1013 -9.7782 0.0781 0.0176 0.4314 0.3922 0.1961 5.2800 1.0000 
44 45 0 -0.0977 0.1013 -9.7782 -0.0897 0.1088 -9.9779 0.0781 0.2000 0.4314 0.3922 0.1961 5.4460 1.0000 
45 46 0 -0.0897 0.1088 -9.9779 -0.0367 0.0843 -10.1679 0.0781 0.1987 0.4314 0.3922 0.1961 5.6118 1.0000 
46 47 0 -0.0367 0.0843 -10.1679 0.0091 0.0609 -10.3611 0.0781 0.2000 0.4314 0.3922 0.1961 5.7793 1.0000 
47 48 0 0.0091 0.0609 -10.3611 0.0540 0.0468 -10.5555 0.0781 0.2000 0.4314 0.3922 0.1961 5.9476 1.0000 
48 49 0 0.0540 0.0468 -10.5555 0.0554 0.0461 -10.5622 0.0781 0.0069 0.4314 0.3922 0.1961 5.9534 1.0000 
49 50 0 0.0554 0.0461 -10.5622 0.0652 0.0242 -10.7608 0.0781 0.2000 0.4314 0.3922 0.1961 6.1225 1.0000 
50 51 0 0.0652 0.0242 -10.7608 0.0568 0.0038 -10.9596 0.0781 0.2000 0.4314 0.3922 0.1961 6.2923 1.0000 
51 52 0 0.0568 0.0038 -10.9596 0.0554 -0.0005 -10.9926 0.0781 0.0334 0.4314 0.3922 0.1961 6.3207 1.0000 
52 53 0 0.0554 -0.0005 -10.9926 0.0545 -0.0406 -11.1886 0.0781 0.2000 0.4314 0.3922 0.1961 6.4914 1.0000 
53 54 0 0.0545 -0.0406 -11.1886 0.0494 -0.0848 -11.3836 0.0781 0.2000 0.4314 0.3922 0.1961 6.6629 1.0000 
54 55 0 0.0494 -0.0848 -11.3836 0.0494 -0.0852 -11.3852 0.0781 0.0017 0.4314 0.3922 0.1961 6.6643 1.0000 
55 56 0 0.0494 -0.0852 -11.3852 0.0611 -0.0593 -11.5832 0.0781 0.2000 0.4314 0.3922 0.1961 6.8366 1.0000 
56 57 0 0.0611 -0.0593 -11.5832 0.0515 -0.0548 -11.7829 0.0781 0.2000 0.4314 0.3922 0.1961 7.0097 1.0000 
57 58 0 0.0515 -0.0548 -11.7829 0.0514 -0.0547 -11.7890 0.0781 0.0061 0.4314 0.3922 0.1961 7.0150 1.0000 
58 59 0 0.0514 -0.0547 -11.7890 0.0436 -0.0527 -11.9888 0.0781 0.2000 0.4314 0.3922 0.1961 7.1889 1.0000 
