node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0006 0.0020 -3.2000 0.0603 0.2000 0.4314 0.3922 0.1961 0.1532 1.0000 
1 2 0 0.0006 0.0020 -3.2000 -0.0085 -0.0260 -3.3885 0.0603 0.1908 0.4314 0.3922 0.1961 0.3000 1.0000 
2 3 0 -0.0085 -0.0260 -3.3885 -0.0175 -0.0487 -3.5870 0.0603 0.2000 0.4314 0.3922 0.1961 0.4544 1.0000 
3 4 0 -0.0175 -0.0487 -3.5870 -0.0107 -0.0658 -3.7747 0.0603 0.1886 0.4314 0.3922 0.1961 0.6005 1.0000 
4 5 0 -0.0107 -0.0658 -3.7747 0.0071 -0.0850 -3.9730 0.0603 0.2000 0.4314 0.3922 0.1961 0.7560 1.0000 
5 6 0 0.0071 -0.0850 -3.9730 0.0275 -0.0937 -4.1709 0.0603 0.1992 0.4314 0.3922 0.1961 0.9116 1.0000 
6 7 0 0.0275 -0.0937 -4.1709 0.0549 -0.1082 -4.3685 0.0603 0.2000 0.4314 0.3922 0.1961 1.0683 1.0000 
7 8 0 0.0549 -0.1082 -4.3685 0.0735 -0.1087 -4.5525 0.0603 0.1849 0.4314 0.3922 0.1961 1.2138 1.0000 
8 9 0 0.0735 -0.1087 -4.5525 0.0940 -0.1099 -4.7515 0.0603 0.2000 0.4314 0.3922 0.1961 1.3717 1.0000 
9 10 0 0.0940 -0.1099 -4.7515 0.1100 -0.1227 -4.9504 0.0603 0.2000 0.4314 0.3922 0.1961 1.5303 1.0000 
10 11 0 0.1100 -0.1227 -4.9504 0.1102 -0.1228 -4.9530 0.0603 0.0026 0.4314 0.3922 0.1961 1.5323 1.0000 
11 12 0 0.1102 -0.1228 -4.9530 0.1404 -0.1552 -5.1480 0.0603 0.2000 0.4314 0.3922 0.1961 1.6915 1.0000 
12 13 0 0.1404 -0.1552 -5.1480 0.1647 -0.1881 -5.3414 0.0603 0.1976 0.4314 0.3922 0.1961 1.8494 1.0000 
13 14 0 0.1647 -0.1881 -5.3414 0.1790 -0.2184 -5.5386 0.0603 0.2000 0.4314 0.3922 0.1961 2.0098 1.0000 
14 15 0 0.1790 -0.2184 -5.5386 0.1722 -0.2451 -5.7367 0.0603 0.2000 0.4314 0.3922 0.1961 2.1709 1.0000 
15 16 0 0.1722 -0.2451 -5.7367 0.1716 -0.2487 -5.7580 0.0603 0.0217 0.4314 0.3922 0.1961 2.1884 1.0000 
16 17 0 0.1716 -0.2487 -5.7580 0.1907 -0.2728 -5.9556 0.0603 0.2000 0.4314 0.3922 0.1961 2.3502 1.0000 
17 18 0 0.1907 -0.2728 -5.9556 0.2249 -0.2503 -6.1477 0.0603 0.1964 0.4314 0.3922 0.1961 2.5096 1.0000 
18 19 0 0.2249 -0.2503 -6.1477 0.2577 -0.1940 -6.3368 0.0603 0.2000 0.4314 0.3922 0.1961 2.6727 1.0000 
19 20 0 0.2577 -0.1940 -6.3368 0.2770 -0.1876 -6.5262 0.0603 0.1905 0.4314 0.3922 0.1961 2.8286 1.0000 
20 21 0 0.2770 -0.1876 -6.5262 0.2938 -0.1971 -6.7252 0.0603 0.2000 0.4314 0.3922 0.1961 2.9930 1.0000 
21 22 0 0.2938 -0.1971 -6.7252 0.3068 -0.2057 -6.8980 0.0603 0.1735 0.4314 0.3922 0.1961 3.1361 1.0000 
22 23 0 0.3068 -0.2057 -6.8980 0.3104 -0.2151 -7.0978 0.0603 0.2000 0.4314 0.3922 0.1961 3.3017 1.0000 
23 24 0 0.3104 -0.2151 -7.0978 0.2914 -0.2036 -7.2966 0.0603 0.2000 0.4314 0.3922 0.1961 3.4680 1.0000 
24 25 0 0.2914 -0.2036 -7.2966 0.2910 -0.2030 -7.3093 0.0603 0.0127 0.4314 0.3922 0.1961 3.4787 1.0000 
25 26 0 0.2910 -0.2030 -7.3093 0.2777 -0.2024 -7.5088 0.0603 0.2000 0.4314 0.3922 0.1961 3.6457 1.0000 
26 27 0 0.2777 -0.2024 -7.5088 0.2654 -0.1868 -7.6879 0.0603 0.1801 0.4314 0.3922 0.1961 3.7967 1.0000 
