"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
0,1,0,0,0,0,-0.0021,7e-04,-0.2,0.0623,0.200012249624867,0.4314,0.3922,0.1961,0.2447,1,"Tomato_60_6"
1,2,0,-0.0021,7e-04,-0.2,-0.0033,9e-04,-0.2734,0.0623,0.0734100810515831,0.4314,0.3922,0.1961,0.3349,1,"Tomato_60_6"
2,3,0,-0.0033,9e-04,-0.2734,-0.0139,-0.0033,-0.4161,0.0623,0.143154776378576,0.4314,0.3922,0.1961,0.5109,1,"Tomato_60_6"
3,4,0,-0.0139,-0.0033,-0.4161,-0.0137,-0.0187,-0.5658,0.0623,0.150490165791656,0.4314,0.3922,0.1961,0.6964,1,"Tomato_60_6"
4,5,0,-0.0137,-0.0187,-0.5658,-0.0266,-0.0218,-0.7537,0.0623,0.1883678051048,0.4314,0.3922,0.1961,0.9295,1,"Tomato_60_6"
5,6,0,-0.0266,-0.0218,-0.7537,-0.0446,-0.0215,-0.9193,0.0623,0.166575658485866,0.4314,0.3922,0.1961,1.1363,1,"Tomato_60_6"
6,7,0,-0.0446,-0.0215,-0.9193,-0.0587,-0.044,-1.1176,0.0623,0.200069862797974,0.4314,0.3922,0.1961,1.3855,1,"Tomato_60_6"
7,8,0,-0.0587,-0.044,-1.1176,-0.0643,-0.053,-1.1965,0.0623,0.0796088562912444,0.4314,0.3922,0.1961,1.4849,1,"Tomato_60_6"
8,9,0,-0.0643,-0.053,-1.1965,-0.031,-0.049,-1.3845,0.0623,0.19096829579802,0.4314,0.3922,0.1961,1.7241,1,"Tomato_60_6"
9,10,0,-0.031,-0.049,-1.3845,-0.0079,-0.0475,-1.5831,0.0623,0.199944542311112,0.4314,0.3922,0.1961,1.9756,1,"Tomato_60_6"
10,11,0,-0.0079,-0.0475,-1.5831,-0.0041,-0.0452,-1.6234,0.0623,0.0405440501183589,0.4314,0.3922,0.1961,2.0267,1,"Tomato_60_6"
11,12,0,-0.0041,-0.0452,-1.6234,0.0015,-0.0182,-1.8055,0.0623,0.184175921336097,0.4314,0.3922,0.1961,2.2594,1,"Tomato_60_6"
12,13,0,0.0015,-0.0182,-1.8055,0.0235,0.0187,-2.0009,0.0623,0.200066913806356,0.4314,0.3922,0.1961,2.513,1,"Tomato_60_6"
13,14,0,0.0235,0.0187,-2.0009,0.0273,0.0263,-2.0396,0.0623,0.0396218374132245,0.4314,0.3922,0.1961,2.5634,1,"Tomato_60_6"
14,15,0,0.0273,0.0263,-2.0396,0.0074,0.0576,-2.2361,0.0623,0.199969872730869,0.4314,0.3922,0.1961,2.8183,1,"Tomato_60_6"
15,16,0,0.0074,0.0576,-2.2361,0.0056,0.0665,-2.3208,0.0623,0.0851853273750828,0.4314,0.3922,0.1961,2.9272,1,"Tomato_60_6"
16,17,0,0.0056,0.0665,-2.3208,0.0078,0.0749,-2.3915,0.0623,0.0712312431451256,0.4314,0.3922,0.1961,3.0183,1,"Tomato_60_6"
