node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 -0.0023 0.0002 -0.1255 0.0615 0.1255 0.4314 0.3922 0.1961 0.1210 1.0000 
1 2 0 -0.0023 0.0002 -0.1255 0.0029 0.0162 -0.2761 0.0615 0.1516 0.4314 0.3922 0.1961 0.2675 1.0000 
2 3 0 0.0029 0.0162 -0.2761 -0.0044 0.0205 -0.4297 0.0615 0.1538 0.4314 0.3922 0.1961 0.4165 1.0000 
3 4 0 -0.0044 0.0205 -0.4297 -0.0123 0.0213 -0.5708 0.0615 0.1413 0.4314 0.3922 0.1961 0.5538 1.0000 
4 5 0 -0.0123 0.0213 -0.5708 -0.0133 0.0321 -0.7705 0.0615 0.2000 0.4314 0.3922 0.1961 0.7485 1.0000 
5 6 0 -0.0133 0.0321 -0.7705 -0.0134 0.0329 -0.7844 0.0615 0.0140 0.4314 0.3922 0.1961 0.7622 1.0000 
6 7 0 -0.0134 0.0329 -0.7844 -0.0169 0.0509 -0.9836 0.0615 0.2000 0.4314 0.3922 0.1961 0.9576 1.0000 
7 8 0 -0.0169 0.0509 -0.9836 -0.0136 0.0532 -1.0556 0.0615 0.0721 0.4314 0.3922 0.1961 1.0282 1.0000 
8 9 0 -0.0136 0.0532 -1.0556 -0.0061 0.0514 -1.1385 0.0615 0.0833 0.4314 0.3922 0.1961 1.1099 1.0000 
9 10 0 -0.0061 0.0514 -1.1385 0.0259 0.0322 -1.3350 0.0615 0.2000 0.4314 0.3922 0.1961 1.3064 1.0000 
10 11 0 0.0259 0.0322 -1.3350 0.0312 0.0286 -1.3704 0.0615 0.0360 0.4314 0.3922 0.1961 1.3419 1.0000 
11 12 0 0.0312 0.0286 -1.3704 0.0774 0.0024 -1.5632 0.0615 0.2000 0.4314 0.3922 0.1961 1.5392 1.0000 
12 13 0 0.0774 0.0024 -1.5632 0.0907 -0.0044 -1.6249 0.0615 0.0635 0.4314 0.3922 0.1961 1.6021 1.0000 
13 14 0 0.0907 -0.0044 -1.6249 0.1074 -0.0209 -1.7994 0.0615 0.1760 0.4314 0.3922 0.1961 1.7765 1.0000 
14 15 0 0.1074 -0.0209 -1.7994 0.1152 -0.0350 -1.9988 0.0615 0.2000 0.4314 0.3922 0.1961 1.9753 1.0000 
15 16 0 0.1152 -0.0350 -1.9988 0.1176 -0.0354 -2.0387 0.0615 0.0400 0.4314 0.3922 0.1961 2.0151 1.0000 
16 17 0 0.1176 -0.0354 -2.0387 0.1222 -0.0395 -2.2386 0.0615 0.2000 0.4314 0.3922 0.1961 2.2147 1.0000 
17 18 0 0.1222 -0.0395 -2.2386 0.1218 -0.0425 -2.3137 0.0615 0.0751 0.4314 0.3922 0.1961 2.2898 1.0000 
18 19 0 0.1218 -0.0425 -2.3137 0.1211 -0.0480 -2.4299 0.0615 0.1164 0.4314 0.3922 0.1961 2.4064 1.0000 
19 20 0 0.1211 -0.0480 -2.4299 0.1489 -0.0377 -2.6277 0.0615 0.2000 0.4314 0.3922 0.1961 2.6073 1.0000 
20 21 0 0.1489 -0.0377 -2.6277 0.1508 -0.0370 -2.6413 0.0615 0.0137 0.4314 0.3922 0.1961 2.6211 1.0000 
21 22 0 0.1508 -0.0370 -2.6413 0.1412 -0.0224 -2.7722 0.0615 0.1320 0.4314 0.3922 0.1961 2.7541 1.0000 
22 23 0 0.1412 -0.0224 -2.7722 0.1346 -0.0253 -2.9419 0.0615 0.1699 0.4314 0.3922 0.1961 2.9257 1.0000 
23 24 0 0.1346 -0.0253 -2.9419 0.1321 -0.0241 -3.0584 0.0615 0.1165 0.4314 0.3922 0.1961 3.0437 1.0000 
24 25 0 0.1321 -0.0241 -3.0584 0.1386 -0.0428 -3.2428 0.0615 0.1855 0.4314 0.3922 0.1961 3.2320 1.0000 
25 26 0 0.1386 -0.0428 -3.2428 0.1437 -0.0560 -3.3819 0.0615 0.1398 0.4314 0.3922 0.1961 3.3743 1.0000 
26 27 0 0.1437 -0.0560 -3.3819 0.1583 -0.0692 -3.5810 0.0615 0.2000 0.4314 0.3922 0.1961 3.5784 1.0000 
27 28 0 0.1583 -0.0692 -3.5810 0.1635 -0.0680 -3.6455 0.0615 0.0647 0.4314 0.3922 0.1961 3.6446 1.0000 
28 29 0 0.1635 -0.0680 -3.6455 0.1951 -0.0689 -3.8430 0.0615 0.2000 0.4314 0.3922 0.1961 3.8497 1.0000 
29 30 0 0.1951 -0.0689 -3.8430 0.2049 -0.0717 -3.8983 0.0615 0.0563 0.4314 0.3922 0.1961 3.9075 1.0000 
30 31 0 0.2049 -0.0717 -3.8983 0.2279 -0.0810 -4.0968 0.0615 0.2000 0.4314 0.3922 0.1961 4.1135 1.0000 
31 32 0 0.2279 -0.0810 -4.0968 0.2049 -0.0851 -4.2030 0.0615 0.1087 0.4314 0.3922 0.1961 4.2258 1.0000 
32 33 0 0.2049 -0.0851 -4.2030 0.1906 -0.0822 -4.3008 0.0615 0.0990 0.4314 0.3922 0.1961 4.3282 1.0000 
33 34 0 0.1906 -0.0822 -4.3008 0.1615 -0.0763 -4.4986 0.0615 0.2000 0.4314 0.3922 0.1961 4.5356 1.0000 
34 35 0 0.1615 -0.0763 -4.4986 0.1589 -0.0757 -4.5173 0.0615 0.0188 0.4314 0.3922 0.1961 4.5551 1.0000 
35 36 0 0.1589 -0.0757 -4.5173 0.1432 -0.0715 -4.6209 0.0615 0.1050 0.4314 0.3922 0.1961 4.6643 1.0000 
36 37 0 0.1432 -0.0715 -4.6209 0.1132 -0.0693 -4.8187 0.0615 0.2000 0.4314 0.3922 0.1961 4.8729 1.0000 
37 38 0 0.1132 -0.0693 -4.8187 0.1128 -0.0693 -4.8219 0.0615 0.0033 0.4314 0.3922 0.1961 4.8763 1.0000 
38 39 0 0.1128 -0.0693 -4.8219 0.1030 -0.0869 -5.0209 0.0615 0.2000 0.4314 0.3922 0.1961 5.0857 1.0000 
39 40 0 0.1030 -0.0869 -5.0209 0.0964 -0.0814 -5.0873 0.0615 0.0669 0.4314 0.3922 0.1961 5.1559 1.0000 
40 41 0 0.0964 -0.0814 -5.0873 0.0866 -0.0746 -5.2358 0.0615 0.1489 0.4314 0.3922 0.1961 5.3124 1.0000 
41 42 0 0.0866 -0.0746 -5.2358 0.0869 -0.0777 -5.4158 0.0615 0.1800 0.4314 0.3922 0.1961 5.5022 1.0000 
42 43 0 0.0869 -0.0777 -5.4158 0.0863 -0.0811 -5.6157 0.0615 0.2000 0.4314 0.3922 0.1961 5.7137 1.0000 
43 44 0 0.0863 -0.0811 -5.6157 0.0862 -0.0814 -5.6351 0.0615 0.0194 0.4314 0.3922 0.1961 5.7343 1.0000 
44 45 0 0.0862 -0.0814 -5.6351 0.0977 -0.0908 -5.8321 0.0615 0.1976 0.4314 0.3922 0.1961 5.9440 1.0000 
45 46 0 0.0977 -0.0908 -5.8321 0.1016 -0.0889 -5.9799 0.0615 0.1479 0.4314 0.3922 0.1961 6.1015 1.0000 
46 47 0 0.1016 -0.0889 -5.9799 0.0891 -0.0825 -6.1794 0.0615 0.2000 0.4314 0.3922 0.1961 6.3151 1.0000 
47 48 0 0.0891 -0.0825 -6.1794 0.0858 -0.0805 -6.2270 0.0615 0.0477 0.4314 0.3922 0.1961 6.3662 1.0000 
48 49 0 0.0858 -0.0805 -6.2270 0.0642 -0.0637 -6.3607 0.0615 0.1365 0.4314 0.3922 0.1961 6.5126 1.0000 
49 50 0 0.0642 -0.0637 -6.3607 0.0296 -0.0322 -6.5552 0.0615 0.2000 0.4314 0.3922 0.1961 6.7277 1.0000 
50 51 0 0.0296 -0.0322 -6.5552 0.0254 -0.0305 -6.5876 0.0615 0.0328 0.4314 0.3922 0.1961 6.7630 1.0000 
51 52 0 0.0254 -0.0305 -6.5876 0.0343 -0.0168 -6.7034 0.0615 0.1170 0.4314 0.3922 0.1961 6.8893 1.0000 
52 53 0 0.0343 -0.0168 -6.7034 0.0427 -0.0050 -6.8869 0.0615 0.1840 0.4314 0.3922 0.1961 7.0884 1.0000 
53 54 0 0.0427 -0.0050 -6.8869 0.0485 0.0110 -7.0239 0.0615 0.1381 0.4314 0.3922 0.1961 7.2382 1.0000 
54 55 0 0.0485 0.0110 -7.0239 0.0639 0.0095 -7.2233 0.0615 0.2000 0.4314 0.3922 0.1961 7.4560 1.0000 
55 56 0 0.0639 0.0095 -7.2233 0.0672 0.0068 -7.2977 0.0615 0.0746 0.4314 0.3922 0.1961 7.5374 1.0000 
56 57 0 0.0672 0.0068 -7.2977 0.0869 0.0027 -7.4665 0.0615 0.1699 0.4314 0.3922 0.1961 7.7232 1.0000 
57 58 0 0.0869 0.0027 -7.4665 0.0624 0.0027 -7.6650 0.0615 0.2000 0.4314 0.3922 0.1961 7.9428 1.0000 
58 59 0 0.0624 0.0027 -7.6650 0.0593 0.0028 -7.6918 0.0615 0.0270 0.4314 0.3922 0.1961 7.9725 1.0000 
59 60 0 0.0593 0.0028 -7.6918 0.0415 -0.0028 -7.8909 0.0615 0.2000 0.4314 0.3922 0.1961 8.1929 1.0000 
