node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 -0.0021 0.0028 -0.1556 0.0641 0.1556 0.4314 0.3922 0.1961 0.1179 1.0000 
1 2 0 -0.0021 0.0028 -0.1556 0.0131 0.0116 -0.3548 0.0641 0.2000 0.4314 0.3922 0.1961 0.2699 1.0000 
2 3 0 0.0131 0.0116 -0.3548 0.0142 0.0221 -0.4663 0.0641 0.1120 0.4314 0.3922 0.1961 0.3553 1.0000 
3 4 0 0.0142 0.0221 -0.4663 0.0190 0.0448 -0.6649 0.0641 0.2000 0.4314 0.3922 0.1961 0.5082 1.0000 
4 5 0 0.0190 0.0448 -0.6649 0.0196 0.0503 -0.7132 0.0641 0.0486 0.4314 0.3922 0.1961 0.5454 1.0000 
5 6 0 0.0196 0.0503 -0.7132 0.0249 0.0696 -0.9122 0.0641 0.2000 0.4314 0.3922 0.1961 0.6990 1.0000 
6 7 0 0.0249 0.0696 -0.9122 0.0295 0.0759 -0.9522 0.0641 0.0407 0.4314 0.3922 0.1961 0.7304 1.0000 
7 8 0 0.0295 0.0759 -0.9522 0.0341 0.1088 -1.1494 0.0641 0.2000 0.4314 0.3922 0.1961 0.8846 1.0000 
8 9 0 0.0341 0.1088 -1.1494 0.0316 0.1174 -1.2093 0.0641 0.0606 0.4314 0.3922 0.1961 0.9315 1.0000 
9 10 0 0.0316 0.1174 -1.2093 0.0300 0.1324 -1.3655 0.0641 0.1569 0.4314 0.3922 0.1961 1.0531 1.0000 
10 11 0 0.0300 0.1324 -1.3655 0.0337 0.1257 -1.5653 0.0641 0.2000 0.4314 0.3922 0.1961 1.2086 1.0000 
11 12 0 0.0337 0.1257 -1.5653 0.0339 0.1252 -1.5817 0.0641 0.0164 0.4314 0.3922 0.1961 1.2213 1.0000 
12 13 0 0.0339 0.1252 -1.5817 0.0362 0.1190 -1.7816 0.0641 0.2000 0.4314 0.3922 0.1961 1.3775 1.0000 
13 14 0 0.0362 0.1190 -1.7816 0.0362 0.1190 -1.7960 0.0641 0.0145 0.4314 0.3922 0.1961 1.3888 1.0000 
14 15 0 0.0362 0.1190 -1.7960 0.0390 0.1216 -1.8697 0.0641 0.0738 0.4314 0.3922 0.1961 1.4466 1.0000 
15 16 0 0.0390 0.1216 -1.8697 0.0379 0.1268 -2.0697 0.0641 0.2000 0.4314 0.3922 0.1961 1.6036 1.0000 
16 17 0 0.0379 0.1268 -2.0697 0.0377 0.1274 -2.0839 0.0641 0.0143 0.4314 0.3922 0.1961 1.6148 1.0000 
17 18 0 0.0377 0.1274 -2.0839 0.0343 0.1361 -2.2837 0.0641 0.2000 0.4314 0.3922 0.1961 1.7724 1.0000 
18 19 0 0.0343 0.1361 -2.2837 0.0326 0.1375 -2.3241 0.0641 0.0405 0.4314 0.3922 0.1961 1.8044 1.0000 
