node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 0.0167 0.0010 -0.1980 0.0717 0.1987 0.4314 0.3922 0.1961 0.1094 1.0000 
1 2 0 0.0167 0.0010 -0.1980 0.0196 0.0102 -0.3108 0.0717 0.1132 0.4314 0.3922 0.1961 0.1718 1.0000 
2 3 0 0.0196 0.0102 -0.3108 0.0162 0.0362 -0.5060 0.0717 0.1969 0.4314 0.3922 0.1961 0.2808 1.0000 
3 4 0 0.0162 0.0362 -0.5060 0.0108 0.0588 -0.6986 0.0717 0.1940 0.4314 0.3922 0.1961 0.3886 1.0000 
4 5 0 0.0108 0.0588 -0.6986 0.0074 0.0788 -0.8668 0.0717 0.1694 0.4314 0.3922 0.1961 0.4830 1.0000 
5 6 0 0.0074 0.0788 -0.8668 0.0252 0.0950 -1.0653 0.0717 0.2000 0.4314 0.3922 0.1961 0.5949 1.0000 
6 7 0 0.0252 0.0950 -1.0653 0.0262 0.0958 -1.0778 0.0717 0.0126 0.4314 0.3922 0.1961 0.6019 1.0000 
7 8 0 0.0262 0.0958 -1.0778 0.0386 0.1002 -1.2774 0.0717 0.2000 0.4314 0.3922 0.1961 0.7142 1.0000 
8 9 0 0.0386 0.1002 -1.2774 0.0443 0.1023 -1.3702 0.0717 0.0930 0.4314 0.3922 0.1961 0.7666 1.0000 
9 10 0 0.0443 0.1023 -1.3702 0.0483 0.1043 -1.4362 0.0717 0.0662 0.4314 0.3922 0.1961 0.8039 1.0000 
10 11 0 0.0483 0.1043 -1.4362 0.0599 0.1064 -1.6359 0.0717 0.2000 0.4314 0.3922 0.1961 0.9170 1.0000 
11 12 0 0.0599 0.1064 -1.6359 0.0650 0.1069 -1.6859 0.0717 0.0503 0.4314 0.3922 0.1961 0.9455 1.0000 
12 13 0 0.0650 0.1069 -1.6859 0.0790 0.1063 -1.7969 0.0717 0.1119 0.4314 0.3922 0.1961 1.0090 1.0000 
13 14 0 0.0790 0.1063 -1.7969 0.0765 0.1100 -1.9200 0.0717 0.1231 0.4314 0.3922 0.1961 1.0791 1.0000 
14 15 0 0.0765 0.1100 -1.9200 0.0834 0.1114 -2.1161 0.0717 0.1963 0.4314 0.3922 0.1961 1.1911 1.0000 
15 16 0 0.0834 0.1114 -2.1161 0.0890 0.1111 -2.3160 0.0717 0.2000 0.4314 0.3922 0.1961 1.3056 1.0000 
16 17 0 0.0890 0.1111 -2.3160 0.0891 0.1111 -2.3176 0.0717 0.0015 0.4314 0.3922 0.1961 1.3065 1.0000 
17 18 0 0.0891 0.1111 -2.3176 0.1202 0.1035 -2.5150 0.0717 0.2000 0.4314 0.3922 0.1961 1.4215 1.0000 
18 19 0 0.1202 0.1035 -2.5150 0.1304 0.1024 -2.5820 0.0717 0.0678 0.4314 0.3922 0.1961 1.4606 1.0000 
19 20 0 0.1304 0.1024 -2.5820 0.1493 0.1000 -2.7030 0.0717 0.1225 0.4314 0.3922 0.1961 1.5314 1.0000 
20 21 0 0.1493 0.1000 -2.7030 0.1551 0.0968 -2.8077 0.0717 0.1049 0.4314 0.3922 0.1961 1.5921 1.0000 
21 22 0 0.1551 0.0968 -2.8077 0.1661 0.0908 -3.0073 0.0717 0.2000 0.4314 0.3922 0.1961 1.7083 1.0000 
