node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0124 -0.0026 -3.1996 0.0755 0.2000 0.4314 0.3922 0.1961 0.1490 1.0000 
1 2 0 -0.0124 -0.0026 -3.1996 -0.0367 -0.0298 -3.3917 0.0755 0.1955 0.4314 0.3922 0.1961 0.2952 1.0000 
2 3 0 -0.0367 -0.0298 -3.3917 -0.0243 -0.0293 -3.5913 0.0755 0.2000 0.4314 0.3922 0.1961 0.4453 1.0000 
3 4 0 -0.0243 -0.0293 -3.5913 -0.0162 -0.0270 -3.7821 0.0755 0.1910 0.4314 0.3922 0.1961 0.5892 1.0000 
4 5 0 -0.0162 -0.0270 -3.7821 -0.0138 -0.0249 -3.9821 0.0755 0.2000 0.4314 0.3922 0.1961 0.7404 1.0000 
5 6 0 -0.0138 -0.0249 -3.9821 -0.0114 -0.0237 -4.1821 0.0755 0.2000 0.4314 0.3922 0.1961 0.8922 1.0000 
6 7 0 -0.0114 -0.0237 -4.1821 -0.0114 -0.0237 -4.1822 0.0755 0.0001 0.4314 0.3922 0.1961 0.8923 1.0000 
7 8 0 -0.0114 -0.0237 -4.1822 -0.0115 -0.0236 -4.3822 0.0755 0.2000 0.4314 0.3922 0.1961 1.0447 1.0000 
8 9 0 -0.0115 -0.0236 -4.3822 -0.0026 -0.0249 -4.5820 0.0755 0.2000 0.4314 0.3922 0.1961 1.1977 1.0000 
9 10 0 -0.0026 -0.0249 -4.5820 -0.0025 -0.0248 -4.5838 0.0755 0.0018 0.4314 0.3922 0.1961 1.1991 1.0000 
10 11 0 -0.0025 -0.0248 -4.5838 -0.0012 -0.0161 -4.7836 0.0755 0.2000 0.4314 0.3922 0.1961 1.3527 1.0000 
11 12 0 -0.0012 -0.0161 -4.7836 0.0108 -0.0130 -4.9833 0.0755 0.2000 0.4314 0.3922 0.1961 1.5069 1.0000 
12 13 0 0.0108 -0.0130 -4.9833 0.0108 -0.0130 -4.9835 0.0755 0.0002 0.4314 0.3922 0.1961 1.5071 1.0000 
13 14 0 0.0108 -0.0130 -4.9835 0.0025 -0.0101 -5.1833 0.0755 0.2000 0.4314 0.3922 0.1961 1.6619 1.0000 
14 15 0 0.0025 -0.0101 -5.1833 -0.0043 -0.0072 -5.3667 0.0755 0.1835 0.4314 0.3922 0.1961 1.8044 1.0000 
15 16 0 -0.0043 -0.0072 -5.3667 -0.0112 -0.0101 -5.5665 0.0755 0.2000 0.4314 0.3922 0.1961 1.9604 1.0000 
16 17 0 -0.0112 -0.0101 -5.5665 -0.0157 -0.0292 -5.7656 0.0755 0.2000 0.4314 0.3922 0.1961 2.1170 1.0000 
17 18 0 -0.0157 -0.0292 -5.7656 -0.0168 -0.0341 -5.7977 0.0755 0.0325 0.4314 0.3922 0.1961 2.1425 1.0000 
18 19 0 -0.0168 -0.0341 -5.7977 -0.0346 -0.0304 -5.9968 0.0755 0.2000 0.4314 0.3922 0.1961 2.2998 1.0000 
19 20 0 -0.0346 -0.0304 -5.9968 -0.0508 -0.0280 -6.1962 0.0755 0.2000 0.4314 0.3922 0.1961 2.4578 1.0000 
20 21 0 -0.0508 -0.0280 -6.1962 -0.0531 -0.0277 -6.2254 0.0755 0.0293 0.4314 0.3922 0.1961 2.4809 1.0000 
21 22 0 -0.0531 -0.0277 -6.2254 -0.0575 -0.0418 -6.4248 0.0755 0.2000 0.4314 0.3922 0.1961 2.6396 1.0000 
22 23 0 -0.0575 -0.0418 -6.4248 -0.0760 -0.0665 -6.6224 0.0755 0.2000 0.4314 0.3922 0.1961 2.7989 1.0000 
