node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0004 0.0030 -3.0095 0.0965 0.0100 0.0000 0.0000 205.0000 0.0024 1.0000 
1 2 0 -0.0004 0.0030 -3.0095 0.0030 0.0672 -3.2036 0.0965 0.2045 0.0000 0.0000 205.0000 0.0521 1.0000 
2 3 0 0.0030 0.0672 -3.2036 0.0144 0.1330 -3.3982 0.0965 0.2057 0.0000 0.0000 205.0000 0.1021 1.0000 
3 4 0 0.0144 0.1330 -3.3982 0.0426 0.1997 -3.6046 0.0965 0.2188 0.0000 0.0000 205.0000 0.1553 1.0000 
4 5 0 0.0426 0.1997 -3.6046 0.0739 0.2664 -3.7988 0.0965 0.2077 0.0000 0.0000 205.0000 0.2059 1.0000 
5 6 0 0.0739 0.2664 -3.7988 0.1080 0.3290 -3.9790 0.0965 0.1937 0.0000 0.0000 205.0000 0.2531 1.0000 
6 7 0 0.1080 0.3290 -3.9790 0.1409 0.3965 -4.1624 0.0965 0.1982 0.0000 0.0000 205.0000 0.3014 1.0000 
7 8 0 0.1409 0.3965 -4.1624 0.1662 0.4544 -4.3322 0.0965 0.1812 0.0000 0.0000 205.0000 0.3457 1.0000 
8 9 0 0.1662 0.4544 -4.3322 0.2095 0.5060 -4.5178 0.0965 0.1974 0.0000 0.0000 205.0000 0.3939 1.0000 
9 10 0 0.2095 0.5060 -4.5178 0.2507 0.5562 -4.6953 0.0965 0.1890 0.0000 0.0000 205.0000 0.4401 1.0000 
10 11 0 0.2507 0.5562 -4.6953 0.3087 0.6205 -4.9106 0.0965 0.2320 0.0000 0.0000 205.0000 0.4969 1.0000 
11 12 0 0.3087 0.6205 -4.9106 0.3592 0.6771 -5.1001 0.0965 0.2041 0.0000 0.0000 205.0000 0.5469 1.0000 
12 13 0 0.3592 0.6771 -5.1001 0.4067 0.7286 -5.2793 0.0965 0.1924 0.0000 0.0000 205.0000 0.5941 1.0000 
13 14 0 0.4067 0.7286 -5.2793 0.4498 0.7779 -5.4562 0.0965 0.1886 0.0000 0.0000 205.0000 0.6403 1.0000 
14 15 0 0.4498 0.7779 -5.4562 0.4964 0.8365 -5.6533 0.0965 0.2108 0.0000 0.0000 205.0000 0.6921 1.0000 
15 16 0 0.4964 0.8365 -5.6533 0.5373 0.8880 -5.8256 0.0965 0.1844 0.0000 0.0000 205.0000 0.7374 1.0000 
16 17 0 0.5373 0.8880 -5.8256 0.5817 0.9573 -6.0168 0.0965 0.2082 0.0000 0.0000 205.0000 0.7886 1.0000 
17 18 0 0.5817 0.9573 -6.0168 0.6254 1.0217 -6.1979 0.0965 0.1971 0.0000 0.0000 205.0000 0.8371 1.0000 
18 19 0 0.6254 1.0217 -6.1979 0.6592 1.0680 -6.4053 0.0965 0.2151 0.0000 0.0000 205.0000 0.8902 1.0000 
19 20 0 0.6592 1.0680 -6.4053 0.6903 1.1008 -6.5930 0.0965 0.1931 0.0000 0.0000 205.0000 0.9378 1.0000 
20 21 0 0.6903 1.1008 -6.5930 0.7256 1.1376 -6.7961 0.0965 0.2094 0.0000 0.0000 205.0000 0.9895 1.0000 
21 22 0 0.7256 1.1376 -6.7961 0.7562 1.1744 -6.9896 0.0965 0.1994 0.0000 0.0000 205.0000 1.0387 1.0000 
22 23 0 0.7562 1.1744 -6.9896 0.7880 1.2087 -7.1866 0.0965 0.2025 0.0000 0.0000 205.0000 1.0888 1.0000 
23 24 0 0.7880 1.2087 -7.1866 0.8241 1.2363 -7.3965 0.0965 0.2148 0.0000 0.0000 205.0000 1.1419 1.0000 
24 25 0 0.8241 1.2363 -7.3965 0.8504 1.2601 -7.5796 0.0965 0.1865 0.0000 0.0000 205.0000 1.1881 1.0000 
25 26 0 0.8504 1.2601 -7.5796 0.8705 1.2750 -7.7854 0.0965 0.2073 0.0000 0.0000 205.0000 1.2395 1.0000 
26 27 0 0.8705 1.2750 -7.7854 0.8822 1.2922 -7.9664 0.0965 0.1823 0.0000 0.0000 205.0000 1.2847 1.0000 
27 28 0 0.8822 1.2922 -7.9664 0.8883 1.2863 -8.1741 0.0965 0.2078 0.0000 0.0000 205.0000 1.3363 1.0000 
28 29 0 0.8883 1.2863 -8.1741 0.8962 1.2874 -8.3917 0.0965 0.2177 0.0000 0.0000 205.0000 1.3905 1.0000 
29 30 0 0.8962 1.2874 -8.3917 0.9040 1.2901 -8.5892 0.0965 0.1977 0.0000 0.0000 205.0000 1.4396 1.0000 
30 31 0 0.9040 1.2901 -8.5892 0.9113 1.2936 -8.7865 0.0965 0.1974 0.0000 0.0000 205.0000 1.4888 1.0000 
31 32 0 0.9113 1.2936 -8.7865 0.9185 1.2947 -8.9723 0.0965 0.1859 0.0000 0.0000 205.0000 1.5351 1.0000 
32 33 0 0.9185 1.2947 -8.9723 0.9303 1.2891 -9.1734 0.0965 0.2015 0.0000 0.0000 205.0000 1.5854 1.0000 
33 34 0 0.9303 1.2891 -9.1734 0.9308 1.2725 -9.3687 0.0965 0.1960 0.0000 0.0000 205.0000 1.6343 1.0000 
34 35 0 0.9308 1.2725 -9.3687 0.9264 1.2617 -9.5839 0.0965 0.2156 0.0000 0.0000 205.0000 1.6882 1.0000 
35 36 0 0.9264 1.2617 -9.5839 0.9322 1.2602 -9.7832 0.0965 0.1994 0.0000 0.0000 205.0000 1.7380 1.0000 
36 37 0 0.9322 1.2602 -9.7832 0.9327 1.2611 -9.9690 0.0965 0.1858 0.0000 0.0000 205.0000 1.7845 1.0000 
37 38 0 0.9327 1.2611 -9.9690 0.9440 1.2668 -10.1681 0.0965 0.1994 0.0000 0.0000 205.0000 1.8345 1.0000 
38 39 0 0.9440 1.2668 -10.1681 0.9449 1.2704 -10.3711 0.0965 0.2031 0.0000 0.0000 205.0000 1.8854 1.0000 
39 40 0 0.9449 1.2704 -10.3711 0.9489 1.2797 -10.5593 0.0965 0.1884 0.0000 0.0000 205.0000 1.9327 1.0000 
40 41 0 0.9489 1.2797 -10.5593 0.9563 1.2826 -10.7579 0.0965 0.1988 0.0000 0.0000 205.0000 1.9826 1.0000 
41 42 0 0.9563 1.2826 -10.7579 0.9643 1.2872 -10.9650 0.0965 0.2072 0.0000 0.0000 205.0000 2.0347 1.0000 
42 43 0 0.9643 1.2872 -10.9650 0.9733 1.2875 -11.1548 0.0965 0.1901 0.0000 0.0000 205.0000 2.0825 1.0000 
43 44 0 0.9733 1.2875 -11.1548 0.9833 1.3012 -11.3661 0.0965 0.2120 0.0000 0.0000 205.0000 2.1359 1.0000 
44 45 0 0.9833 1.3012 -11.3661 1.0016 1.3086 -11.5657 0.0965 0.2005 0.0000 0.0000 205.0000 2.1864 1.0000 
45 46 0 1.0016 1.3086 -11.5657 1.0175 1.3108 -11.7723 0.0965 0.2073 0.0000 0.0000 205.0000 2.2387 1.0000 
46 47 0 1.0175 1.3108 -11.7723 1.0171 1.3163 -11.9667 0.0965 0.1945 0.0000 0.0000 205.0000 2.2878 1.0000 
47 48 0 1.0171 1.3163 -11.9667 1.0169 1.3214 -12.1758 0.0965 0.2092 0.0000 0.0000 205.0000 2.3407 1.0000 
48 49 0 1.0169 1.3214 -12.1758 1.0178 1.3257 -12.3671 0.0965 0.1913 0.0000 0.0000 205.0000 2.3891 1.0000 
49 50 0 1.0178 1.3257 -12.3671 1.0191 1.3290 -12.5587 0.0965 0.1916 0.0000 0.0000 205.0000 2.4376 1.0000 
50 51 0 1.0191 1.3290 -12.5587 1.0187 1.3326 -12.7563 0.0965 0.1977 0.0000 0.0000 205.0000 2.4876 1.0000 
51 52 0 1.0187 1.3326 -12.7563 1.0214 1.3394 -12.9537 0.0965 0.1975 0.0000 0.0000 205.0000 2.5377 1.0000 
52 53 0 1.0214 1.3394 -12.9537 1.0192 1.3393 -13.1455 0.0965 0.1918 0.0000 0.0000 205.0000 2.5864 1.0000 
53 54 0 1.0192 1.3393 -13.1455 1.0180 1.3408 -13.3403 0.0965 0.1949 0.0000 0.0000 205.0000 2.6359 1.0000 
54 55 0 1.0180 1.3408 -13.3403 1.0169 1.3400 -13.5197 0.0965 0.1794 0.0000 0.0000 205.0000 2.6815 1.0000 
