node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0013 0.0017 -3.0098 0.1049 0.0100 0.0000 0.0000 205.0000 0.0031 1.0000 
1 2 0 0.0013 0.0017 -3.0098 0.0271 0.0335 -3.1908 0.1049 0.1856 0.0000 0.0000 205.0000 0.0600 1.0000 
2 3 0 0.0271 0.0335 -3.1908 0.0458 0.0608 -3.3726 0.1049 0.1848 0.0000 0.0000 205.0000 0.1167 1.0000 
3 4 0 0.0458 0.0608 -3.3726 0.0677 0.0840 -3.5661 0.1049 0.1961 0.0000 0.0000 205.0000 0.1769 1.0000 
4 5 0 0.0677 0.0840 -3.5661 0.0817 0.1016 -3.7631 0.1049 0.1983 0.0000 0.0000 205.0000 0.2378 1.0000 
5 6 0 0.0817 0.1016 -3.7631 0.0932 0.1089 -3.9471 0.1049 0.1845 0.0000 0.0000 205.0000 0.2946 1.0000 
6 7 0 0.0932 0.1089 -3.9471 0.1082 0.1063 -4.1577 0.1049 0.2112 0.0000 0.0000 205.0000 0.3596 1.0000 
7 8 0 0.1082 0.1063 -4.1577 0.1214 0.1029 -4.3423 0.1049 0.1851 0.0000 0.0000 205.0000 0.4166 1.0000 
8 9 0 0.1214 0.1029 -4.3423 0.1244 0.0965 -4.5442 0.1049 0.2020 0.0000 0.0000 205.0000 0.4789 1.0000 
9 10 0 0.1244 0.0965 -4.5442 0.1281 0.0948 -4.7333 0.1049 0.1892 0.0000 0.0000 205.0000 0.5374 1.0000 
10 11 0 0.1281 0.0948 -4.7333 0.1252 0.0951 -4.9240 0.1049 0.1907 0.0000 0.0000 205.0000 0.5963 1.0000 
11 12 0 0.1252 0.0951 -4.9240 0.1120 0.0957 -5.1245 0.1049 0.2009 0.0000 0.0000 205.0000 0.6584 1.0000 
12 13 0 0.1120 0.0957 -5.1245 0.0954 0.0971 -5.3296 0.1049 0.2058 0.0000 0.0000 205.0000 0.7221 1.0000 
13 14 0 0.0954 0.0971 -5.3296 0.0818 0.1012 -5.5343 0.1049 0.2052 0.0000 0.0000 205.0000 0.7857 1.0000 
14 15 0 0.0818 0.1012 -5.5343 0.0767 0.0934 -5.7357 0.1049 0.2016 0.0000 0.0000 205.0000 0.8482 1.0000 
15 16 0 0.0767 0.0934 -5.7357 0.0677 0.0901 -5.9446 0.1049 0.2091 0.0000 0.0000 205.0000 0.9132 1.0000 
16 17 0 0.0677 0.0901 -5.9446 0.0581 0.0878 -6.1493 0.1049 0.2050 0.0000 0.0000 205.0000 0.9769 1.0000 
17 18 0 0.0581 0.0878 -6.1493 0.0575 0.0862 -6.3573 0.1049 0.2081 0.0000 0.0000 205.0000 1.0416 1.0000 
18 19 0 0.0575 0.0862 -6.3573 0.0588 0.0957 -6.5670 0.1049 0.2099 0.0000 0.0000 205.0000 1.1069 1.0000 
19 20 0 0.0588 0.0957 -6.5670 0.0609 0.1029 -6.7566 0.1049 0.1897 0.0000 0.0000 205.0000 1.1661 1.0000 
20 21 0 0.0609 0.1029 -6.7566 0.0537 0.1109 -6.9642 0.1049 0.2078 0.0000 0.0000 205.0000 1.2309 1.0000 
21 22 0 0.0537 0.1109 -6.9642 0.0528 0.1270 -7.1550 0.1049 0.1915 0.0000 0.0000 205.0000 1.2907 1.0000 
22 23 0 0.0528 0.1270 -7.1550 0.0538 0.1422 -7.3556 0.1049 0.2012 0.0000 0.0000 205.0000 1.3536 1.0000 
23 24 0 0.0538 0.1422 -7.3556 0.0516 0.1579 -7.5581 0.1049 0.2032 0.0000 0.0000 205.0000 1.4171 1.0000 
24 25 0 0.0516 0.1579 -7.5581 0.0501 0.1703 -7.7481 0.1049 0.1903 0.0000 0.0000 205.0000 1.4767 1.0000 
25 26 0 0.0501 0.1703 -7.7481 0.0573 0.1796 -7.9516 0.1049 0.2038 0.0000 0.0000 205.0000 1.5406 1.0000 
26 27 0 0.0573 0.1796 -7.9516 0.0628 0.1876 -8.1480 0.1049 0.1967 0.0000 0.0000 205.0000 1.6023 1.0000 
27 28 0 0.0628 0.1876 -8.1480 0.0701 0.1896 -8.3281 0.1049 0.1802 0.0000 0.0000 205.0000 1.6589 1.0000 
28 29 0 0.0701 0.1896 -8.3281 0.0785 0.1914 -8.5184 0.1049 0.1906 0.0000 0.0000 205.0000 1.7188 1.0000 
29 30 0 0.0785 0.1914 -8.5184 0.0857 0.2071 -8.7331 0.1049 0.2153 0.0000 0.0000 205.0000 1.7865 1.0000 
30 31 0 0.0857 0.2071 -8.7331 0.0934 0.2147 -8.9296 0.1049 0.1968 0.0000 0.0000 205.0000 1.8485 1.0000 
31 32 0 0.0934 0.2147 -8.9296 0.1016 0.2220 -9.1334 0.1049 0.2041 0.0000 0.0000 205.0000 1.9128 1.0000 
32 33 0 0.1016 0.2220 -9.1334 0.1025 0.2295 -9.3210 0.1049 0.1878 0.0000 0.0000 205.0000 1.9721 1.0000 
33 34 0 0.1025 0.2295 -9.3210 0.0973 0.2347 -9.5102 0.1049 0.1893 0.0000 0.0000 205.0000 2.0318 1.0000 
34 35 0 0.0973 0.2347 -9.5102 0.0930 0.2384 -9.7184 0.1049 0.2083 0.0000 0.0000 205.0000 2.0976 1.0000 
35 36 0 0.0930 0.2384 -9.7184 0.1021 0.2404 -9.9232 0.1049 0.2050 0.0000 0.0000 205.0000 2.1625 1.0000 
36 37 0 0.1021 0.2404 -9.9232 0.1138 0.2373 -10.1099 0.1049 0.1872 0.0000 0.0000 205.0000 2.2218 1.0000 
37 38 0 0.1138 0.2373 -10.1099 0.1296 0.2303 -10.3295 0.1049 0.2202 0.0000 0.0000 205.0000 2.2916 1.0000 
38 39 0 0.1296 0.2303 -10.3295 0.1433 0.2220 -10.5201 0.1049 0.1913 0.0000 0.0000 205.0000 2.3523 1.0000 
39 40 0 0.1433 0.2220 -10.5201 0.1570 0.2098 -10.7124 0.1049 0.1931 0.0000 0.0000 205.0000 2.4136 1.0000 
40 41 0 0.1570 0.2098 -10.7124 0.1689 0.2006 -10.9145 0.1049 0.2026 0.0000 0.0000 205.0000 2.4780 1.0000 
41 42 0 0.1689 0.2006 -10.9145 0.1810 0.1911 -11.1147 0.1049 0.2008 0.0000 0.0000 205.0000 2.5419 1.0000 
42 43 0 0.1810 0.1911 -11.1147 0.1969 0.1767 -11.3012 0.1049 0.1878 0.0000 0.0000 205.0000 2.6017 1.0000 
43 44 0 0.1969 0.1767 -11.3012 0.2149 0.1545 -11.5064 0.1049 0.2072 0.0000 0.0000 205.0000 2.6677 1.0000 
44 45 0 0.2149 0.1545 -11.5064 0.2372 0.1293 -11.7020 0.1049 0.1984 0.0000 0.0000 205.0000 2.7310 1.0000 
45 46 0 0.2372 0.1293 -11.7020 0.2559 0.1059 -11.8818 0.1049 0.1823 0.0000 0.0000 205.0000 2.7892 1.0000 
46 47 0 0.2559 0.1059 -11.8818 0.2716 0.0882 -12.0718 0.1049 0.1914 0.0000 0.0000 205.0000 2.8504 1.0000 
47 48 0 0.2716 0.0882 -12.0718 0.2849 0.0669 -12.2633 0.1049 0.1932 0.0000 0.0000 205.0000 2.9122 1.0000 
48 49 0 0.2849 0.0669 -12.2633 0.3017 0.0472 -12.4430 0.1049 0.1815 0.0000 0.0000 205.0000 2.9704 1.0000 
49 50 0 0.3017 0.0472 -12.4430 0.3259 0.0293 -12.6302 0.1049 0.1896 0.0000 0.0000 205.0000 3.0311 1.0000 
50 51 0 0.3259 0.0293 -12.6302 0.3433 0.0144 -12.8358 0.1049 0.2069 0.0000 0.0000 205.0000 3.0975 1.0000 
