"","name","type","root","x","y"
"1","xylem","n_files","root33",0,2
"2","xylem","n_files","root33",1,2
"3","xylem","n_files","root33",2,2
"4","xylem","n_files","root33",3,2
"5","xylem","n_files","root33",4,2
"6","xylem","n_files","root33",5,2
"7","xylem","n_files","root33",6,2
"8","xylem","n_files","root33",7,2
"9","xylem","n_files","root33",8,2
"10","xylem","n_files","root33",9,2
"11","xylem","n_files","root33",10,2
"12","xylem","n_files","root33",11,2
"13","xylem","n_files","root33",12,2
"14","xylem","n_files","root33",13,2
"15","xylem","n_files","root33",14,2
"16","xylem","n_files","root33",15,2
"17","xylem","n_files","root33",16,2
"18","xylem","n_files","root33",17,2
"19","xylem","n_files","root33",18,2
"20","xylem","n_files","root33",19,2
"21","xylem","n_files","root33",20,2
"22","xylem","n_files","root33",21,2
"23","xylem","n_files","root33",22,2
"24","xylem","n_files","root33",23,2
"25","xylem","n_files","root33",24,2
"26","xylem","n_files","root33",25,2
"27","xylem","n_files","root33",26,2
"28","xylem","n_files","root33",27,2
"29","xylem","n_files","root33",28,2
"30","xylem","n_files","root33",29,2
"31","xylem","n_files","root33",30,2
"32","xylem","max_size","root33",0,0.00546795333455798
"33","xylem","max_size","root33",1,0.0289341278093474
"34","xylem","max_size","root33",2,0.0109440399393529
"35","xylem","max_size","root33",3,0.0169507898112886
"36","xylem","max_size","root33",4,0.0342507220819053
"37","xylem","max_size","root33",5,0.0270698464723484
"38","xylem","max_size","root33",6,0.0240948612428927
"39","xylem","max_size","root33",7,0.0345695655959783
"40","xylem","max_size","root33",8,0.0317772008278409
"41","xylem","max_size","root33",9,0.0365301743530488
"42","xylem","max_size","root33",10,0.041002290298019
"43","xylem","max_size","root33",11,0.0429315145490383
"44","xylem","max_size","root33",12,0.056413823696343
"45","xylem","max_size","root33",13,0.0419943855814484
"46","xylem","max_size","root33",14,0.0396469519689432
"47","xylem","max_size","root33",15,0.0544599368277099
"48","xylem","max_size","root33",16,0.0393425163942252
"49","xylem","max_size","root33",17,0.0512787754970872
"50","xylem","max_size","root33",18,0.0438891801936909
"51","xylem","max_size","root33",19,0.0486182951479375
"52","xylem","max_size","root33",20,0.0591096156958523
"53","xylem","max_size","root33",21,0.0672486898912881
"54","xylem","max_size","root33",22,0.0713552735381576
"55","xylem","max_size","root33",23,0.0645302639319925
"56","xylem","max_size","root33",24,0.0894719138530185
"57","xylem","max_size","root33",25,0.0661886631455101
"58","xylem","max_size","root33",26,0.0720546425285318
"59","xylem","max_size","root33",27,0.0708854573816017
"60","xylem","max_size","root33",28,0.0889899483990146
"61","xylem","max_size","root33",29,0.0792428125040255
"62","xylem","max_size","root33",30,0.0874794446582448
"63","xylem","cell_diameter","root33",0,0.0100486114035974
"64","xylem","cell_diameter","root33",1,0.0199770923052061
"65","xylem","cell_diameter","root33",2,0.0138831887013693
"66","xylem","cell_diameter","root33",3,0.0173946534816546
"67","xylem","cell_diameter","root33",4,0.01778480515162
"68","xylem","cell_diameter","root33",5,0.0116092867529861
"69","xylem","cell_diameter","root33",6,0.019579347102873
"70","xylem","cell_diameter","root33",7,0.0258804986315508
"71","xylem","cell_diameter","root33",8,0.0207046134307032
"72","xylem","cell_diameter","root33",9,0.0261984584897304
"73","xylem","cell_diameter","root33",10,0.0215810310206561
"74","xylem","cell_diameter","root33",11,0.016278885712528
"75","xylem","cell_diameter","root33",12,0.0244613346048384
"76","xylem","cell_diameter","root33",13,0.0336408234628464
"77","xylem","cell_diameter","root33",14,0.0215825875712415
"78","xylem","cell_diameter","root33",15,0.0338350414819381
"79","xylem","cell_diameter","root33",16,0.0301200478217213
"80","xylem","cell_diameter","root33",17,0.0342828636330134
"81","xylem","cell_diameter","root33",18,0.0327057787666552
"82","xylem","cell_diameter","root33",19,0.0274485138851818
"83","xylem","cell_diameter","root33",20,0.0329011969958776
