"","name","type","root","x","y"
"1","xylem","n_files","root46",0,2
"2","xylem","n_files","root46",1,2
"3","xylem","n_files","root46",2,2
"4","xylem","n_files","root46",3,2
"5","xylem","n_files","root46",4,2
"6","xylem","n_files","root46",5,2
"7","xylem","n_files","root46",6,2
"8","xylem","n_files","root46",7,2
"9","xylem","n_files","root46",8,2
"10","xylem","n_files","root46",9,2
"11","xylem","n_files","root46",10,2
"12","xylem","n_files","root46",11,2
"13","xylem","n_files","root46",12,2
"14","xylem","n_files","root46",13,2
"15","xylem","n_files","root46",14,2
"16","xylem","n_files","root46",15,2
"17","xylem","n_files","root46",16,2
"18","xylem","n_files","root46",17,2
"19","xylem","n_files","root46",18,2
"20","xylem","n_files","root46",19,2
"21","xylem","n_files","root46",20,2
"22","xylem","n_files","root46",21,2
"23","xylem","n_files","root46",22,2
"24","xylem","n_files","root46",23,2
"25","xylem","n_files","root46",24,2
"26","xylem","n_files","root46",25,2
"27","xylem","n_files","root46",26,2
"28","xylem","n_files","root46",27,2
"29","xylem","n_files","root46",28,2
"30","xylem","n_files","root46",29,2
"31","xylem","n_files","root46",30,2
"32","xylem","max_size","root46",0,0.0098573470739809
"33","xylem","max_size","root46",1,0.0182569147965409
"34","xylem","max_size","root46",2,0.0123852835885252
"35","xylem","max_size","root46",3,0.0243488421326891
"36","xylem","max_size","root46",4,0.0292586926529058
"37","xylem","max_size","root46",5,0.0225932256279331
"38","xylem","max_size","root46",6,0.0284474867092845
"39","xylem","max_size","root46",7,0.0287435646228326
"40","xylem","max_size","root46",8,0.0406536892495286
"41","xylem","max_size","root46",9,0.0348065693425311
"42","xylem","max_size","root46",10,0.0607752101665469
"43","xylem","max_size","root46",11,0.0445143232026271
"44","xylem","max_size","root46",12,0.0431363623824752
"45","xylem","max_size","root46",13,0.0341626115744606
"46","xylem","max_size","root46",14,0.0354139349348483
"47","xylem","max_size","root46",15,0.0465408600687939
"48","xylem","max_size","root46",16,0.0358423479265895
"49","xylem","max_size","root46",17,0.0371066542476389
"50","xylem","max_size","root46",18,0.0655289102356735
"51","xylem","max_size","root46",19,0.0582055853462059
"52","xylem","max_size","root46",20,0.066021422858736
"53","xylem","max_size","root46",21,0.0648029022439363
"54","xylem","max_size","root46",22,0.0597296909765357
"55","xylem","max_size","root46",23,0.0650810960430159
"56","xylem","max_size","root46",24,0.0710100515723391
"57","xylem","max_size","root46",25,0.0511335758516294
"58","xylem","max_size","root46",26,0.0649661993999482
"59","xylem","max_size","root46",27,0.0725370783513617
"60","xylem","max_size","root46",28,0.0890144651438701
"61","xylem","max_size","root46",29,0.0718240442501809
"62","xylem","max_size","root46",30,0.0744146158041861
"63","xylem","cell_diameter","root46",0,0.0122069156172549
"64","xylem","cell_diameter","root46",1,0.0165729671468502
"65","xylem","cell_diameter","root46",2,0.00927481468119144
"66","xylem","cell_diameter","root46",3,0.0151824624615072
"67","xylem","cell_diameter","root46",4,0.0194165438483408
"68","xylem","cell_diameter","root46",5,0.0123783184468638
"69","xylem","cell_diameter","root46",6,0.0282062144524896
"70","xylem","cell_diameter","root46",7,0.0187423995089225
"71","xylem","cell_diameter","root46",8,0.024752312350203
"72","xylem","cell_diameter","root46",9,0.0214673345446226
"73","xylem","cell_diameter","root46",10,0.0239920135575024
"74","xylem","cell_diameter","root46",11,0.0282569327582457
"75","xylem","cell_diameter","root46",12,0.0291060778769737
"76","xylem","cell_diameter","root46",13,0.0326936078498859
"77","xylem","cell_diameter","root46",14,0.0310835205840044
"78","xylem","cell_diameter","root46",15,0.0321149236536657
"79","xylem","cell_diameter","root46",16,0.031720274360103
"80","xylem","cell_diameter","root46",17,0.0367426594894915
"81","xylem","cell_diameter","root46",18,0.037719293481554
"82","xylem","cell_diameter","root46",19,0.034169919516274
"83","xylem","cell_diameter","root46",20,0.0428764167336453
"84","xylem","cell_diameter","root46",21,0.0368012822771395
"85","xylem","cell_diameter","root46",22,0.0415779936060401
"86","xylem","cell_diameter","root46",23,0.0400044205749973
"87","xylem","cell_diameter","root46",24,0.0451993920631993
"88","xylem","cell_diameter","root46",25,0.0450876157995705
"89","xylem","cell_diameter","root46",26,0.0421630570217447
"90","xylem","cell_diameter","root46",27,0.0450045570370706
"91","xylem","cell_diameter","root46",28,0.0491692060935164
"92","xylem","cell_diameter","root46",29,0.0516719137818566
"93","xylem","cell_diameter","root46",30,0.0504433393109776
"94","xylem","n_cells","root46",0,5
"95","xylem","n_cells","root46",1,5
"96","xylem","n_cells","root46",2,4
"97","xylem","n_cells","root46",3,7
"98","xylem","n_cells","root46",4,6
"99","xylem","n_cells","root46",5,5
"100","xylem","n_cells","root46",6,6
"101","xylem","n_cells","root46",7,6
"102","xylem","n_cells","root46",8,8
"103","xylem","n_cells","root46",9,6
"104","xylem","n_cells","root46",10,13
"105","xylem","n_cells","root46",11,7
"106","xylem","n_cells","root46",12,8
"107","xylem","n_cells","root46",13,9
"108","xylem","n_cells","root46",14,7
"109","xylem","n_cells","root46",15,9
"110","xylem","n_cells","root46",16,8
"111","xylem","n_cells","root46",17,9
"112","xylem","n_cells","root46",18,10
"113","xylem","n_cells","root46",19,9
"114","xylem","n_cells","root46",20,9
"115","xylem","n_cells","root46",21,8
"116","xylem","n_cells","root46",22,7
"117","xylem","n_cells","root46",23,6
"118","xylem","n_cells","root46",24,17
"119","xylem","n_cells","root46",25,7
"120","xylem","n_cells","root46",26,10
"121","xylem","n_cells","root46",27,12
"122","xylem","n_cells","root46",28,22
"123","xylem","n_cells","root46",29,26
"124","xylem","n_cells","root46",30,40
"125","stele","cell_diameter","root46",0,0.00817504677745354
"126","stele","cell_diameter","root46",1,0.00630539267557226
"127","stele","cell_diameter","root46",2,0.00692086296851909
"128","stele","cell_diameter","root46",3,0.00801089801200536
"129","stele","cell_diameter","root46",4,0.00804105874908714
"130","stele","cell_diameter","root46",5,0.00882222849036706
"131","stele","cell_diameter","root46",6,0.00727448049150762
"132","stele","cell_diameter","root46",7,0.00911509624094294
"133","stele","cell_diameter","root46",8,0.00891813291559184
"134","stele","cell_diameter","root46",9,0.00843431481211317
"135","stele","cell_diameter","root46",10,0.00895315376112867
"136","stele","cell_diameter","root46",11,0.00879509619542259
"137","stele","cell_diameter","root46",12,0.0085159150191338
"138","stele","cell_diameter","root46",13,0.00886379377490201
"139","stele","cell_diameter","root46",14,0.00926192464277421
"140","stele","cell_diameter","root46",15,0.00850090905119751
"141","stele","cell_diameter","root46",16,0.0100484134301361
"142","stele","cell_diameter","root46",17,0.0108554489136844
"143","stele","cell_diameter","root46",18,0.00830630808453713
"144","stele","cell_diameter","root46",19,0.00897725151637808
"145","stele","cell_diameter","root46",20,0.0100504198996121
"146","stele","cell_diameter","root46",21,0.00994752428024067
"147","stele","cell_diameter","root46",22,0.0091704695287851
"148","stele","cell_diameter","root46",23,0.011726105468824
"149","stele","cell_diameter","root46",24,0.0103180162896967
"150","stele","cell_diameter","root46",25,0.0096328301170176
"151","stele","cell_diameter","root46",26,0.0115291539267563
"152","stele","cell_diameter","root46",27,0.0196273899626152
"153","stele","cell_diameter","root46",28,0.0115336795614702
