"","name","type","root","x","y"
"1","xylem","n_files","root38",0,2
"2","xylem","n_files","root38",1,2
"3","xylem","n_files","root38",2,2
"4","xylem","n_files","root38",3,2
"5","xylem","n_files","root38",4,2
"6","xylem","n_files","root38",5,2
"7","xylem","n_files","root38",6,2
"8","xylem","n_files","root38",7,2
"9","xylem","n_files","root38",8,2
"10","xylem","n_files","root38",9,2
"11","xylem","n_files","root38",10,2
"12","xylem","n_files","root38",11,2
"13","xylem","n_files","root38",12,2
"14","xylem","n_files","root38",13,2
"15","xylem","n_files","root38",14,2
"16","xylem","n_files","root38",15,2
"17","xylem","n_files","root38",16,2
"18","xylem","n_files","root38",17,2
"19","xylem","n_files","root38",18,2
"20","xylem","n_files","root38",19,2
"21","xylem","n_files","root38",20,2
"22","xylem","n_files","root38",21,2
"23","xylem","n_files","root38",22,2
"24","xylem","n_files","root38",23,2
"25","xylem","n_files","root38",24,2
"26","xylem","n_files","root38",25,2
"27","xylem","n_files","root38",26,2
"28","xylem","n_files","root38",27,2
"29","xylem","n_files","root38",28,2
"30","xylem","n_files","root38",29,2
"31","xylem","n_files","root38",30,2
"32","xylem","max_size","root38",0,0.0293031041134502
"33","xylem","max_size","root38",1,0.0239444913090483
"34","xylem","max_size","root38",2,0.00818360542085164
"35","xylem","max_size","root38",3,0.0274268217467176
"36","xylem","max_size","root38",4,0.0243582367398366
"37","xylem","max_size","root38",5,0.0352506311857175
"38","xylem","max_size","root38",6,0.0258678023557609
"39","xylem","max_size","root38",7,0.0228616600100327
"40","xylem","max_size","root38",8,0.0301431069951088
"41","xylem","max_size","root38",9,0.0424927264597174
"42","xylem","max_size","root38",10,0.0514252939261122
"43","xylem","max_size","root38",11,0.0376682890138021
"44","xylem","max_size","root38",12,0.0391507670593844
"45","xylem","max_size","root38",13,0.0340164221927711
"46","xylem","max_size","root38",14,0.0382643497284217
"47","xylem","max_size","root38",15,0.0574674606250289
"48","xylem","max_size","root38",16,0.0372072989381695
"49","xylem","max_size","root38",17,0.0651866592598501
"50","xylem","max_size","root38",18,0.061286440472783
"51","xylem","max_size","root38",19,0.0419169483406163
"52","xylem","max_size","root38",20,0.063935431120004
"53","xylem","max_size","root38",21,0.0665192763626004
"54","xylem","max_size","root38",22,0.0734471706296225
"55","xylem","max_size","root38",23,0.0722545000849047
"56","xylem","max_size","root38",24,0.0697898258885025
"57","xylem","max_size","root38",25,0.0704144025420997
"58","xylem","max_size","root38",26,0.0732770012415249
"59","xylem","max_size","root38",27,0.0801414987535669
"60","xylem","max_size","root38",28,0.0776509841323323
"61","xylem","max_size","root38",29,0.0839301650188819
