"","name","type","root","x","y"
"1","xylem","n_files","root30",0,2
"2","xylem","n_files","root30",1,2
"3","xylem","n_files","root30",2,2
"4","xylem","n_files","root30",3,2
"5","xylem","n_files","root30",4,2
"6","xylem","n_files","root30",5,2
"7","xylem","n_files","root30",6,2
"8","xylem","n_files","root30",7,2
"9","xylem","n_files","root30",8,2
"10","xylem","n_files","root30",9,2
"11","xylem","n_files","root30",10,2
"12","xylem","n_files","root30",11,2
"13","xylem","n_files","root30",12,2
"14","xylem","n_files","root30",13,2
"15","xylem","n_files","root30",14,2
"16","xylem","n_files","root30",15,2
"17","xylem","n_files","root30",16,2
"18","xylem","n_files","root30",17,2
"19","xylem","n_files","root30",18,2
"20","xylem","n_files","root30",19,2
"21","xylem","n_files","root30",20,2
"22","xylem","n_files","root30",21,2
"23","xylem","n_files","root30",22,2
"24","xylem","n_files","root30",23,2
"25","xylem","n_files","root30",24,2
"26","xylem","n_files","root30",25,2
"27","xylem","n_files","root30",26,2
"28","xylem","n_files","root30",27,2
"29","xylem","n_files","root30",28,2
"30","xylem","n_files","root30",29,2
"31","xylem","n_files","root30",30,2
"32","xylem","max_size","root30",0,0.00990693022428203
"33","xylem","max_size","root30",1,0.0142740533526064
"34","xylem","max_size","root30",2,0.0269047685237966
"35","xylem","max_size","root30",3,0.0134681073251801
"36","xylem","max_size","root30",4,0.0174848098427175
"37","xylem","max_size","root30",5,0.022222957726236
"38","xylem","max_size","root30",6,0.00856517976853204
"39","xylem","max_size","root30",7,0.0262460531642017
"40","xylem","max_size","root30",8,0.0375901831897484
"41","xylem","max_size","root30",9,0.0354626181416761
"42","xylem","max_size","root30",10,0.0416338322284575
"43","xylem","max_size","root30",11,0.026201447012382
"44","xylem","max_size","root30",12,0.0425963799406367
"45","xylem","max_size","root30",13,0.0339616601024845
"46","xylem","max_size","root30",14,0.0380268363367039
"47","xylem","max_size","root30",15,0.0350620550571208
"48","xylem","max_size","root30",16,0.0566624160727857
"49","xylem","max_size","root30",17,0.0683380144841195
"50","xylem","max_size","root30",18,0.0628139574326576
"51","xylem","max_size","root30",19,0.0700569883441712
"52","xylem","max_size","root30",20,0.0681115943309624
"53","xylem","max_size","root30",21,0.0566475240314225
"54","xylem","max_size","root30",22,0.0611316127788583
"55","xylem","max_size","root30",23,0.0743732588430606
"56","xylem","max_size","root30",24,0.0785219655283893
"57","xylem","max_size","root30",25,0.0709952201664903
"58","xylem","max_size","root30",26,0.0841657777926765
"59","xylem","max_size","root30",27,0.0616062212631787
"60","xylem","max_size","root30",28,0.0722472671254882
"61","xylem","max_size","root30",29,0.0720866164658813
"62","xylem","max_size","root30",30,0.0709401897089492
"63","xylem","cell_diameter","root30",0,0.0121042206046562
"64","xylem","cell_diameter","root30",1,0.0117634201566054
"65","xylem","cell_diameter","root30",2,0.0183610596525027
"66","xylem","cell_diameter","root30",3,0.0245479186294391
"67","xylem","cell_diameter","root30",4,0.0146742792620479
"68","xylem","cell_diameter","root30",5,0.017548561282094
"69","xylem","cell_diameter","root30",6,0.013577661459838
"70","xylem","cell_diameter","root30",7,0.0204530037871566
"71","xylem","cell_diameter","root30",8,0.0183614129768472
"72","xylem","cell_diameter","root30",9,0.0259163702506302
"73","xylem","cell_diameter","root30",10,0.0219497451124886
"74","xylem","cell_diameter","root30",11,0.0317496465041915
"75","xylem","cell_diameter","root30",12,0.0246250079423693
"76","xylem","cell_diameter","root30",13,0.0227734019432869
"77","xylem","cell_diameter","root30",14,0.0295014741810621
"78","xylem","cell_diameter","root30",15,0.0335881894813378
"79","xylem","cell_diameter","root30",16,0.0278549135752105
"80","xylem","cell_diameter","root30",17,0.0360330962948924
"81","xylem","cell_diameter","root30",18,0.03181448915352
"82","xylem","cell_diameter","root30",19,0.0380512693446739
"83","xylem","cell_diameter","root30",20,0.0404634284229026
"84","xylem","cell_diameter","root30",21,0.0381506627506564
"85","xylem","cell_diameter","root30",22,0.02792705448261
"86","xylem","cell_diameter","root30",23,0.0425417410793726
"87","xylem","cell_diameter","root30",24,0.043183717890483
"88","xylem","cell_diameter","root30",25,0.0460300170466888
"89","xylem","cell_diameter","root30",26,0.0415279343265456
"90","xylem","cell_diameter","root30",27,0.0483032749587674
"91","xylem","cell_diameter","root30",28,0.049001888097647
"92","xylem","cell_diameter","root30",29,0.0532727699298496
"93","xylem","cell_diameter","root30",30,0.055754101185644
"94","xylem","n_cells","root30",0,6
"95","xylem","n_cells","root30",1,9
"96","xylem","n_cells","root30",2,3
"97","xylem","n_cells","root30",3,5
"98","xylem","n_cells","root30",4,8
"99","xylem","n_cells","root30",5,3
"100","xylem","n_cells","root30",6,4
"101","xylem","n_cells","root30",7,9
"102","xylem","n_cells","root30",8,7
"103","xylem","n_cells","root30",9,5
"104","xylem","n_cells","root30",10,8
"105","xylem","n_cells","root30",11,11
"106","xylem","n_cells","root30",12,9
"107","xylem","n_cells","root30",13,8
"108","xylem","n_cells","root30",14,8
"109","xylem","n_cells","root30",15,10
"110","xylem","n_cells","root30",16,8
"111","xylem","n_cells","root30",17,10
"112","xylem","n_cells","root30",18,10
"113","xylem","n_cells","root30",19,10
"114","xylem","n_cells","root30",20,11
"115","xylem","n_cells","root30",21,7
"116","xylem","n_cells","root30",22,8
"117","xylem","n_cells","root30",23,6
"118","xylem","n_cells","root30",24,5
"119","xylem","n_cells","root30",25,7
"120","xylem","n_cells","root30",26,10
"121","xylem","n_cells","root30",27,13
"122","xylem","n_cells","root30",28,23
"123","xylem","n_cells","root30",29,41
"124","xylem","n_cells","root30",30,23
"125","stele","cell_diameter","root30",0,0.00684022663705012
"126","stele","cell_diameter","root30",1,0.00775840723142864
"127","stele","cell_diameter","root30",2,0.00717357812040766
"128","stele","cell_diameter","root30",3,0.00799859918166221
"129","stele","cell_diameter","root30",4,0.0077475353995399
"130","stele","cell_diameter","root30",5,0.00841984650170863
"131","stele","cell_diameter","root30",6,0.00798938116879538
"132","stele","cell_diameter","root30",7,0.00783605452966938
"133","stele","cell_diameter","root30",8,0.0068096477103938
"134","stele","cell_diameter","root30",9,0.00868598521747732
"135","stele","cell_diameter","root30",10,0.00804057720786753
"136","stele","cell_diameter","root30",11,0.00900451858498114
"137","stele","cell_diameter","root30",12,0.00663993407242741
"138","stele","cell_diameter","root30",13,0.00917638273661191
"139","stele","cell_diameter","root30",14,0.00965728601553556
"140","stele","cell_diameter","root30",15,0.00868220451990328
"141","stele","cell_diameter","root30",16,0.0088758128316894
"142","stele","cell_diameter","root30",17,0.00946801754400138
"143","stele","cell_diameter","root30",18,0.00899140847831684
"144","stele","cell_diameter","root30",19,0.0087215733644998
