"","name","type","root","x","y"
"1","xylem","n_files","root23",0,2
"2","xylem","n_files","root23",1,2
"3","xylem","n_files","root23",2,2
"4","xylem","n_files","root23",3,2
"5","xylem","n_files","root23",4,2
"6","xylem","n_files","root23",5,2
"7","xylem","n_files","root23",6,2
"8","xylem","n_files","root23",7,2
"9","xylem","n_files","root23",8,2
"10","xylem","n_files","root23",9,2
"11","xylem","n_files","root23",10,2
"12","xylem","n_files","root23",11,2
"13","xylem","n_files","root23",12,2
"14","xylem","n_files","root23",13,2
"15","xylem","n_files","root23",14,2
"16","xylem","n_files","root23",15,2
"17","xylem","n_files","root23",16,2
"18","xylem","n_files","root23",17,2
"19","xylem","n_files","root23",18,2
"20","xylem","n_files","root23",19,2
"21","xylem","n_files","root23",20,2
"22","xylem","n_files","root23",21,2
"23","xylem","n_files","root23",22,2
"24","xylem","n_files","root23",23,2
"25","xylem","n_files","root23",24,2
"26","xylem","n_files","root23",25,2
"27","xylem","n_files","root23",26,2
"28","xylem","n_files","root23",27,2
"29","xylem","n_files","root23",28,2
"30","xylem","n_files","root23",29,2
"31","xylem","n_files","root23",30,2
"32","xylem","max_size","root23",0,0.0203558680267499
"33","xylem","max_size","root23",1,0.02521077906395
"34","xylem","max_size","root23",2,0.0206024388123704
"35","xylem","max_size","root23",3,0.0142066796807602
"36","xylem","max_size","root23",4,0.0267492977835062
"37","xylem","max_size","root23",5,0.0418094646913069
"38","xylem","max_size","root23",6,0.0242597386040728
"39","xylem","max_size","root23",7,0.0306372780869234
"40","xylem","max_size","root23",8,0.0342250420629986
"41","xylem","max_size","root23",9,0.0384010996287163
"42","xylem","max_size","root23",10,0.0326642199743436
"43","xylem","max_size","root23",11,0.0328838447212659
"44","xylem","max_size","root23",12,0.0447854818077603
"45","xylem","max_size","root23",13,0.0444527959161929
"46","xylem","max_size","root23",14,0.0359624168909415
"47","xylem","max_size","root23",15,0.0502845153563164
"48","xylem","max_size","root23",16,0.0425517459167919
"49","xylem","max_size","root23",17,0.050289762818743
"50","xylem","max_size","root23",18,0.0462684109305893
"51","xylem","max_size","root23",19,0.0419795056591379
"52","xylem","max_size","root23",20,0.0475367190757297
"53","xylem","max_size","root23",21,0.0636290514837008
"54","xylem","max_size","root23",22,0.0652161012763232
