"","name","type","root","x","y"
"1","xylem","n_files","root28",0,2
"2","xylem","n_files","root28",1,2
"3","xylem","n_files","root28",2,2
"4","xylem","n_files","root28",3,2
"5","xylem","n_files","root28",4,2
"6","xylem","n_files","root28",5,2
"7","xylem","n_files","root28",6,2
"8","xylem","n_files","root28",7,2
"9","xylem","n_files","root28",8,2
"10","xylem","n_files","root28",9,2
"11","xylem","n_files","root28",10,2
"12","xylem","n_files","root28",11,2
"13","xylem","n_files","root28",12,2
"14","xylem","n_files","root28",13,2
"15","xylem","n_files","root28",14,2
"16","xylem","n_files","root28",15,2
"17","xylem","n_files","root28",16,2
"18","xylem","n_files","root28",17,2
"19","xylem","n_files","root28",18,2
"20","xylem","n_files","root28",19,2
"21","xylem","n_files","root28",20,2
"22","xylem","n_files","root28",21,2
"23","xylem","n_files","root28",22,2
"24","xylem","n_files","root28",23,2
"25","xylem","n_files","root28",24,2
"26","xylem","n_files","root28",25,2
"27","xylem","n_files","root28",26,2
"28","xylem","n_files","root28",27,2
"29","xylem","n_files","root28",28,2
"30","xylem","n_files","root28",29,2
"31","xylem","n_files","root28",30,2
"32","xylem","max_size","root28",0,0.00844785388756183
"33","xylem","max_size","root28",1,0.0252683520932462
"34","xylem","max_size","root28",2,0.0343126605153184
"35","xylem","max_size","root28",3,0.0200027027436022
"36","xylem","max_size","root28",4,0.0372815667743735
"37","xylem","max_size","root28",5,0.0303171518957832
"38","xylem","max_size","root28",6,0.0246728781780332
"39","xylem","max_size","root28",7,0.0347707853256637
"40","xylem","max_size","root28",8,0.0354364282016718
"41","xylem","max_size","root28",9,0.0336998876088815
"42","xylem","max_size","root28",10,0.0305433387573789
"43","xylem","max_size","root28",11,0.0303572326322391
"44","xylem","max_size","root28",12,0.0324302003105964
"45","xylem","max_size","root28",13,0.0332615967265188
"46","xylem","max_size","root28",14,0.0296739664262517
"47","xylem","max_size","root28",15,0.041626935015118
"48","xylem","max_size","root28",16,0.0536718473016058
"49","xylem","max_size","root28",17,0.0368541516179064
"50","xylem","max_size","root28",18,0.055636644675517
"51","xylem","max_size","root28",19,0.0504398842340486
"52","xylem","max_size","root28",20,0.0720826489319139
"53","xylem","max_size","root28",21,0.059075188660781
"54","xylem","max_size","root28",22,0.0768194939548204
"55","xylem","max_size","root28",23,0.0625018866999154
"56","xylem","max_size","root28",24,0.0699339895604533
"57","xylem","max_size","root28",25,0.0656797089061067
"58","xylem","max_size","root28",26,0.0671158119315744
"59","xylem","max_size","root28",27,0.0646863822331836
"60","xylem","max_size","root28",28,0.0935877146684131
"61","xylem","max_size","root28",29,0.0809965360164799
"62","xylem","max_size","root28",30,0.0786422518351229
"63","xylem","cell_diameter","root28",0,0.00995587702342298
"64","xylem","cell_diameter","root28",1,0.0181818544996218
"65","xylem","cell_diameter","root28",2,0.00831868713398675
"66","xylem","cell_diameter","root28",3,0.019291783797042
"67","xylem","cell_diameter","root28",4,0.0204610654398728
"68","xylem","cell_diameter","root28",5,0.0186473137817177
"69","xylem","cell_diameter","root28",6,0.0237175127038669
"70","xylem","cell_diameter","root28",7,0.0237457662952772
"71","xylem","cell_diameter","root28",8,0.0217150728967842
"72","xylem","cell_diameter","root28",9,0.0235912569801374
"73","xylem","cell_diameter","root28",10,0.0193718406452336
"74","xylem","cell_diameter","root28",11,0.0226986048418374
"75","xylem","cell_diameter","root28",12,0.0258487945516807
"76","xylem","cell_diameter","root28",13,0.0402416449765342
"77","xylem","cell_diameter","root28",14,0.0327201704227716
"78","xylem","cell_diameter","root28",15,0.0340424838525415
"79","xylem","cell_diameter","root28",16,0.0361977544604602
"80","xylem","cell_diameter","root28",17,0.0309047775716586
"81","xylem","cell_diameter","root28",18,0.0264015020785143
"82","xylem","cell_diameter","root28",19,0.0371238474022007
"83","xylem","cell_diameter","root28",20,0.0323826996271561
"84","xylem","cell_diameter","root28",21,0.0392462981254631
"85","xylem","cell_diameter","root28",22,0.0371477165054841
"86","xylem","cell_diameter","root28",23,0.0427677475203611
"87","xylem","cell_diameter","root28",24,0.0436772018965444
"88","xylem","cell_diameter","root28",25,0.0495359422042049
"89","xylem","cell_diameter","root28",26,0.0497338653831791
"90","xylem","cell_diameter","root28",27,0.0423156401876887
"91","xylem","cell_diameter","root28",28,0.0404581826838161
"92","xylem","cell_diameter","root28",29,0.0451284679607885
"93","xylem","cell_diameter","root28",30,0.0453449800051777
"94","xylem","n_cells","root28",0,5
"95","xylem","n_cells","root28",1,7
"96","xylem","n_cells","root28",2,4
"97","xylem","n_cells","root28",3,4
"98","xylem","n_cells","root28",4,7
"99","xylem","n_cells","root28",5,5
"100","xylem","n_cells","root28",6,8
"101","xylem","n_cells","root28",7,7
"102","xylem","n_cells","root28",8,6
"103","xylem","n_cells","root28",9,10
"104","xylem","n_cells","root28",10,9
"105","xylem","n_cells","root28",11,9
"106","xylem","n_cells","root28",12,7
"107","xylem","n_cells","root28",13,6
"108","xylem","n_cells","root28",14,10
"109","xylem","n_cells","root28",15,8
"110","xylem","n_cells","root28",16,9
"111","xylem","n_cells","root28",17,10
"112","xylem","n_cells","root28",18,10
"113","xylem","n_cells","root28",19,7
"114","xylem","n_cells","root28",20,8
"115","xylem","n_cells","root28",21,7
"116","xylem","n_cells","root28",22,6
"117","xylem","n_cells","root28",23,10
"118","xylem","n_cells","root28",24,6
"119","xylem","n_cells","root28",25,7
"120","xylem","n_cells","root28",26,19
"121","xylem","n_cells","root28",27,11
"122","xylem","n_cells","root28",28,18
"123","xylem","n_cells","root28",29,10
"124","xylem","n_cells","root28",30,15
"125","stele","cell_diameter","root28",0,0.00717018797615544
"126","stele","cell_diameter","root28",1,0.00799197649684492
"127","stele","cell_diameter","root28",2,0.00817916984980048
"128","stele","cell_diameter","root28",3,0.00669498118223667
"129","stele","cell_diameter","root28",4,0.00834637265939125
"130","stele","cell_diameter","root28",5,0.00793721836729794
"131","stele","cell_diameter","root28",6,0.00790225741251852
