"","name","type","root","x","y"
"1","xylem","n_files","root14",0,2
"2","xylem","n_files","root14",1,2
"3","xylem","n_files","root14",2,2
"4","xylem","n_files","root14",3,2
"5","xylem","n_files","root14",4,2
"6","xylem","n_files","root14",5,2
"7","xylem","n_files","root14",6,2
"8","xylem","n_files","root14",7,2
"9","xylem","n_files","root14",8,2
"10","xylem","n_files","root14",9,2
"11","xylem","n_files","root14",10,2
"12","xylem","n_files","root14",11,2
"13","xylem","n_files","root14",12,2
"14","xylem","n_files","root14",13,2
"15","xylem","n_files","root14",14,2
"16","xylem","n_files","root14",15,2
"17","xylem","n_files","root14",16,2
"18","xylem","n_files","root14",17,2
"19","xylem","n_files","root14",18,2
"20","xylem","n_files","root14",19,2
"21","xylem","n_files","root14",20,2
"22","xylem","n_files","root14",21,2
"23","xylem","n_files","root14",22,2
"24","xylem","n_files","root14",23,2
"25","xylem","n_files","root14",24,2
"26","xylem","n_files","root14",25,2
"27","xylem","n_files","root14",26,2
"28","xylem","n_files","root14",27,2
"29","xylem","n_files","root14",28,2
"30","xylem","n_files","root14",29,2
"31","xylem","n_files","root14",30,2
"32","xylem","max_size","root14",0,0.0101111747891034
"33","xylem","max_size","root14",1,0.00254837798736218
"34","xylem","max_size","root14",2,0.0143102547250863
"35","xylem","max_size","root14",3,0.00274831394260602
"36","xylem","max_size","root14",4,0.0197787356447838
"37","xylem","max_size","root14",5,0.036564964517184
"38","xylem","max_size","root14",6,0.0353253151047831
"39","xylem","max_size","root14",7,0.0461505827849783
"40","xylem","max_size","root14",8,0.047775120563271
"41","xylem","max_size","root14",9,0.0422123605249973
"42","xylem","max_size","root14",10,0.0342188175727573
"43","xylem","max_size","root14",11,0.0362942441174496
"44","xylem","max_size","root14",12,0.0404728127890607
"45","xylem","max_size","root14",13,0.0363503863681768
"46","xylem","max_size","root14",14,0.0449158632847366
"47","xylem","max_size","root14",15,0.0673169006386804
"48","xylem","max_size","root14",16,0.0546483998678761
"49","xylem","max_size","root14",17,0.0525894654720694
"50","xylem","max_size","root14",18,0.038982816813868
