"","name","type","root","x","y"
"1","xylem","n_files","root45",0,2
"2","xylem","n_files","root45",1,2
"3","xylem","n_files","root45",2,2
"4","xylem","n_files","root45",3,2
"5","xylem","n_files","root45",4,2
"6","xylem","n_files","root45",5,2
"7","xylem","n_files","root45",6,2
"8","xylem","n_files","root45",7,2
"9","xylem","n_files","root45",8,2
"10","xylem","n_files","root45",9,2
"11","xylem","n_files","root45",10,2
"12","xylem","n_files","root45",11,2
"13","xylem","n_files","root45",12,2
"14","xylem","n_files","root45",13,2
"15","xylem","n_files","root45",14,2
"16","xylem","n_files","root45",15,2
"17","xylem","n_files","root45",16,2
"18","xylem","n_files","root45",17,2
"19","xylem","n_files","root45",18,2
"20","xylem","n_files","root45",19,2
"21","xylem","n_files","root45",20,2
"22","xylem","n_files","root45",21,2
"23","xylem","n_files","root45",22,2
"24","xylem","n_files","root45",23,2
"25","xylem","n_files","root45",24,2
"26","xylem","n_files","root45",25,2
"27","xylem","n_files","root45",26,2
"28","xylem","n_files","root45",27,2
"29","xylem","n_files","root45",28,2
"30","xylem","n_files","root45",29,2
"31","xylem","n_files","root45",30,2
"32","xylem","max_size","root45",0,0.02463178578098
"33","xylem","max_size","root45",1,0.00664424595405875
"34","xylem","max_size","root45",2,0.0232121143002307
"35","xylem","max_size","root45",3,0.00590553320488952
"36","xylem","max_size","root45",4,0.0157739525333963
"37","xylem","max_size","root45",5,0.0192567940074883
"38","xylem","max_size","root45",6,0.0287283229123044
"39","xylem","max_size","root45",7,0.0247625325235276
"40","xylem","max_size","root45",8,0.0332897517220572
"41","xylem","max_size","root45",9,0.0355259406154618
"42","xylem","max_size","root45",10,0.0395202683802122
"43","xylem","max_size","root45",11,0.0432103092663571
"44","xylem","max_size","root45",12,0.0447598901821161
"45","xylem","max_size","root45",13,0.0445492147980612
"46","xylem","max_size","root45",14,0.0512284123638
"47","xylem","max_size","root45",15,0.0428384394590794
"48","xylem","max_size","root45",16,0.051602748674656
"49","xylem","max_size","root45",17,0.0524666499921654
"50","xylem","max_size","root45",18,0.0599160766853982
"51","xylem","max_size","root45",19,0.0703520497771328
"52","xylem","max_size","root45",20,0.0636974291395299
"53","xylem","max_size","root45",21,0.0441699558011424
"54","xylem","max_size","root45",22,0.060405305422531
"55","xylem","max_size","root45",23,0.0719437568330138
"56","xylem","max_size","root45",24,0.0859883659618789
"57","xylem","max_size","root45",25,0.0475076154928215
"58","xylem","max_size","root45",26,0.0660723794734206
"59","xylem","max_size","root45",27,0.0739532632297642
"60","xylem","max_size","root45",28,0.0725538347449839
"61","xylem","max_size","root45",29,0.0690626203988886
"62","xylem","max_size","root45",30,0.0732487593196764
"63","xylem","cell_diameter","root45",0,0.00989857885826301
"64","xylem","cell_diameter","root45",1,0.0132468536454024
"65","xylem","cell_diameter","root45",2,0.0128647865045596
"66","xylem","cell_diameter","root45",3,0.00999805339110991
"67","xylem","cell_diameter","root45",4,0.0193432095107572
"68","xylem","cell_diameter","root45",5,0.0173352907935616
"69","xylem","cell_diameter","root45",6,0.0168525745910682
"70","xylem","cell_diameter","root45",7,0.0200267469752293
"71","xylem","cell_diameter","root45",8,0.0173015011304099
"72","xylem","cell_diameter","root45",9,0.0255306441415482
"73","xylem","cell_diameter","root45",10,0.0281186710958217
"74","xylem","cell_diameter","root45",11,0.0331785007115201
"75","xylem","cell_diameter","root45",12,0.0219367596756153
"76","xylem","cell_diameter","root45",13,0.0228040230446113
"77","xylem","cell_diameter","root45",14,0.0289737477019342
"78","xylem","cell_diameter","root45",15,0.028097457322313
"79","xylem","cell_diameter","root45",16,0.0271160112894761
"80","xylem","cell_diameter","root45",17,0.0326559758541651
"81","xylem","cell_diameter","root45",18,0.0363478419888853
"82","xylem","cell_diameter","root45",19,0.0309959410865572
"83","xylem","cell_diameter","root45",20,0.0439494086872742
"84","xylem","cell_diameter","root45",21,0.0332670896572251
"85","xylem","cell_diameter","root45",22,0.0378162223474405
"86","xylem","cell_diameter","root45",23,0.0434611449530782
"87","xylem","cell_diameter","root45",24,0.0435013076222576
"88","xylem","cell_diameter","root45",25,0.0446394794965341
"89","xylem","cell_diameter","root45",26,0.0378705555673753
"90","xylem","cell_diameter","root45",27,0.0470690293637383
"91","xylem","cell_diameter","root45",28,0.0485624566013291
"92","xylem","cell_diameter","root45",29,0.0398836003559265
"93","xylem","cell_diameter","root45",30,0.0560610935007857
"94","xylem","n_cells","root45",0,3
"95","xylem","n_cells","root45",1,4
"96","xylem","n_cells","root45",2,5
"97","xylem","n_cells","root45",3,6
"98","xylem","n_cells","root45",4,6
"99","xylem","n_cells","root45",5,5
"100","xylem","n_cells","root45",6,7
"101","xylem","n_cells","root45",7,9
"102","xylem","n_cells","root45",8,6
"103","xylem","n_cells","root45",9,4
"104","xylem","n_cells","root45",10,6
"105","xylem","n_cells","root45",11,10
"106","xylem","n_cells","root45",12,6
"107","xylem","n_cells","root45",13,8
"108","xylem","n_cells","root45",14,10
"109","xylem","n_cells","root45",15,7
"110","xylem","n_cells","root45",16,9
"111","xylem","n_cells","root45",17,11
"112","xylem","n_cells","root45",18,12
"113","xylem","n_cells","root45",19,9
"114","xylem","n_cells","root45",20,9
"115","xylem","n_cells","root45",21,4
"116","xylem","n_cells","root45",22,6
"117","xylem","n_cells","root45",23,7
"118","xylem","n_cells","root45",24,9
"119","xylem","n_cells","root45",25,14
"120","xylem","n_cells","root45",26,22
"121","xylem","n_cells","root45",27,11
"122","xylem","n_cells","root45",28,12
"123","xylem","n_cells","root45",29,33
"124","xylem","n_cells","root45",30,18
"125","stele","cell_diameter","root45",0,0.00772126936393848
"126","stele","cell_diameter","root45",1,0.00753328230904594
"127","stele","cell_diameter","root45",2,0.0079495032368494
"128","stele","cell_diameter","root45",3,0.00803539140912849
"129","stele","cell_diameter","root45",4,0.00725315917899856
"130","stele","cell_diameter","root45",5,0.0083713843529472
"131","stele","cell_diameter","root45",6,0.00913730494898627
"132","stele","cell_diameter","root45",7,0.00758963419595059
"133","stele","cell_diameter","root45",8,0.00696068312686507
"134","stele","cell_diameter","root45",9,0.00743202398590412
"135","stele","cell_diameter","root45",10,0.00861128007364814
"136","stele","cell_diameter","root45",11,0.00830493826349984
"137","stele","cell_diameter","root45",12,0.00850511644149806
"138","stele","cell_diameter","root45",13,0.0089487847294636
"139","stele","cell_diameter","root45",14,0.00855816346180025
"140","stele","cell_diameter","root45",15,0.00995874915235104
"141","stele","cell_diameter","root45",16,0.00904288125697795
"142","stele","cell_diameter","root45",17,0.0092612039257764
"143","stele","cell_diameter","root45",18,0.00846691188819224
"144","stele","cell_diameter","root45",19,0.00988009916007448
"145","stele","cell_diameter","root45",20,0.00962205537113465
"146","stele","cell_diameter","root45",21,0.00955088995172484
"147","stele","cell_diameter","root45",22,0.0102743668679096
"148","stele","cell_diameter","root45",23,0.0101430852445239
"149","stele","cell_diameter","root45",24,0.0104631762092654
"150","stele","cell_diameter","root45",25,0.0112064446868292
"151","stele","cell_diameter","root45",26,0.0175687795733316
"152","stele","cell_diameter","root45",27,0.0183041992828529
"153","stele","cell_diameter","root45",28,0.014038205575608
"154","stele","cell_diameter","root45",29,0.0191849753220333
"155","stele","cell_diameter","root45",30,0.0174698840758172
"156","stele","SD","root45",0,0.00139040196222071
"157","stele","SD","root45",1,0.000866824073314453
"158","stele","SD","root45",2,0.00103974380131441
"159","stele","SD","root45",3,0.0013119304292201
"160","stele","SD","root45",4,0.00150977177562722
