node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0074 0.0291 -3.1977 0.0684 0.2000 0.4314 0.3922 0.1961 0.1544 1.0000 
1 2 0 -0.0074 0.0291 -3.1977 0.0059 0.0492 -3.3963 0.0684 0.2000 0.4314 0.3922 0.1961 0.3092 1.0000 
2 3 0 0.0059 0.0492 -3.3963 0.0075 0.0518 -3.4252 0.0684 0.0291 0.4314 0.3922 0.1961 0.3318 1.0000 
3 4 0 0.0075 0.0518 -3.4252 0.0192 0.0721 -3.6238 0.0684 0.2000 0.4314 0.3922 0.1961 0.4872 1.0000 
4 5 0 0.0192 0.0721 -3.6238 0.0186 0.0709 -3.8120 0.0684 0.1882 0.4314 0.3922 0.1961 0.6340 1.0000 
5 6 0 0.0186 0.0709 -3.8120 0.0177 0.0727 -4.0120 0.0684 0.2000 0.4314 0.3922 0.1961 0.7904 1.0000 
6 7 0 0.0177 0.0727 -4.0120 0.0107 0.0801 -4.2117 0.0684 0.2000 0.4314 0.3922 0.1961 0.9473 1.0000 
7 8 0 0.0107 0.0801 -4.2117 0.0097 0.0811 -4.2408 0.0684 0.0291 0.4314 0.3922 0.1961 0.9702 1.0000 
8 9 0 0.0097 0.0811 -4.2408 0.0116 0.0918 -4.4405 0.0684 0.2000 0.4314 0.3922 0.1961 1.1277 1.0000 
9 10 0 0.0116 0.0918 -4.4405 0.0130 0.1025 -4.6402 0.0684 0.2000 0.4314 0.3922 0.1961 1.2858 1.0000 
10 11 0 0.0130 0.1025 -4.6402 0.0132 0.1023 -4.6629 0.0684 0.0227 0.4314 0.3922 0.1961 1.3037 1.0000 
11 12 0 0.0132 0.1023 -4.6629 0.0135 0.0975 -4.8629 0.0684 0.2000 0.4314 0.3922 0.1961 1.4624 1.0000 
12 13 0 0.0135 0.0975 -4.8629 0.0052 0.1092 -5.0595 0.0684 0.1972 0.4314 0.3922 0.1961 1.6193 1.0000 
13 14 0 0.0052 0.1092 -5.0595 -0.0030 0.1256 -5.2587 0.0684 0.2000 0.4314 0.3922 0.1961 1.7790 1.0000 
14 15 0 -0.0030 0.1256 -5.2587 -0.0080 0.1364 -5.4583 0.0684 0.2000 0.4314 0.3922 0.1961 1.9392 1.0000 
15 16 0 -0.0080 0.1364 -5.4583 -0.0106 0.1369 -5.4938 0.0684 0.0356 0.4314 0.3922 0.1961 1.9677 1.0000 
16 17 0 -0.0106 0.1369 -5.4938 -0.0006 0.1511 -5.6930 0.0684 0.2000 0.4314 0.3922 0.1961 2.1286 1.0000 
17 18 0 -0.0006 0.1511 -5.6930 0.0106 0.1609 -5.8925 0.0684 0.2000 0.4314 0.3922 0.1961 2.2900 1.0000 
18 19 0 0.0106 0.1609 -5.8925 0.0115 0.1624 -5.9269 0.0684 0.0344 0.4314 0.3922 0.1961 2.3178 1.0000 
19 20 0 0.0115 0.1624 -5.9269 0.0126 0.1588 -6.1268 0.0684 0.2000 0.4314 0.3922 0.1961 2.4799 1.0000 
20 21 0 0.0126 0.1588 -6.1268 0.0069 0.1593 -6.3058 0.0684 0.1791 0.4314 0.3922 0.1961 2.6254 1.0000 
21 22 0 0.0069 0.1593 -6.3058 0.0090 0.1685 -6.5056 0.0684 0.2000 0.4314 0.3922 0.1961 2.7885 1.0000 
22 23 0 0.0090 0.1685 -6.5056 0.0054 0.1695 -6.7055 0.0684 0.2000 0.4314 0.3922 0.1961 2.9521 1.0000 
