"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3"
0,1,0,0,0,-3,-0.0141,-0.0101,-3.1992,0.0742,0.2,0.4314,0.3922,0.1961,0.1491,1,-48.1048
1,2,0,-0.0141,-0.0101,-3.1992,-0.0311,-0.0077,-3.3734,0.0742,0.175,0.4314,0.3922,0.1961,0.28,1,-47.9306
2,3,0,-0.0311,-0.0077,-3.3734,-0.051,-0.007,-3.5724,0.0742,0.2,0.4314,0.3922,0.1961,0.43,1,-47.7316
3,4,0,-0.051,-0.007,-3.5724,-0.0731,-0.0119,-3.7711,0.0742,0.2,0.4314,0.3922,0.1961,0.5805,1,-47.5329
4,5,0,-0.0731,-0.0119,-3.7711,-0.0733,-0.0119,-3.7738,0.0742,0.0027,0.4314,0.3922,0.1961,0.5825,1,-47.5302
5,6,0,-0.0733,-0.0119,-3.7738,-0.0917,-0.0145,-3.9729,0.0742,0.2,0.4314,0.3922,0.1961,0.7335,1,-47.3311
6,7,0,-0.0917,-0.0145,-3.9729,-0.1043,-0.0178,-4.1725,0.0742,0.2,0.4314,0.3922,0.1961,0.885,1,-47.1315
7,8,0,-0.1043,-0.0178,-4.1725,-0.1057,-0.0172,-4.1922,0.0742,0.0198,0.4314,0.3922,0.1961,0.9,1,-47.1118
8,9,0,-0.1057,-0.0172,-4.1922,-0.1066,-0.0087,-4.3921,0.0742,0.2,0.4314,0.3922,0.1961,1.052,1,-46.9119
9,10,0,-0.1066,-0.0087,-4.3921,-0.1096,-0.0035,-4.592,0.0742,0.2,0.4314,0.3922,0.1961,1.2045,1,-46.712
10,11,0,-0.1096,-0.0035,-4.592,-0.11,-0.0031,-4.6151,0.0742,0.0231,0.4314,0.3922,0.1961,1.2222,1,-46.6889
11,12,0,-0.11,-0.0031,-4.6151,-0.1111,-0.0149,-4.8147,0.0742,0.2,0.4314,0.3922,0.1961,1.3753,1,-46.4893
12,13,0,-0.1111,-0.0149,-4.8147,-0.1159,-0.0224,-5.0145,0.0742,0.2,0.4314,0.3922,0.1961,1.5288,1,-46.2895
13,14,0,-0.1159,-0.0224,-5.0145,-0.1166,-0.0227,-5.035,0.0742,0.0205,0.4314,0.3922,0.1961,1.5446,1,-46.269
14,15,0,-0.1166,-0.0227,-5.035,-0.1217,-0.0156,-5.2348,0.0742,0.2,0.4314,0.3922,0.1961,1.6987,1,-46.0692
15,16,0,-0.1217,-0.0156,-5.2348,-0.1346,0.0014,-5.4337,0.0742,0.2,0.4314,0.3922,0.1961,1.8534,1,-45.8703
16,17,0,-0.1346,0.0014,-5.4337,-0.136,0.0032,-5.4583,0.0742,0.0248,0.4314,0.3922,0.1961,1.8726,1,-45.8457
17,18,0,-0.136,0.0032,-5.4583,-0.1412,0.0127,-5.6581,0.0742,0.2,0.4314,0.3922,0.1961,2.0278,1,-45.6459
18,19,0,-0.1412,0.0127,-5.6581,-0.1417,0.0187,-5.858,0.0742,0.2,0.4314,0.3922,0.1961,2.1835,1,-45.446
19,20,0,-0.1417,0.0187,-5.858,-0.1416,0.019,-5.8686,0.0742,0.0106,0.4314,0.3922,0.1961,2.1918,1,-45.4354
20,21,0,-0.1416,0.019,-5.8686,-0.1401,0.0196,-6.0686,0.0742,0.2,0.4314,0.3922,0.1961,2.348,1,-45.2354
21,22,0,-0.1401,0.0196,-6.0686,-0.1325,0.0292,-6.264,0.0742,0.1959,0.4314,0.3922,0.1961,2.5016,1,-45.04
22,23,0,-0.1325,0.0292,-6.264,-0.1313,0.0274,-6.464,0.0742,0.2,0.4314,0.3922,0.1961,2.6589,1,-44.84
23,24,0,-0.1313,0.0274,-6.464,-0.0995,-0.0015,-6.6594,0.0742,0.2,0.4314,0.3922,0.1961,2.8167,1,-44.6446
24,25,0,-0.0995,-0.0015,-6.6594,-0.0984,-0.0026,-6.668,0.0742,0.0088,0.4314,0.3922,0.1961,2.8237,1,-44.636
25,26,0,-0.0984,-0.0026,-6.668,-0.1062,-0.0338,-6.8654,0.0742,0.2,0.4314,0.3922,0.1961,2.9821,1,-44.4386
26,27,0,-0.1062,-0.0338,-6.8654,-0.1069,-0.0433,-7.0652,0.0742,0.2,0.4314,0.3922,0.1961,3.1411,1,-44.2388
27,28,0,-0.1069,-0.0433,-7.0652,-0.107,-0.0437,-7.0834,0.0742,0.0182,0.4314,0.3922,0.1961,3.1556,1,-44.2206
28,29,0,-0.107,-0.0437,-7.0834,-0.1056,-0.0553,-7.2831,0.0742,0.2,0.4314,0.3922,0.1961,3.3151,1,-44.0209
