"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3"
0,1,0,0,0,-3,0.0058,-0.0058,-3.1998,0.0687,0.2,0.4314,0.3922,0.1961,0.1502,1,-47.7575
1,2,0,0.0058,-0.0058,-3.1998,0.0136,-0.003,-3.3904,0.0687,0.1908,0.4314,0.3922,0.1961,0.294,1,-47.5669
2,3,0,0.0136,-0.003,-3.3904,0.0219,0.0031,-3.5902,0.0687,0.2,0.4314,0.3922,0.1961,0.4452,1,-47.3671
3,4,0,0.0219,0.0031,-3.5902,0.0139,0.0132,-3.7675,0.0687,0.1778,0.4314,0.3922,0.1961,0.58,1,-47.1898
4,5,0,0.0139,0.0132,-3.7675,0.0071,0.0161,-3.9674,0.0687,0.2,0.4314,0.3922,0.1961,0.7322,1,-46.9899
5,6,0,0.0071,0.0161,-3.9674,-6e-04,0.0189,-4.1394,0.0687,0.1722,0.4314,0.3922,0.1961,0.8635,1,-46.8179
6,7,0,-6e-04,0.0189,-4.1394,-0.0124,-0.0286,-4.3333,0.0687,0.2,0.4314,0.3922,0.1961,1.0166,1,-46.624
7,8,0,-0.0124,-0.0286,-4.3333,-0.0255,-0.0626,-4.5029,0.0687,0.1734,0.4314,0.3922,0.1961,1.1497,1,-46.4544
8,9,0,-0.0255,-0.0626,-4.5029,-0.0424,-0.0771,-4.7016,0.0687,0.2,0.4314,0.3922,0.1961,1.3037,1,-46.2557
9,10,0,-0.0424,-0.0771,-4.7016,-0.0563,-0.0768,-4.9011,0.0687,0.2,0.4314,0.3922,0.1961,1.4582,1,-46.0562
10,11,0,-0.0563,-0.0768,-4.9011,-0.0577,-0.0777,-4.9319,0.0687,0.0309,0.4314,0.3922,0.1961,1.4821,1,-46.0254
11,12,0,-0.0577,-0.0777,-4.9319,-0.068,-0.0861,-5.1315,0.0687,0.2,0.4314,0.3922,0.1961,1.6372,1,-45.8258
12,13,0,-0.068,-0.0861,-5.1315,-0.0545,-0.0883,-5.3158,0.0687,0.1849,0.4314,0.3922,0.1961,1.781,1,-45.6415
13,14,0,-0.0545,-0.0883,-5.3158,-0.0518,-0.0864,-5.5158,0.0687,0.2,0.4314,0.3922,0.1961,1.9371,1,-45.4415
14,15,0,-0.0518,-0.0864,-5.5158,-0.0546,-0.1062,-5.7148,0.0687,0.2,0.4314,0.3922,0.1961,2.0937,1,-45.2425
15,16,0,-0.0546,-0.1062,-5.7148,-0.055,-0.107,-5.7271,0.0687,0.0123,0.4314,0.3922,0.1961,2.1033,1,-45.2302
16,17,0,-0.055,-0.107,-5.7271,-0.046,-0.1124,-5.9268,0.0687,0.2,0.4314,0.3922,0.1961,2.2605,1,-45.0305
17,18,0,-0.046,-0.1124,-5.9268,-0.0391,-0.1197,-6.1266,0.0687,0.2,0.4314,0.3922,0.1961,2.4182,1,-44.8307
18,19,0,-0.0391,-0.1197,-6.1266,-0.0371,-0.1197,-6.1434,0.0687,0.0169,0.4314,0.3922,0.1961,2.4316,1,-44.8139
19,20,0,-0.0371,-0.1197,-6.1434,-0.0161,-0.1232,-6.3422,0.0687,0.2,0.4314,0.3922,0.1961,2.5899,1,-44.6151
20,21,0,-0.0161,-0.1232,-6.3422,0.0215,-0.1562,-6.5359,0.0687,0.2,0.4314,0.3922,0.1961,2.7487,1,-44.4214
21,22,0,0.0215,-0.1562,-6.5359,0.0221,-0.1568,-6.5395,0.0687,0.0037,0.4314,0.3922,0.1961,2.7517,1,-44.4178
22,23,0,0.0221,-0.1568,-6.5395,0.0564,-0.1786,-6.7353,0.0687,0.2,0.4314,0.3922,0.1961,2.911,1,-44.222
23,24,0,0.0564,-0.1786,-6.7353,0.0514,-0.1572,-6.9341,0.0687,0.2,0.4314,0.3922,0.1961,3.071,1,-44.0232
24,25,0,0.0514,-0.1572,-6.9341,0.0506,-0.1521,-6.98,0.0687,0.0462,0.4314,0.3922,0.1961,3.108,1,-43.9773
25,26,0,0.0506,-0.1521,-6.98,0.0477,-0.131,-7.1789,0.0687,0.2,0.4314,0.3922,0.1961,3.2686,1,-43.7784
26,27,0,0.0477,-0.131,-7.1789,0.0522,-0.1137,-7.3781,0.0687,0.2,0.4314,0.3922,0.1961,3.4298,1,-43.5792
27,28,0,0.0522,-0.1137,-7.3781,0.0525,-0.1132,-7.3915,0.0687,0.0134,0.4314,0.3922,0.1961,3.4406,1,-43.5658
28,29,0,0.0525,-0.1132,-7.3915,0.0403,-0.1012,-7.5907,0.0687,0.2,0.4314,0.3922,0.1961,3.6023,1,-43.3666
29,30,0,0.0403,-0.1012,-7.5907,0.0429,-0.0769,-7.7892,0.0687,0.2,0.4314,0.3922,0.1961,3.7647,1,-43.1681
30,31,0,0.0429,-0.0769,-7.7892,0.043,-0.076,-7.7974,0.0687,0.0082,0.4314,0.3922,0.1961,3.7714,1,-43.1599
31,32,0,0.043,-0.076,-7.7974,0.049,-0.0608,-7.9967,0.0687,0.2,0.4314,0.3922,0.1961,3.9343,1,-42.9606
32,33,0,0.049,-0.0608,-7.9967,0.05,-0.0528,-8.1952,0.0687,0.1987,0.4314,0.3922,0.1961,4.0966,1,-42.7621
33,34,0,0.05,-0.0528,-8.1952,0.0497,-0.0476,-8.3952,0.0687,0.2,0.4314,0.3922,0.1961,4.2607,1,-42.5621
34,35,0,0.0497,-0.0476,-8.3952,0.056,-0.0485,-8.5951,0.0687,0.2,0.4314,0.3922,0.1961,4.4253,1,-42.3622
35,36,0,0.056,-0.0485,-8.5951,0.0558,-0.0492,-8.6164,0.0687,0.0213,0.4314,0.3922,0.1961,4.4429,1,-42.3409
36,37,0,0.0558,-0.0492,-8.6164,0.0468,-0.0659,-8.8155,0.0687,0.2,0.4314,0.3922,0.1961,4.6081,1,-42.1418
37,38,0,0.0468,-0.0659,-8.8155,0.0549,-0.0798,-9.0148,0.0687,0.2,0.4314,0.3922,0.1961,4.774,1,-41.9425
38,39,0,0.0549,-0.0798,-9.0148,0.0551,-0.0803,-9.0209,0.0687,0.0061,0.4314,0.3922,0.1961,4.7791,1,-41.9364
39,40,0,0.0551,-0.0803,-9.0209,0.0639,-0.0903,-9.2205,0.0687,0.2,0.4314,0.3922,0.1961,4.9456,1,-41.7368
40,41,0,0.0639,-0.0903,-9.2205,0.0555,-0.1088,-9.4194,0.0687,0.2,0.4314,0.3922,0.1961,5.1126,1,-41.5379
41,42,0,0.0555,-0.1088,-9.4194,0.0553,-0.1093,-9.4255,0.0687,0.0061,0.4314,0.3922,0.1961,5.1177,1,-41.5318
42,43,0,0.0553,-0.1093,-9.4255,0.0453,-0.1237,-9.6247,0.0687,0.2,0.4314,0.3922,0.1961,5.2854,1,-41.3326
43,44,0,0.0453,-0.1237,-9.6247,0.031,-0.1368,-9.8154,0.0687,0.1917,0.4314,0.3922,0.1961,5.4467,1,-41.1419
44,45,0,0.031,-0.1368,-9.8154,0.0213,-0.165,-10.0132,0.0687,0.2,0.4314,0.3922,0.1961,5.6155,1,-40.9441
