node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0221 -0.0057 -3.1987 0.0735 0.2000 0.4314 0.3922 0.1961 0.1547 1.0000 
1 2 0 -0.0221 -0.0057 -3.1987 -0.0444 -0.0129 -3.3973 0.0735 0.2000 0.4314 0.3922 0.1961 0.3100 1.0000 
2 3 0 -0.0444 -0.0129 -3.3973 -0.0455 -0.0130 -3.4100 0.0735 0.0127 0.4314 0.3922 0.1961 0.3199 1.0000 
3 4 0 -0.0455 -0.0130 -3.4100 -0.0658 -0.0057 -3.6088 0.0735 0.2000 0.4314 0.3922 0.1961 0.4757 1.0000 
4 5 0 -0.0658 -0.0057 -3.6088 -0.0651 -0.0002 -3.8087 0.0735 0.2000 0.4314 0.3922 0.1961 0.6320 1.0000 
5 6 0 -0.0651 -0.0002 -3.8087 -0.0653 0.0005 -3.8227 0.0735 0.0140 0.4314 0.3922 0.1961 0.6430 1.0000 
6 7 0 -0.0653 0.0005 -3.8227 -0.0609 -0.0001 -4.0227 0.0735 0.2000 0.4314 0.3922 0.1961 0.7999 1.0000 
7 8 0 -0.0609 -0.0001 -4.0227 -0.0574 -0.0009 -4.2227 0.0735 0.2000 0.4314 0.3922 0.1961 0.9573 1.0000 
8 9 0 -0.0574 -0.0009 -4.2227 -0.0573 -0.0008 -4.2307 0.0735 0.0081 0.4314 0.3922 0.1961 0.9637 1.0000 
9 10 0 -0.0573 -0.0008 -4.2307 -0.0590 0.0022 -4.4307 0.0735 0.2000 0.4314 0.3922 0.1961 1.1216 1.0000 
10 11 0 -0.0590 0.0022 -4.4307 -0.0644 0.0080 -4.6267 0.0735 0.1961 0.4314 0.3922 0.1961 1.2770 1.0000 
11 12 0 -0.0644 0.0080 -4.6267 -0.0644 0.0168 -4.8265 0.0735 0.2000 0.4314 0.3922 0.1961 1.4361 1.0000 
12 13 0 -0.0644 0.0168 -4.8265 -0.0646 0.0275 -5.0262 0.0735 0.2000 0.4314 0.3922 0.1961 1.5956 1.0000 
13 14 0 -0.0646 0.0275 -5.0262 -0.0646 0.0277 -5.0330 0.0735 0.0068 0.4314 0.3922 0.1961 1.6010 1.0000 
14 15 0 -0.0646 0.0277 -5.0330 -0.0690 0.0549 -5.2311 0.0735 0.2000 0.4314 0.3922 0.1961 1.7612 1.0000 
15 16 0 -0.0690 0.0549 -5.2311 -0.0737 0.0752 -5.3990 0.0735 0.1692 0.4314 0.3922 0.1961 1.8970 1.0000 
16 17 0 -0.0737 0.0752 -5.3990 -0.1045 0.0810 -5.5965 0.0735 0.2000 0.4314 0.3922 0.1961 2.0582 1.0000 
17 18 0 -0.1045 0.0810 -5.5965 -0.1190 0.0941 -5.7956 0.0735 0.2000 0.4314 0.3922 0.1961 2.2199 1.0000 
18 19 0 -0.1190 0.0941 -5.7956 -0.1192 0.0942 -5.7981 0.0735 0.0025 0.4314 0.3922 0.1961 2.2219 1.0000 
19 20 0 -0.1192 0.0942 -5.7981 -0.1072 0.0816 -5.9973 0.0735 0.2000 0.4314 0.3922 0.1961 2.3841 1.0000 
20 21 0 -0.1072 0.0816 -5.9973 -0.1175 0.0546 -6.1883 0.0735 0.1932 0.4314 0.3922 0.1961 2.5414 1.0000 
21 22 0 -0.1175 0.0546 -6.1883 -0.1215 0.0421 -6.3879 0.0735 0.2000 0.4314 0.3922 0.1961 2.7048 1.0000 
22 23 0 -0.1215 0.0421 -6.3879 -0.1253 0.0351 -6.5878 0.0735 0.2000 0.4314 0.3922 0.1961 2.8687 1.0000 
23 24 0 -0.1253 0.0351 -6.5878 -0.1254 0.0349 -6.5952 0.0735 0.0074 0.4314 0.3922 0.1961 2.8748 1.0000 
24 25 0 -0.1254 0.0349 -6.5952 -0.1297 0.0326 -6.7951 0.0735 0.2000 0.4314 0.3922 0.1961 3.0394 1.0000 
25 26 0 -0.1297 0.0326 -6.7951 -0.1344 0.0303 -6.9951 0.0735 0.2000 0.4314 0.3922 0.1961 3.2045 1.0000 
26 27 0 -0.1344 0.0303 -6.9951 -0.1352 0.0305 -7.0103 0.0735 0.0153 0.4314 0.3922 0.1961 3.2171 1.0000 
27 28 0 -0.1352 0.0305 -7.0103 -0.1293 0.0127 -7.2095 0.0735 0.2000 0.4314 0.3922 0.1961 3.3828 1.0000 
28 29 0 -0.1293 0.0127 -7.2095 -0.1236 -0.0012 -7.3758 0.0735 0.1671 0.4314 0.3922 0.1961 3.5217 1.0000 
29 30 0 -0.1236 -0.0012 -7.3758 -0.1204 -0.0105 -7.5756 0.0735 0.2000 0.4314 0.3922 0.1961 3.6885 1.0000 
30 31 0 -0.1204 -0.0105 -7.5756 -0.1156 -0.0218 -7.7687 0.0735 0.1935 0.4314 0.3922 0.1961 3.8505 1.0000 
