"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3"
0,1,0,0,0,-3,0.0077,0.0062,-3.1998,0.0692,0.2,0.4314,0.3922,0.1961,0.1463,1,-48.4108
1,2,0,0.0077,0.0062,-3.1998,-0.0027,0.002,-3.3994,0.0692,0.2,0.4314,0.3922,0.1961,0.293,1,-48.2112
2,3,0,-0.0027,0.002,-3.3994,-0.0031,0.0019,-3.4074,0.0692,0.0079,0.4314,0.3922,0.1961,0.2989,1,-48.2032
3,4,0,-0.0031,0.0019,-3.4074,-0.0132,-0.0214,-3.6057,0.0692,0.2,0.4314,0.3922,0.1961,0.4461,1,-48.0049
4,5,0,-0.0132,-0.0214,-3.6057,0.0013,-0.0052,-3.8045,0.0692,0.2,0.4314,0.3922,0.1961,0.5939,1,-47.8061
5,6,0,0.0013,-0.0052,-3.8045,0.0031,-0.0029,-3.8354,0.0692,0.031,0.4314,0.3922,0.1961,0.6168,1,-47.7752
6,7,0,0.0031,-0.0029,-3.8354,-0.0033,-0.0091,-4.0352,0.0692,0.2,0.4314,0.3922,0.1961,0.7651,1,-47.5754
7,8,0,-0.0033,-0.0091,-4.0352,-0.0046,-0.0074,-4.227,0.0692,0.1918,0.4314,0.3922,0.1961,0.9078,1,-47.3836
8,9,0,-0.0046,-0.0074,-4.227,-0.0042,-0.0102,-4.427,0.0692,0.2,0.4314,0.3922,0.1961,1.057,1,-47.1836
9,10,0,-0.0042,-0.0102,-4.427,-0.0052,-0.0141,-4.627,0.0692,0.2,0.4314,0.3922,0.1961,1.2067,1,-46.9836
10,11,0,-0.0052,-0.0141,-4.627,-0.0052,-0.0142,-4.6338,0.0692,0.0069,0.4314,0.3922,0.1961,1.2119,1,-46.9768
11,12,0,-0.0052,-0.0142,-4.6338,-0.0104,-0.0083,-4.8337,0.0692,0.2,0.4314,0.3922,0.1961,1.3621,1,-46.7769
12,13,0,-0.0104,-0.0083,-4.8337,-0.0066,0.0151,-5.0116,0.0692,0.1794,0.4314,0.3922,0.1961,1.4973,1,-46.599
13,14,0,-0.0066,0.0151,-5.0116,-0.0031,0.0415,-5.2098,0.0692,0.2,0.4314,0.3922,0.1961,1.6485,1,-46.4008
14,15,0,-0.0031,0.0415,-5.2098,-0.0241,0.0503,-5.4085,0.0692,0.2,0.4314,0.3922,0.1961,1.8002,1,-46.2021
15,16,0,-0.0241,0.0503,-5.4085,-0.0253,0.05,-5.4224,0.0692,0.0139,0.4314,0.3922,0.1961,1.8108,1,-46.1882
16,17,0,-0.0253,0.05,-5.4224,-0.0302,0.047,-5.6223,0.0692,0.2,0.4314,0.3922,0.1961,1.963,1,-45.9883
17,18,0,-0.0302,0.047,-5.6223,-0.0568,0.037,-5.8202,0.0692,0.2,0.4314,0.3922,0.1961,2.1157,1,-45.7904
18,19,0,-0.0568,0.037,-5.8202,-0.0582,0.0364,-5.8311,0.0692,0.0109,0.4314,0.3922,0.1961,2.1241,1,-45.7795
19,20,0,-0.0582,0.0364,-5.8311,-0.0393,0.0056,-6.0278,0.0692,0.2,0.4314,0.3922,0.1961,2.2774,1,-45.5828
20,21,0,-0.0393,0.0056,-6.0278,-0.026,-0.0179,-6.226,0.0692,0.2,0.4314,0.3922,0.1961,2.4311,1,-45.3846
21,22,0,-0.026,-0.0179,-6.226,-0.0258,-0.0182,-6.2281,0.0692,0.0022,0.4314,0.3922,0.1961,2.4328,1,-45.3825
22,23,0,-0.0258,-0.0182,-6.2281,-0.003,-0.0303,-6.4264,0.0692,0.2,0.4314,0.3922,0.1961,2.5871,1,-45.1842
23,24,0,-0.003,-0.0303,-6.4264,-0.0053,-0.0116,-6.6005,0.0692,0.1751,0.4314,0.3922,0.1961,2.7226,1,-45.0101
24,25,0,-0.0053,-0.0116,-6.6005,-0.0186,0.0176,-6.7979,0.0692,0.2,0.4314,0.3922,0.1961,2.8779,1,-44.8127
25,26,0,-0.0186,0.0176,-6.7979,-0.0327,0.0473,-6.9952,0.0692,0.2,0.4314,0.3922,0.1961,3.0338,1,-44.6154
26,27,0,-0.0327,0.0473,-6.9952,-0.0331,0.0481,-7.0003,0.0692,0.0052,0.4314,0.3922,0.1961,3.0379,1,-44.6103
27,28,0,-0.0331,0.0481,-7.0003,-0.02,0.0587,-7.1996,0.0692,0.2,0.4314,0.3922,0.1961,3.1942,1,-44.411
28,29,0,-0.02,0.0587,-7.1996,-0.0141,0.0744,-7.3989,0.0692,0.2,0.4314,0.3922,0.1961,3.3511,1,-44.2117
29,30,0,-0.0141,0.0744,-7.3989,-0.0134,0.0763,-7.4231,0.0692,0.0243,0.4314,0.3922,0.1961,3.3702,1,-44.1875
30,31,0,-0.0134,0.0763,-7.4231,-0.0252,0.0693,-7.6226,0.0692,0.2,0.4314,0.3922,0.1961,3.5277,1,-43.988
31,32,0,-0.0252,0.0693,-7.6226,-0.0369,0.0627,-7.8106,0.0692,0.1885,0.4314,0.3922,0.1961,3.6767,1,-43.8
32,33,0,-0.0369,0.0627,-7.8106,-0.0658,0.0603,-8.0085,0.0692,0.2,0.4314,0.3922,0.1961,3.8353,1,-43.6021
33,34,0,-0.0658,0.0603,-8.0085,-0.0714,0.0747,-8.1891,0.0692,0.1813,0.4314,0.3922,0.1961,3.9795,1,-43.4215
34,35,0,-0.0714,0.0747,-8.1891,-0.078,0.0911,-8.3883,0.0692,0.2,0.4314,0.3922,0.1961,4.1391,1,-43.2223
35,36,0,-0.078,0.0911,-8.3883,-0.091,0.0918,-8.5764,0.0692,0.1885,0.4314,0.3922,0.1961,4.2901,1,-43.0342
36,37,0,-0.091,0.0918,-8.5764,-0.1023,0.1017,-8.7758,0.0692,0.2,0.4314,0.3922,0.1961,4.4508,1,-42.8348
37,38,0,-0.1023,0.1017,-8.7758,-0.1246,0.1069,-8.9745,0.0692,0.2,0.4314,0.3922,0.1961,4.6121,1,-42.6361
38,39,0,-0.1246,0.1069,-8.9745,-0.1259,0.107,-8.985,0.0692,0.0106,0.4314,0.3922,0.1961,4.6207,1,-42.6256
39,40,0,-0.1259,0.107,-8.985,-0.1129,0.1114,-9.1846,0.0692,0.2,0.4314,0.3922,0.1961,4.7826,1,-42.426
40,41,0,-0.1129,0.1114,-9.1846,-0.1312,0.1108,-9.3754,0.0692,0.1917,0.4314,0.3922,0.1961,4.9383,1,-42.2352
41,42,0,-0.1312,0.1108,-9.3754,-0.1387,0.1107,-9.5752,0.0692,0.2,0.4314,0.3922,0.1961,5.1014,1,-42.0354
42,43,0,-0.1387,0.1107,-9.5752,-0.1449,0.1093,-9.7724,0.0692,0.1972,0.4314,0.3922,0.1961,5.2627,1,-41.8382
43,44,0,-0.1449,0.1093,-9.7724,-0.1491,0.1095,-9.9723,0.0692,0.2,0.4314,0.3922,0.1961,5.4269,1,-41.6383
44,45,0,-0.1491,0.1095,-9.9723,-0.146,0.107,-10.1482,0.0692,0.1759,0.4314,0.3922,0.1961,5.5718,1,-41.4624
45,46,0,-0.146,0.107,-10.1482,-0.1561,0.1016,-10.3479,0.0692,0.2,0.4314,0.3922,0.1961,5.7371,1,-41.2627
46,47,0,-0.1561,0.1016,-10.3479,-0.1701,0.1029,-10.5474,0.0692,0.2,0.4314,0.3922,0.1961,5.9031,1,-41.0632
47,48,0,-0.1701,0.1029,-10.5474,-0.1703,0.1029,-10.5507,0.0692,0.0033,0.4314,0.3922,0.1961,5.9058,1,-41.0599
48,49,0,-0.1703,0.1029,-10.5507,-0.1655,0.1308,-10.7487,0.0692,0.2,0.4314,0.3922,0.1961,6.0724,1,-40.8619
49,50,0,-0.1655,0.1308,-10.7487,-0.1438,0.1257,-10.9474,0.0692,0.2,0.4314,0.3922,0.1961,6.2395,1,-40.6632
50,51,0,-0.1438,0.1257,-10.9474,-0.1436,0.125,-10.9668,0.0692,0.0194,0.4314,0.3922,0.1961,6.2557,1,-40.6438
51,52,0,-0.1436,0.125,-10.9668,-0.1401,0.1193,-11.1667,0.0692,0.2,0.4314,0.3922,0.1961,6.4236,1,-40.4439
52,53,0,-0.1401,0.1193,-11.1667,-0.1349,0.1189,-11.3666,0.0692,0.2,0.4314,0.3922,0.1961,6.592,1,-40.244
53,54,0,-0.1349,0.1189,-11.3666,-0.1352,0.1198,-11.3905,0.0692,0.0239,0.4314,0.3922,0.1961,6.6121,1,-40.2201
54,55,0,-0.1352,0.1198,-11.3905,-0.1397,0.1266,-11.5903,0.0692,0.2,0.4314,0.3922,0.1961,6.7813,1,-40.0203
55,56,0,-0.1397,0.1266,-11.5903,-0.1286,0.1194,-11.7899,0.0692,0.2,0.4314,0.3922,0.1961,6.9511,1,-39.8207
56,57,0,-0.1286,0.1194,-11.7899,-0.1285,0.1195,-11.7922,0.0692,0.0024,0.4314,0.3922,0.1961,6.9531,1,-39.8184
57,58,0,-0.1285,0.1195,-11.7922,-0.1155,0.1163,-11.9918,0.0692,0.2,0.4314,0.3922,0.1961,7.1235,1,-39.6188
58,59,0,-0.1155,0.1163,-11.9918,-0.1272,0.1244,-12.1913,0.0692,0.2,0.4314,0.3922,0.1961,7.2945,1,-39.4193
59,60,0,-0.1272,0.1244,-12.1913,-0.1276,0.1246,-12.1969,0.0692,0.0056,0.4314,0.3922,0.1961,7.2993,1,-39.4137
60,61,0,-0.1276,0.1246,-12.1969,-0.1234,0.1211,-12.3968,0.0692,0.2,0.4314,0.3922,0.1961,7.471,1,-39.2138
61,62,0,-0.1234,0.1211,-12.3968,-0.1457,0.1677,-12.5736,0.0692,0.1843,0.4314,0.3922,0.1961,7.6298,1,-39.037
62,63,0,-0.1457,0.1677,-12.5736,-0.1755,0.2028,-12.7683,0.0692,0.2,0.4314,0.3922,0.1961,7.8028,1,-38.8423
63,64,0,-0.1755,0.2028,-12.7683,-0.2,0.2278,-12.928,0.0692,0.1635,0.4314,0.3922,0.1961,7.9447,1,-38.6826
64,65,0,-0.2,0.2278,-12.928,-0.213,0.2298,-13.1276,0.0692,0.2,0.4314,0.3922,0.1961,8.1188,1,-38.483
65,66,0,-0.213,0.2298,-13.1276,-0.2242,0.2305,-13.3083,0.0692,0.1811,0.4314,0.3922,0.1961,8.2771,1,-38.3023
66,67,0,-0.2242,0.2305,-13.3083,-0.2186,0.2147,-13.5076,0.0692,0.2,0.4314,0.3922,0.1961,8.4525,1,-38.103
67,68,0,-0.2186,0.2147,-13.5076,-0.2109,0.1946,-13.7041,0.0692,0.1977,0.4314,0.3922,0.1961,8.6266,1,-37.9065
68,69,0,-0.2109,0.1946,-13.7041,-0.2045,0.199,-13.904,0.0692,0.2,0.4314,0.3922,0.1961,8.8034,1,-37.7066
69,70,0,-0.2045,0.199,-13.904,-0.2032,0.1936,-14.0622,0.0692,0.1584,0.4314,0.3922,0.1961,8.9438,1,-37.5484
70,71,0,-0.2032,0.1936,-14.0622,-0.209,0.1883,-14.2621,0.0692,0.2,0.4314,0.3922,0.1961,9.1219,1,-37.3485
71,72,0,-0.209,0.1883,-14.2621,-0.2244,0.2192,-14.4428,0.0692,0.184,0.4314,0.3922,0.1961,9.2862,1,-37.1678
72,73,0,-0.2244,0.2192,-14.4428,-0.2509,0.2535,-14.638,0.0692,0.2,0.4314,0.3922,0.1961,9.4656,1,-36.9726
73,74,0,-0.2509,0.2535,-14.638,-0.2707,0.2775,-14.8356,0.0692,0.2,0.4314,0.3922,0.1961,9.6457,1,-36.775
74,75,0,-0.2707,0.2775,-14.8356,-0.2714,0.2787,-14.8437,0.0692,0.0083,0.4314,0.3922,0.1961,9.6531,1,-36.7669
75,76,0,-0.2714,0.2787,-14.8437,-0.2818,0.305,-15.0417,0.0692,0.2,0.4314,0.3922,0.1961,9.8339,1,-36.5689
76,77,0,-0.2818,0.305,-15.0417,-0.28,0.2979,-15.2416,0.0692,0.2,0.4314,0.3922,0.1961,10.0155,1,-36.369
77,78,0,-0.28,0.2979,-15.2416,-0.2799,0.2973,-15.2619,0.0692,0.0203,0.4314,0.3922,0.1961,10.034,1,-36.3487
78,79,0,-0.2799,0.2973,-15.2619,-0.2816,0.2845,-15.4615,0.0692,0.2,0.4314,0.3922,0.1961,10.2163,1,-36.1491
79,80,0,-0.2816,0.2845,-15.4615,-0.2787,0.2706,-15.661,0.0692,0.2,0.4314,0.3922,0.1961,10.3994,1,-35.9496
80,81,0,-0.2787,0.2706,-15.661,-0.278,0.2697,-15.6724,0.0692,0.0115,0.4314,0.3922,0.1961,10.4099,1,-35.9382
81,82,0,-0.278,0.2697,-15.6724,-0.2639,0.254,-15.8713,0.0692,0.2,0.4314,0.3922,0.1961,10.5938,1,-35.7393
82,83,0,-0.2639,0.254,-15.8713,-0.2556,0.2364,-16.0663,0.0692,0.1959,0.4314,0.3922,0.1961,10.7746,1,-35.5443
83,84,0,-0.2556,0.2364,-16.0663,-0.2426,0.225,-16.2655,0.0692,0.2,0.4314,0.3922,0.1961,10.9599,1,-35.3451
