node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0141 -0.0101 -3.1992 0.0742 0.2000 0.4314 0.3922 0.1961 0.1491 1.0000 
1 2 0 -0.0141 -0.0101 -3.1992 -0.0311 -0.0077 -3.3734 0.0742 0.1750 0.4314 0.3922 0.1961 0.2800 1.0000 
2 3 0 -0.0311 -0.0077 -3.3734 -0.0510 -0.0070 -3.5724 0.0742 0.2000 0.4314 0.3922 0.1961 0.4300 1.0000 
3 4 0 -0.0510 -0.0070 -3.5724 -0.0731 -0.0119 -3.7711 0.0742 0.2000 0.4314 0.3922 0.1961 0.5805 1.0000 
4 5 0 -0.0731 -0.0119 -3.7711 -0.0733 -0.0119 -3.7738 0.0742 0.0027 0.4314 0.3922 0.1961 0.5825 1.0000 
5 6 0 -0.0733 -0.0119 -3.7738 -0.0917 -0.0145 -3.9729 0.0742 0.2000 0.4314 0.3922 0.1961 0.7335 1.0000 
6 7 0 -0.0917 -0.0145 -3.9729 -0.1043 -0.0178 -4.1725 0.0742 0.2000 0.4314 0.3922 0.1961 0.8850 1.0000 
7 8 0 -0.1043 -0.0178 -4.1725 -0.1057 -0.0172 -4.1922 0.0742 0.0198 0.4314 0.3922 0.1961 0.9000 1.0000 
8 9 0 -0.1057 -0.0172 -4.1922 -0.1066 -0.0087 -4.3921 0.0742 0.2000 0.4314 0.3922 0.1961 1.0520 1.0000 
9 10 0 -0.1066 -0.0087 -4.3921 -0.1096 -0.0035 -4.5920 0.0742 0.2000 0.4314 0.3922 0.1961 1.2045 1.0000 
10 11 0 -0.1096 -0.0035 -4.5920 -0.1100 -0.0031 -4.6151 0.0742 0.0231 0.4314 0.3922 0.1961 1.2222 1.0000 
11 12 0 -0.1100 -0.0031 -4.6151 -0.1111 -0.0149 -4.8147 0.0742 0.2000 0.4314 0.3922 0.1961 1.3753 1.0000 
12 13 0 -0.1111 -0.0149 -4.8147 -0.1159 -0.0224 -5.0145 0.0742 0.2000 0.4314 0.3922 0.1961 1.5288 1.0000 
13 14 0 -0.1159 -0.0224 -5.0145 -0.1166 -0.0227 -5.0350 0.0742 0.0205 0.4314 0.3922 0.1961 1.5446 1.0000 
14 15 0 -0.1166 -0.0227 -5.0350 -0.1217 -0.0156 -5.2348 0.0742 0.2000 0.4314 0.3922 0.1961 1.6987 1.0000 
15 16 0 -0.1217 -0.0156 -5.2348 -0.1346 0.0014 -5.4337 0.0742 0.2000 0.4314 0.3922 0.1961 1.8534 1.0000 
16 17 0 -0.1346 0.0014 -5.4337 -0.1360 0.0032 -5.4583 0.0742 0.0248 0.4314 0.3922 0.1961 1.8726 1.0000 
17 18 0 -0.1360 0.0032 -5.4583 -0.1412 0.0127 -5.6581 0.0742 0.2000 0.4314 0.3922 0.1961 2.0278 1.0000 
18 19 0 -0.1412 0.0127 -5.6581 -0.1417 0.0187 -5.8580 0.0742 0.2000 0.4314 0.3922 0.1961 2.1835 1.0000 
19 20 0 -0.1417 0.0187 -5.8580 -0.1416 0.0190 -5.8686 0.0742 0.0106 0.4314 0.3922 0.1961 2.1918 1.0000 
20 21 0 -0.1416 0.0190 -5.8686 -0.1401 0.0196 -6.0686 0.0742 0.2000 0.4314 0.3922 0.1961 2.3480 1.0000 
21 22 0 -0.1401 0.0196 -6.0686 -0.1325 0.0292 -6.2640 0.0742 0.1959 0.4314 0.3922 0.1961 2.5016 1.0000 
22 23 0 -0.1325 0.0292 -6.2640 -0.1313 0.0274 -6.4640 0.0742 0.2000 0.4314 0.3922 0.1961 2.6589 1.0000 
23 24 0 -0.1313 0.0274 -6.4640 -0.0995 -0.0015 -6.6594 0.0742 0.2000 0.4314 0.3922 0.1961 2.8167 1.0000 
24 25 0 -0.0995 -0.0015 -6.6594 -0.0984 -0.0026 -6.6680 0.0742 0.0088 0.4314 0.3922 0.1961 2.8237 1.0000 
25 26 0 -0.0984 -0.0026 -6.6680 -0.1062 -0.0338 -6.8654 0.0742 0.2000 0.4314 0.3922 0.1961 2.9821 1.0000 
26 27 0 -0.1062 -0.0338 -6.8654 -0.1069 -0.0433 -7.0652 0.0742 0.2000 0.4314 0.3922 0.1961 3.1411 1.0000 
27 28 0 -0.1069 -0.0433 -7.0652 -0.1070 -0.0437 -7.0834 0.0742 0.0182 0.4314 0.3922 0.1961 3.1556 1.0000 
28 29 0 -0.1070 -0.0437 -7.0834 -0.1056 -0.0553 -7.2831 0.0742 0.2000 0.4314 0.3922 0.1961 3.3151 1.0000 
29 30 0 -0.1056 -0.0553 -7.2831 -0.1025 -0.0632 -7.4829 0.0742 0.2000 0.4314 0.3922 0.1961 3.4752 1.0000 
30 31 0 -0.1025 -0.0632 -7.4829 -0.1037 -0.0636 -7.5120 0.0742 0.0292 0.4314 0.3922 0.1961 3.4986 1.0000 
31 32 0 -0.1037 -0.0636 -7.5120 -0.0951 -0.0559 -7.7117 0.0742 0.2000 0.4314 0.3922 0.1961 3.6593 1.0000 
32 33 0 -0.0951 -0.0559 -7.7117 -0.0734 -0.0490 -7.9104 0.0742 0.2000 0.4314 0.3922 0.1961 3.8205 1.0000 
33 34 0 -0.0734 -0.0490 -7.9104 -0.0706 -0.0508 -7.9342 0.0742 0.0240 0.4314 0.3922 0.1961 3.8399 1.0000 
34 35 0 -0.0706 -0.0508 -7.9342 -0.0745 -0.0525 -8.1342 0.0742 0.2000 0.4314 0.3922 0.1961 4.0018 1.0000 
35 36 0 -0.0745 -0.0525 -8.1342 -0.0751 -0.0695 -8.3334 0.0742 0.2000 0.4314 0.3922 0.1961 4.1643 1.0000 
36 37 0 -0.0751 -0.0695 -8.3334 -0.0749 -0.0708 -8.3437 0.0742 0.0104 0.4314 0.3922 0.1961 4.1727 1.0000 
37 38 0 -0.0749 -0.0708 -8.3437 -0.0501 -0.0788 -8.5420 0.0742 0.2000 0.4314 0.3922 0.1961 4.3357 1.0000 
38 39 0 -0.0501 -0.0788 -8.5420 -0.0306 -0.0825 -8.7410 0.0742 0.2000 0.4314 0.3922 0.1961 4.4993 1.0000 
39 40 0 -0.0306 -0.0825 -8.7410 -0.0301 -0.0824 -8.7456 0.0742 0.0047 0.4314 0.3922 0.1961 4.5032 1.0000 
40 41 0 -0.0301 -0.0824 -8.7456 -0.0105 -0.0858 -8.9446 0.0742 0.2000 0.4314 0.3922 0.1961 4.6674 1.0000 
41 42 0 -0.0105 -0.0858 -8.9446 0.0056 -0.0929 -9.1419 0.0742 0.1980 0.4314 0.3922 0.1961 4.8305 1.0000 
42 43 0 0.0056 -0.0929 -9.1419 0.0394 -0.1030 -9.3387 0.0742 0.2000 0.4314 0.3922 0.1961 4.9958 1.0000 
43 44 0 0.0394 -0.1030 -9.3387 0.0700 -0.1195 -9.5182 0.0742 0.1828 0.4314 0.3922 0.1961 5.1475 1.0000 
44 45 0 0.0700 -0.1195 -9.5182 0.0885 -0.1359 -9.7167 0.0742 0.2000 0.4314 0.3922 0.1961 5.3139 1.0000 
45 46 0 0.0885 -0.1359 -9.7167 0.1015 -0.1449 -9.9160 0.0742 0.2000 0.4314 0.3922 0.1961 5.4810 1.0000 
46 47 0 0.1015 -0.1449 -9.9160 0.1018 -0.1451 -9.9206 0.0742 0.0046 0.4314 0.3922 0.1961 5.4848 1.0000 
47 48 0 0.1018 -0.1451 -9.9206 0.1212 -0.1633 -10.1188 0.0742 0.2000 0.4314 0.3922 0.1961 5.6525 1.0000 
48 49 0 0.1212 -0.1633 -10.1188 0.1383 -0.1793 -10.2962 0.0742 0.1790 0.4314 0.3922 0.1961 5.8031 1.0000 
49 50 0 0.1383 -0.1793 -10.2962 0.1678 -0.1919 -10.4936 0.0742 0.2000 0.4314 0.3922 0.1961 5.9719 1.0000 
50 51 0 0.1678 -0.1919 -10.4936 0.1913 -0.2325 -10.6736 0.0742 0.1859 0.4314 0.3922 0.1961 6.1294 1.0000 
51 52 0 0.1913 -0.2325 -10.6736 0.2052 -0.2649 -10.8704 0.0742 0.2000 0.4314 0.3922 0.1961 6.2994 1.0000 
52 53 0 0.2052 -0.2649 -10.8704 0.2221 -0.2935 -11.0606 0.0742 0.1930 0.4314 0.3922 0.1961 6.4641 1.0000 
53 54 0 0.2221 -0.2935 -11.0606 0.2486 -0.3174 -11.2574 0.0742 0.2000 0.4314 0.3922 0.1961 6.6353 1.0000 
54 55 0 0.2486 -0.3174 -11.2574 0.2748 -0.3020 -11.4550 0.0742 0.2000 0.4314 0.3922 0.1961 6.8071 1.0000 
55 56 0 0.2748 -0.3020 -11.4550 0.2758 -0.3014 -11.4621 0.0742 0.0072 0.4314 0.3922 0.1961 6.8133 1.0000 
56 57 0 0.2758 -0.3014 -11.4621 0.2956 -0.3005 -11.6611 0.0742 0.2000 0.4314 0.3922 0.1961 6.9858 1.0000 
57 58 0 0.2956 -0.3005 -11.6611 0.3124 -0.2991 -11.8604 0.0742 0.2000 0.4314 0.3922 0.1961 7.1590 1.0000 
58 59 0 0.3124 -0.2991 -11.8604 0.3126 -0.2991 -11.8625 0.0742 0.0021 0.4314 0.3922 0.1961 7.1608 1.0000 
59 60 0 0.3126 -0.2991 -11.8625 0.2902 -0.2805 -12.0604 0.0742 0.2000 0.4314 0.3922 0.1961 7.3346 1.0000 
60 61 0 0.2902 -0.2805 -12.0604 0.2708 -0.2883 -12.2167 0.0742 0.1578 0.4314 0.3922 0.1961 7.4721 1.0000 
61 62 0 0.2708 -0.2883 -12.2167 0.2633 -0.2945 -12.4165 0.0742 0.2000 0.4314 0.3922 0.1961 7.6471 1.0000 
62 63 0 0.2633 -0.2945 -12.4165 0.2648 -0.2961 -12.5917 0.0742 0.1752 0.4314 0.3922 0.1961 7.8009 1.0000 
63 64 0 0.2648 -0.2961 -12.5917 0.2820 -0.3087 -12.7906 0.0742 0.2000 0.4314 0.3922 0.1961 7.9771 1.0000 
64 65 0 0.2820 -0.3087 -12.7906 0.2975 -0.3172 -12.9898 0.0742 0.2000 0.4314 0.3922 0.1961 8.1540 1.0000 
65 66 0 0.2975 -0.3172 -12.9898 0.2991 -0.3186 -13.0071 0.0742 0.0174 0.4314 0.3922 0.1961 8.1694 1.0000 
66 67 0 0.2991 -0.3186 -13.0071 0.3075 -0.3333 -13.2064 0.0742 0.2000 0.4314 0.3922 0.1961 8.3470 1.0000 
67 68 0 0.3075 -0.3333 -13.2064 0.3068 -0.3597 -13.4040 0.0742 0.1994 0.4314 0.3922 0.1961 8.5248 1.0000 
68 69 0 0.3068 -0.3597 -13.4040 0.3323 -0.3668 -13.6023 0.0742 0.2000 0.4314 0.3922 0.1961 8.7037 1.0000 
69 70 0 0.3323 -0.3668 -13.6023 0.3637 -0.3885 -13.7986 0.0742 0.2000 0.4314 0.3922 0.1961 8.8834 1.0000 
70 71 0 0.3637 -0.3885 -13.7986 0.3660 -0.3902 -13.8157 0.0742 0.0173 0.4314 0.3922 0.1961 8.8989 1.0000 
71 72 0 0.3660 -0.3902 -13.8157 0.3925 -0.4078 -14.0131 0.0742 0.2000 0.4314 0.3922 0.1961 9.0793 1.0000 
72 73 0 0.3925 -0.4078 -14.0131 0.3986 -0.4308 -14.2117 0.0742 0.2000 0.4314 0.3922 0.1961 9.2604 1.0000 
73 74 0 0.3986 -0.4308 -14.2117 0.3995 -0.4323 -14.2283 0.0742 0.0167 0.4314 0.3922 0.1961 9.2756 1.0000 
74 75 0 0.3995 -0.4323 -14.2283 0.4071 -0.4274 -14.4281 0.0742 0.2000 0.4314 0.3922 0.1961 9.4574 1.0000 
75 76 0 0.4071 -0.4274 -14.4281 0.4163 -0.4253 -14.6176 0.0742 0.1898 0.4314 0.3922 0.1961 9.6306 1.0000 
76 77 0 0.4163 -0.4253 -14.6176 0.4244 -0.4169 -14.8173 0.0742 0.2000 0.4314 0.3922 0.1961 9.8139 1.0000 
77 78 0 0.4244 -0.4169 -14.8173 0.4244 -0.4139 -14.9781 0.0742 0.1609 0.4314 0.3922 0.1961 9.9617 1.0000 
78 79 0 0.4244 -0.4139 -14.9781 0.4228 -0.4105 -15.1781 0.0742 0.2000 0.4314 0.3922 0.1961 10.1463 1.0000 
79 80 0 0.4228 -0.4105 -15.1781 0.4117 -0.4015 -15.3776 0.0742 0.2000 0.4314 0.3922 0.1961 10.3315 1.0000 
80 81 0 0.4117 -0.4015 -15.3776 0.4113 -0.4013 -15.3833 0.0742 0.0058 0.4314 0.3922 0.1961 10.3369 1.0000 
81 82 0 0.4113 -0.4013 -15.3833 0.4045 -0.4081 -15.5831 0.0742 0.2000 0.4314 0.3922 0.1961 10.5229 1.0000 
