node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 -0.0066 0.0063 -0.1813 0.0732 0.1815 0.4314 0.3922 0.1961 0.1490 1.0000 
1 2 0 -0.0066 0.0063 -0.1813 -0.0040 -0.0032 -0.3715 0.0732 0.1905 0.4314 0.3922 0.1961 0.3059 1.0000 
2 3 0 -0.0040 -0.0032 -0.3715 -0.0206 -0.0001 -0.5446 0.0732 0.1739 0.4314 0.3922 0.1961 0.4496 1.0000 
3 4 0 -0.0206 -0.0001 -0.5446 -0.0186 0.0121 -0.7442 0.0732 0.2000 0.4314 0.3922 0.1961 0.6155 1.0000 
4 5 0 -0.0186 0.0121 -0.7442 -0.0186 0.0129 -0.7795 0.0732 0.0353 0.4314 0.3922 0.1961 0.6448 1.0000 
5 6 0 -0.0186 0.0129 -0.7795 -0.0181 0.0112 -0.8842 0.0732 0.1048 0.4314 0.3922 0.1961 0.7320 1.0000 
6 7 0 -0.0181 0.0112 -0.8842 -0.0048 -0.0117 -1.0824 0.0732 0.2000 0.4314 0.3922 0.1961 0.8990 1.0000 
7 8 0 -0.0048 -0.0117 -1.0824 -0.0038 -0.0136 -1.0996 0.0732 0.0173 0.4314 0.3922 0.1961 0.9136 1.0000 
8 9 0 -0.0038 -0.0136 -1.0996 0.0082 -0.0354 -1.2916 0.0732 0.1935 0.4314 0.3922 0.1961 1.0758 1.0000 
9 10 0 0.0082 -0.0354 -1.2916 0.0193 -0.0516 -1.4906 0.0732 0.2000 0.4314 0.3922 0.1961 1.2442 1.0000 
10 11 0 0.0193 -0.0516 -1.4906 0.0195 -0.0519 -1.4938 0.0732 0.0032 0.4314 0.3922 0.1961 1.2469 1.0000 
11 12 0 0.0195 -0.0519 -1.4938 0.0297 -0.0683 -1.6929 0.0732 0.2000 0.4314 0.3922 0.1961 1.4159 1.0000 
12 13 0 0.0297 -0.0683 -1.6929 0.0309 -0.0684 -1.7441 0.0732 0.0512 0.4314 0.3922 0.1961 1.4593 1.0000 
13 14 0 0.0309 -0.0684 -1.7441 0.0404 -0.0751 -1.9438 0.0732 0.2000 0.4314 0.3922 0.1961 1.6291 1.0000 
14 15 0 0.0404 -0.0751 -1.9438 0.0409 -0.0752 -1.9551 0.0732 0.0113 0.4314 0.3922 0.1961 1.6388 1.0000 
15 16 0 0.0409 -0.0752 -1.9551 0.0460 -0.0926 -2.1542 0.0732 0.2000 0.4314 0.3922 0.1961 1.8093 1.0000 
16 17 0 0.0460 -0.0926 -2.1542 0.0466 -0.0947 -2.1787 0.0732 0.0246 0.4314 0.3922 0.1961 1.8303 1.0000 
17 18 0 0.0466 -0.0947 -2.1787 0.0581 -0.1213 -2.3766 0.0732 0.2000 0.4314 0.3922 0.1961 2.0017 1.0000 
18 19 0 0.0581 -0.1213 -2.3766 0.0583 -0.1219 -2.3805 0.0732 0.0039 0.4314 0.3922 0.1961 2.0050 1.0000 
19 20 0 0.0583 -0.1219 -2.3805 0.0586 -0.1494 -2.5786 0.0732 0.2000 0.4314 0.3922 0.1961 2.1770 1.0000 
20 21 0 0.0586 -0.1494 -2.5786 0.0586 -0.1497 -2.5801 0.0732 0.0016 0.4314 0.3922 0.1961 2.1784 1.0000 
21 22 0 0.0586 -0.1497 -2.5801 0.0698 -0.1778 -2.7778 0.0732 0.2000 0.4314 0.3922 0.1961 2.3511 1.0000 
22 23 0 0.0698 -0.1778 -2.7778 0.0705 -0.1798 -2.7915 0.0732 0.0138 0.4314 0.3922 0.1961 2.3630 1.0000 
23 24 0 0.0705 -0.1798 -2.7915 0.0830 -0.2087 -2.9890 0.0732 0.2000 0.4314 0.3922 0.1961 2.5365 1.0000 
24 25 0 0.0830 -0.2087 -2.9890 0.0835 -0.2126 -3.0111 0.0732 0.0225 0.4314 0.3922 0.1961 2.5560 1.0000 
