node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 -0.0042 -0.0046 -0.1960 0.0680 0.1961 0.4314 0.3922 0.1961 0.1586 1.0000 
1 2 0 -0.0042 -0.0046 -0.1960 -0.0099 -0.0044 -0.3959 0.0680 0.2000 0.4314 0.3922 0.1961 0.3209 1.0000 
2 3 0 -0.0099 -0.0044 -0.3959 -0.0109 -0.0039 -0.4281 0.0680 0.0322 0.4314 0.3922 0.1961 0.3471 1.0000 
3 4 0 -0.0109 -0.0039 -0.4281 -0.0221 -0.0055 -0.6278 0.0680 0.2000 0.4314 0.3922 0.1961 0.5102 1.0000 
4 5 0 -0.0221 -0.0055 -0.6278 -0.0224 -0.0058 -0.6372 0.0680 0.0094 0.4314 0.3922 0.1961 0.5179 1.0000 
5 6 0 -0.0224 -0.0058 -0.6372 -0.0141 -0.0146 -0.8368 0.0680 0.2000 0.4314 0.3922 0.1961 0.6816 1.0000 
6 7 0 -0.0141 -0.0146 -0.8368 -0.0118 -0.0169 -0.8904 0.0680 0.0537 0.4314 0.3922 0.1961 0.7257 1.0000 
7 8 0 -0.0118 -0.0169 -0.8904 -0.0004 -0.0203 -1.0697 0.0680 0.1797 0.4314 0.3922 0.1961 0.8735 1.0000 
8 9 0 -0.0004 -0.0203 -1.0697 0.0038 -0.0295 -1.2694 0.0680 0.2000 0.4314 0.3922 0.1961 1.0387 1.0000 
9 10 0 0.0038 -0.0295 -1.2694 0.0039 -0.0296 -1.2732 0.0680 0.0038 0.4314 0.3922 0.1961 1.0418 1.0000 
10 11 0 0.0039 -0.0296 -1.2732 0.0157 -0.0322 -1.4515 0.0680 0.1788 0.4314 0.3922 0.1961 1.1900 1.0000 
11 12 0 0.0157 -0.0322 -1.4515 0.0268 -0.0321 -1.6368 0.0680 0.1856 0.4314 0.3922 0.1961 1.3445 1.0000 
12 13 0 0.0268 -0.0321 -1.6368 0.0392 -0.0190 -1.8032 0.0680 0.1673 0.4314 0.3922 0.1961 1.4843 1.0000 
13 14 0 0.0392 -0.0190 -1.8032 0.0532 -0.0164 -2.0027 0.0680 0.2000 0.4314 0.3922 0.1961 1.6519 1.0000 
14 15 0 0.0532 -0.0164 -2.0027 0.0552 -0.0125 -2.0600 0.0680 0.0575 0.4314 0.3922 0.1961 1.7003 1.0000 
15 16 0 0.0552 -0.0125 -2.0600 0.0744 -0.0001 -2.2251 0.0680 0.1666 0.4314 0.3922 0.1961 1.8406 1.0000 
