node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 0.0068 0.0164 -0.1858 0.0722 0.1866 0.4314 0.3922 0.1961 0.1644 1.0000 
1 2 0 0.0068 0.0164 -0.1858 -0.0197 0.0283 -0.3577 0.0722 0.1743 0.4314 0.3922 0.1961 0.3184 1.0000 
2 3 0 -0.0197 0.0283 -0.3577 -0.0320 0.0393 -0.5570 0.0722 0.2000 0.4314 0.3922 0.1961 0.4957 1.0000 
3 4 0 -0.0320 0.0393 -0.5570 -0.0352 0.0396 -0.5895 0.0722 0.0327 0.4314 0.3922 0.1961 0.5248 1.0000 
4 5 0 -0.0352 0.0396 -0.5895 -0.0419 0.0561 -0.7887 0.0722 0.2000 0.4314 0.3922 0.1961 0.7029 1.0000 
5 6 0 -0.0419 0.0561 -0.7887 -0.0434 0.0595 -0.8257 0.0722 0.0372 0.4314 0.3922 0.1961 0.7360 1.0000 
6 7 0 -0.0434 0.0595 -0.8257 -0.0490 0.0774 -1.0077 0.0722 0.1829 0.4314 0.3922 0.1961 0.8996 1.0000 
7 8 0 -0.0490 0.0774 -1.0077 -0.0391 0.0858 -1.2072 0.0722 0.2000 0.4314 0.3922 0.1961 1.0791 1.0000 
8 9 0 -0.0391 0.0858 -1.2072 -0.0365 0.0862 -1.2366 0.0722 0.0295 0.4314 0.3922 0.1961 1.1056 1.0000 
9 10 0 -0.0365 0.0862 -1.2366 -0.0052 0.1100 -1.4327 0.0722 0.2000 0.4314 0.3922 0.1961 1.2858 1.0000 
10 11 0 -0.0052 0.1100 -1.4327 -0.0038 0.1110 -1.4496 0.0722 0.0170 0.4314 0.3922 0.1961 1.3012 1.0000 
11 12 0 -0.0038 0.1110 -1.4496 0.0059 0.1152 -1.6493 0.0722 0.2000 0.4314 0.3922 0.1961 1.4821 1.0000 
12 13 0 0.0059 0.1152 -1.6493 0.0077 0.1157 -1.6863 0.0722 0.0371 0.4314 0.3922 0.1961 1.5158 1.0000 
13 14 0 0.0077 0.1157 -1.6863 0.0188 0.1409 -1.8416 0.0722 0.1577 0.4314 0.3922 0.1961 1.6590 1.0000 
14 15 0 0.0188 0.1409 -1.8416 0.0366 0.1423 -1.9561 0.0722 0.1159 0.4314 0.3922 0.1961 1.7646 1.0000 
15 16 0 0.0366 0.1423 -1.9561 0.0273 0.1338 -2.1392 0.0722 0.1835 0.4314 0.3922 0.1961 1.9322 1.0000 
16 17 0 0.0273 0.1338 -2.1392 0.0176 0.1251 -2.3356 0.0722 0.1968 0.4314 0.3922 0.1961 2.1127 1.0000 
17 18 0 0.0176 0.1251 -2.3356 0.0123 0.1120 -2.4955 0.0722 0.1606 0.4314 0.3922 0.1961 2.2604 1.0000 
18 19 0 0.0123 0.1120 -2.4955 -0.0017 0.1000 -2.6676 0.0722 0.1731 0.4314 0.3922 0.1961 2.4201 1.0000 
19 20 0 -0.0017 0.1000 -2.6676 0.0236 0.0860 -2.8633 0.0722 0.1978 0.4314 0.3922 0.1961 2.6033 1.0000 
20 21 0 0.0236 0.0860 -2.8633 0.0084 0.0577 -3.0591 0.0722 0.1984 0.4314 0.3922 0.1961 2.7878 1.0000 
21 22 0 0.0084 0.0577 -3.0591 -0.0160 0.0385 -3.2426 0.0722 0.1861 0.4314 0.3922 0.1961 2.9614 1.0000 
22 23 0 -0.0160 0.0385 -3.2426 -0.0419 0.0220 -3.4281 0.0722 0.1880 0.4314 0.3922 0.1961 3.1375 1.0000 
23 24 0 -0.0419 0.0220 -3.4281 -0.0508 0.0299 -3.6109 0.0722 0.1832 0.4314 0.3922 0.1961 3.3097 1.0000 
24 25 0 -0.0508 0.0299 -3.6109 -0.0492 0.0407 -3.8086 0.0722 0.1980 0.4314 0.3922 0.1961 3.4965 1.0000 
25 26 0 -0.0492 0.0407 -3.8086 -0.0494 0.0710 -3.9957 0.0722 0.1895 0.4314 0.3922 0.1961 3.6759 1.0000 
26 27 0 -0.0494 0.0710 -3.9957 -0.0665 0.0627 -4.1948 0.0722 0.2000 0.4314 0.3922 0.1961 3.8660 1.0000 
27 28 0 -0.0665 0.0627 -4.1948 -0.0684 0.0618 -4.2151 0.0722 0.0205 0.4314 0.3922 0.1961 3.8855 1.0000 
28 29 0 -0.0684 0.0618 -4.2151 -0.0750 0.0538 -4.4149 0.0722 0.2000 0.4314 0.3922 0.1961 4.0764 1.0000 
29 30 0 -0.0750 0.0538 -4.4149 -0.0752 0.0524 -4.4472 0.0722 0.0323 0.4314 0.3922 0.1961 4.1073 1.0000 
30 31 0 -0.0752 0.0524 -4.4472 -0.0776 0.0534 -4.6468 0.0722 0.1996 0.4314 0.3922 0.1961 4.2988 1.0000 
31 32 0 -0.0776 0.0534 -4.6468 -0.0854 0.0537 -4.8466 0.0722 0.2000 0.4314 0.3922 0.1961 4.4914 1.0000 
32 33 0 -0.0854 0.0537 -4.8466 -0.0859 0.0520 -4.9048 0.0722 0.0582 0.4314 0.3922 0.1961 4.5476 1.0000 
33 34 0 -0.0859 0.0520 -4.9048 -0.0818 0.0577 -5.1047 0.0722 0.2000 0.4314 0.3922 0.1961 4.7411 1.0000 
34 35 0 -0.0818 0.0577 -5.1047 -0.0817 0.0578 -5.1071 0.0722 0.0024 0.4314 0.3922 0.1961 4.7435 1.0000 
35 36 0 -0.0817 0.0578 -5.1071 -0.0730 0.0578 -5.2564 0.0722 0.1496 0.4314 0.3922 0.1961 4.8888 1.0000 
36 37 0 -0.0730 0.0578 -5.2564 -0.0773 0.0670 -5.4410 0.0722 0.1848 0.4314 0.3922 0.1961 5.0690 1.0000 
37 38 0 -0.0773 0.0670 -5.4410 -0.0746 0.0557 -5.6407 0.0722 0.2000 0.4314 0.3922 0.1961 5.2646 1.0000 
38 39 0 -0.0746 0.0557 -5.6407 -0.0746 0.0554 -5.6448 0.0722 0.0041 0.4314 0.3922 0.1961 5.2687 1.0000 
39 40 0 -0.0746 0.0554 -5.6448 -0.0676 0.0573 -5.8447 0.0722 0.2000 0.4314 0.3922 0.1961 5.4652 1.0000 
40 41 0 -0.0676 0.0573 -5.8447 -0.0675 0.0573 -5.8467 0.0722 0.0020 0.4314 0.3922 0.1961 5.4671 1.0000 
