node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -0.0000 0.0108 -0.0117 -0.1994 0.0729 0.2000 0.4314 0.3922 0.1961 0.1816 1.0000 
1 2 0 0.0108 -0.0117 -0.1994 0.0111 -0.0119 -0.2062 0.0729 0.0069 0.4314 0.3922 0.1961 0.1878 1.0000 
2 3 0 0.0111 -0.0119 -0.2062 0.0284 -0.0152 -0.3857 0.0729 0.1804 0.4314 0.3922 0.1961 0.3522 1.0000 
3 4 0 0.0284 -0.0152 -0.3857 0.0485 0.0001 -0.5841 0.0729 0.2000 0.4314 0.3922 0.1961 0.5352 1.0000 
4 5 0 0.0485 0.0001 -0.5841 0.0514 0.0023 -0.6132 0.0729 0.0294 0.4314 0.3922 0.1961 0.5621 1.0000 
5 6 0 0.0514 0.0023 -0.6132 0.0743 0.0277 -0.8055 0.0729 0.1952 0.4314 0.3922 0.1961 0.7415 1.0000 
6 7 0 0.0743 0.0277 -0.8055 0.1009 0.0481 -1.0026 0.0729 0.2000 0.4314 0.3922 0.1961 0.9260 1.0000 
7 8 0 0.1009 0.0481 -1.0026 0.1017 0.0490 -1.0113 0.0729 0.0088 0.4314 0.3922 0.1961 0.9341 1.0000 
8 9 0 0.1017 0.0490 -1.0113 0.1087 0.0477 -1.2112 0.0729 0.2000 0.4314 0.3922 0.1961 1.1194 1.0000 
9 10 0 0.1087 0.0477 -1.2112 0.1094 0.0473 -1.2254 0.0729 0.0142 0.4314 0.3922 0.1961 1.1326 1.0000 
10 11 0 0.1094 0.0473 -1.2254 0.1171 0.0421 -1.3904 0.0729 0.1652 0.4314 0.3922 0.1961 1.2863 1.0000 
11 12 0 0.1171 0.0421 -1.3904 0.1380 0.0539 -1.5889 0.0729 0.2000 0.4314 0.3922 0.1961 1.4730 1.0000 
12 13 0 0.1380 0.0539 -1.5889 0.1382 0.0540 -1.5902 0.0729 0.0013 0.4314 0.3922 0.1961 1.4742 1.0000 
13 14 0 0.1382 0.0540 -1.5902 0.1346 0.0373 -1.7895 0.0729 0.2000 0.4314 0.3922 0.1961 1.6616 1.0000 
14 15 0 0.1346 0.0373 -1.7895 0.1347 0.0371 -1.8203 0.0729 0.0308 0.4314 0.3922 0.1961 1.6906 1.0000 
15 16 0 0.1347 0.0371 -1.8203 0.1354 0.0358 -2.0191 0.0729 0.1988 0.4314 0.3922 0.1961 1.8779 1.0000 
16 17 0 0.1354 0.0358 -2.0191 0.1361 0.0347 -2.2191 0.0729 0.2000 0.4314 0.3922 0.1961 2.0670 1.0000 
17 18 0 0.1361 0.0347 -2.2191 0.1362 0.0346 -2.2440 0.0729 0.0249 0.4314 0.3922 0.1961 2.0906 1.0000 
18 19 0 0.1362 0.0346 -2.2440 0.1240 0.0377 -2.4436 0.0729 0.2000 0.4314 0.3922 0.1961 2.2806 1.0000 
