node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0028 0.0011 -3.2000 0.0872 0.2000 0.4314 0.3922 0.1961 0.1566 1.0000 
1 2 0 0.0028 0.0011 -3.2000 0.0058 0.0022 -3.4000 0.0872 0.2000 0.4314 0.3922 0.1961 0.3139 1.0000 
2 3 0 0.0058 0.0022 -3.4000 0.0059 0.0022 -3.4061 0.0872 0.0061 0.4314 0.3922 0.1961 0.3187 1.0000 
3 4 0 0.0059 0.0022 -3.4061 -0.0055 0.0026 -3.6057 0.0872 0.2000 0.4314 0.3922 0.1961 0.4765 1.0000 
4 5 0 -0.0055 0.0026 -3.6057 -0.0172 0.0023 -3.7922 0.0872 0.1868 0.4314 0.3922 0.1961 0.6245 1.0000 
5 6 0 -0.0172 0.0023 -3.7922 -0.0144 0.0089 -3.9921 0.0872 0.2000 0.4314 0.3922 0.1961 0.7836 1.0000 
6 7 0 -0.0144 0.0089 -3.9921 0.0041 -0.0245 -4.1884 0.0872 0.2000 0.4314 0.3922 0.1961 0.9432 1.0000 
7 8 0 0.0041 -0.0245 -4.1884 0.0079 -0.0309 -4.2262 0.0872 0.0385 0.4314 0.3922 0.1961 0.9740 1.0000 
8 9 0 0.0079 -0.0309 -4.2262 0.0286 -0.0807 -4.4188 0.0872 0.2000 0.4314 0.3922 0.1961 1.1344 1.0000 
9 10 0 0.0286 -0.0807 -4.4188 0.0452 -0.1067 -4.6124 0.0872 0.1961 0.4314 0.3922 0.1961 1.2922 1.0000 
10 11 0 0.0452 -0.1067 -4.6124 0.0393 -0.1260 -4.8113 0.0872 0.2000 0.4314 0.3922 0.1961 1.4537 1.0000 
11 12 0 0.0393 -0.1260 -4.8113 0.0243 -0.1310 -5.0107 0.0872 0.2000 0.4314 0.3922 0.1961 1.6160 1.0000 
12 13 0 0.0243 -0.1310 -5.0107 0.0240 -0.1306 -5.0267 0.0872 0.0160 0.4314 0.3922 0.1961 1.6290 1.0000 
13 14 0 0.0240 -0.1306 -5.0267 0.0201 -0.1259 -5.2267 0.0872 0.2000 0.4314 0.3922 0.1961 1.7919 1.0000 
14 15 0 0.0201 -0.1259 -5.2267 0.0337 -0.1279 -5.4262 0.0872 0.2000 0.4314 0.3922 0.1961 1.9555 1.0000 
15 16 0 0.0337 -0.1279 -5.4262 0.0338 -0.1280 -5.4279 0.0872 0.0017 0.4314 0.3922 0.1961 1.9569 1.0000 
16 17 0 0.0338 -0.1280 -5.4279 0.0486 -0.1333 -5.6272 0.0872 0.2000 0.4314 0.3922 0.1961 2.1211 1.0000 
17 18 0 0.0486 -0.1333 -5.6272 0.0452 -0.1276 -5.7952 0.0872 0.1681 0.4314 0.3922 0.1961 2.2595 1.0000 
18 19 0 0.0452 -0.1276 -5.7952 0.0458 -0.1238 -5.9951 0.0872 0.2000 0.4314 0.3922 0.1961 2.4249 1.0000 
19 20 0 0.0458 -0.1238 -5.9951 0.0435 -0.1258 -6.1951 0.0872 0.2000 0.4314 0.3922 0.1961 2.5910 1.0000 
20 21 0 0.0435 -0.1258 -6.1951 0.0432 -0.1260 -6.2163 0.0872 0.0212 0.4314 0.3922 0.1961 2.6087 1.0000 
21 22 0 0.0432 -0.1260 -6.2163 0.0387 -0.1265 -6.4163 0.0872 0.2000 0.4314 0.3922 0.1961 2.7755 1.0000 
22 23 0 0.0387 -0.1265 -6.4163 0.0401 -0.1284 -6.6163 0.0872 0.2000 0.4314 0.3922 0.1961 2.9429 1.0000 
23 24 0 0.0401 -0.1284 -6.6163 0.0407 -0.1288 -6.6276 0.0872 0.0114 0.4314 0.3922 0.1961 2.9525 1.0000 
24 25 0 0.0407 -0.1288 -6.6276 0.0469 -0.1297 -6.8275 0.0872 0.2000 0.4314 0.3922 0.1961 3.1207 1.0000 
25 26 0 0.0469 -0.1297 -6.8275 0.0655 -0.1282 -7.0267 0.0872 0.2000 0.4314 0.3922 0.1961 3.2896 1.0000 
26 27 0 0.0655 -0.1282 -7.0267 0.0670 -0.1279 -7.0415 0.0872 0.0149 0.4314 0.3922 0.1961 3.3021 1.0000 
27 28 0 0.0670 -0.1279 -7.0415 0.0815 -0.1252 -7.2409 0.0872 0.2000 0.4314 0.3922 0.1961 3.4717 1.0000 
28 29 0 0.0815 -0.1252 -7.2409 0.0954 -0.1225 -7.4404 0.0872 0.2000 0.4314 0.3922 0.1961 3.6420 1.0000 
29 30 0 0.0954 -0.1225 -7.4404 0.0967 -0.1224 -7.4567 0.0872 0.0164 0.4314 0.3922 0.1961 3.6560 1.0000 
30 31 0 0.0967 -0.1224 -7.4567 0.1421 -0.1256 -7.6515 0.0872 0.2000 0.4314 0.3922 0.1961 3.8271 1.0000 
31 32 0 0.1421 -0.1256 -7.6515 0.1751 -0.1608 -7.8422 0.0872 0.1967 0.4314 0.3922 0.1961 3.9960 1.0000 
32 33 0 0.1751 -0.1608 -7.8422 0.2083 -0.1974 -8.0360 0.0872 0.2000 0.4314 0.3922 0.1961 4.1685 1.0000 
33 34 0 0.2083 -0.1974 -8.0360 0.2413 -0.2094 -8.2211 0.0872 0.1884 0.4314 0.3922 0.1961 4.3316 1.0000 
34 35 0 0.2413 -0.2094 -8.2211 0.2412 -0.2049 -8.4210 0.0872 0.2000 0.4314 0.3922 0.1961 4.5054 1.0000 
35 36 0 0.2412 -0.2049 -8.4210 0.2431 -0.2032 -8.5624 0.0872 0.1414 0.4314 0.3922 0.1961 4.6288 1.0000 
36 37 0 0.2431 -0.2032 -8.5624 0.2591 -0.2075 -8.7617 0.0872 0.2000 0.4314 0.3922 0.1961 4.8040 1.0000 
37 38 0 0.2591 -0.2075 -8.7617 0.2790 -0.2156 -8.9606 0.0872 0.2000 0.4314 0.3922 0.1961 4.9798 1.0000 
38 39 0 0.2790 -0.2156 -8.9606 0.2806 -0.2164 -8.9755 0.0872 0.0151 0.4314 0.3922 0.1961 4.9931 1.0000 
39 40 0 0.2806 -0.2164 -8.9755 0.2872 -0.2195 -9.1754 0.0872 0.2000 0.4314 0.3922 0.1961 5.1697 1.0000 
40 41 0 0.2872 -0.2195 -9.1754 0.2905 -0.2364 -9.3651 0.0872 0.1905 0.4314 0.3922 0.1961 5.3387 1.0000 
41 42 0 0.2905 -0.2364 -9.3651 0.3184 -0.2413 -9.5631 0.0872 0.2000 0.4314 0.3922 0.1961 5.5169 1.0000 
42 43 0 0.3184 -0.2413 -9.5631 0.3435 -0.2400 -9.7561 0.0872 0.1946 0.4314 0.3922 0.1961 5.6909 1.0000 
43 44 0 0.3435 -0.2400 -9.7561 0.3692 -0.2383 -9.9544 0.0872 0.2000 0.4314 0.3922 0.1961 5.8706 1.0000 
44 45 0 0.3692 -0.2383 -9.9544 0.3839 -0.2610 -10.1467 0.0872 0.1942 0.4314 0.3922 0.1961 6.0458 1.0000 
45 46 0 0.3839 -0.2610 -10.1467 0.3956 -0.2919 -10.3440 0.0872 0.2000 0.4314 0.3922 0.1961 6.2270 1.0000 
46 47 0 0.3956 -0.2919 -10.3440 0.4016 -0.3266 -10.5409 0.0872 0.2000 0.4314 0.3922 0.1961 6.4089 1.0000 
47 48 0 0.4016 -0.3266 -10.5409 0.4017 -0.3275 -10.5455 0.0872 0.0048 0.4314 0.3922 0.1961 6.4133 1.0000 
48 49 0 0.4017 -0.3275 -10.5455 0.4121 -0.3584 -10.7428 0.0872 0.2000 0.4314 0.3922 0.1961 6.5961 1.0000 
49 50 0 0.4121 -0.3584 -10.7428 0.4218 -0.3759 -10.9418 0.0872 0.2000 0.4314 0.3922 0.1961 6.7797 1.0000 
50 51 0 0.4218 -0.3759 -10.9418 0.4219 -0.3762 -10.9440 0.0872 0.0022 0.4314 0.3922 0.1961 6.7817 1.0000 
51 52 0 0.4219 -0.3762 -10.9440 0.4125 -0.3633 -11.1434 0.0872 0.2000 0.4314 0.3922 0.1961 6.9661 1.0000 
52 53 0 0.4125 -0.3633 -11.1434 0.4086 -0.3587 -11.3424 0.0872 0.1991 0.4314 0.3922 0.1961 7.1506 1.0000 
53 54 0 0.4086 -0.3587 -11.3424 0.4106 -0.3524 -11.5423 0.0872 0.2000 0.4314 0.3922 0.1961 7.3366 1.0000 
54 55 0 0.4106 -0.3524 -11.5423 0.3921 -0.3535 -11.7380 0.0872 0.1966 0.4314 0.3922 0.1961 7.5204 1.0000 
55 56 0 0.3921 -0.3535 -11.7380 0.4042 -0.3757 -11.9364 0.0872 0.2000 0.4314 0.3922 0.1961 7.7082 1.0000 
56 57 0 0.4042 -0.3757 -11.9364 0.4109 -0.4017 -12.1346 0.0872 0.2000 0.4314 0.3922 0.1961 7.8967 1.0000 
57 58 0 0.4109 -0.4017 -12.1346 0.4114 -0.4051 -12.1591 0.0872 0.0247 0.4314 0.3922 0.1961 7.9201 1.0000 
58 59 0 0.4114 -0.4051 -12.1591 0.4464 -0.3989 -12.3559 0.0872 0.2000 0.4314 0.3922 0.1961 8.1097 1.0000 
59 60 0 0.4464 -0.3989 -12.3559 0.4709 -0.3623 -12.5510 0.0872 0.2000 0.4314 0.3922 0.1961 8.3001 1.0000 
60 61 0 0.4709 -0.3623 -12.5510 0.4744 -0.3600 -12.5700 0.0872 0.0195 0.4314 0.3922 0.1961 8.3187 1.0000 
61 62 0 0.4744 -0.3600 -12.5700 0.5021 -0.3307 -12.7660 0.0872 0.2000 0.4314 0.3922 0.1961 8.5101 1.0000 
62 63 0 0.5021 -0.3307 -12.7660 0.5196 -0.3253 -12.9098 0.0872 0.1450 0.4314 0.3922 0.1961 8.6494 1.0000 
63 64 0 0.5196 -0.3253 -12.9098 0.5440 -0.3183 -13.1082 0.0872 0.2000 0.4314 0.3922 0.1961 8.8423 1.0000 
64 65 0 0.5440 -0.3183 -13.1082 0.5605 -0.3259 -13.3073 0.0872 0.2000 0.4314 0.3922 0.1961 9.0361 1.0000 
65 66 0 0.5605 -0.3259 -13.3073 0.5644 -0.3279 -13.3421 0.0872 0.0351 0.4314 0.3922 0.1961 9.0702 1.0000 
66 67 0 0.5644 -0.3279 -13.3421 0.5856 -0.3334 -13.5409 0.0872 0.2000 0.4314 0.3922 0.1961 9.2651 1.0000 
67 68 0 0.5856 -0.3334 -13.5409 0.6047 -0.3408 -13.7399 0.0872 0.2000 0.4314 0.3922 0.1961 9.4609 1.0000 
68 69 0 0.6047 -0.3408 -13.7399 0.6074 -0.3421 -13.7649 0.0872 0.0252 0.4314 0.3922 0.1961 9.4857 1.0000 
69 70 0 0.6074 -0.3421 -13.7649 0.6296 -0.3603 -13.9629 0.0872 0.2000 0.4314 0.3922 0.1961 9.6825 1.0000 
70 71 0 0.6296 -0.3603 -13.9629 0.6532 -0.3613 -14.1614 0.0872 0.2000 0.4314 0.3922 0.1961 9.8803 1.0000 
71 72 0 0.6532 -0.3613 -14.1614 0.6535 -0.3613 -14.1636 0.0872 0.0022 0.4314 0.3922 0.1961 9.8824 1.0000 
72 73 0 0.6535 -0.3613 -14.1636 0.6555 -0.3628 -14.3636 0.0872 0.2000 0.4314 0.3922 0.1961 10.0812 1.0000 
73 74 0 0.6555 -0.3628 -14.3636 0.6480 -0.3521 -14.5632 0.0872 0.2000 0.4314 0.3922 0.1961 10.2809 1.0000 
