node1ID,node2ID,branchID,x1,y1,z1,x2,y2,z2,radius,length,R,G,B,time,type
0,1,0,0,0,-0,-3e-4,0,-0.001,0.09,0.001,0,0,205,3e-4,1
1,2,0,-3e-4,0,-0.001,-0.1403,0.0199,-0.4855,0.09,0.5048,0,0,205,0.1492,1
2,3,0,-0.1403,0.0199,-0.4855,-0.2721,0.0585,-0.9663,0.09,0.5001,0,0,205,0.297,1
3,4,0,-0.2721,0.0585,-0.9663,-0.3692,0.0884,-1.3741,0.09,0.4203,0,0,205,0.4214,1
4,5,0,-0.3692,0.0884,-1.3741,-0.4551,0.1529,-1.8599,0.09,0.4975,0,0,205,0.569,1
5,6,0,-0.4551,0.1529,-1.8599,-0.5523,0.2211,-2.397,0.09,0.55,0,0,205,0.7326,1
6,7,0,-0.5523,0.2211,-2.397,-0.6409,0.2924,-2.9548,0.09,0.5693,0,0,205,0.9023,1
7,8,0,-0.6409,0.2924,-2.9548,-0.7187,0.3387,-3.4938,0.09,0.5465,0,0,205,1.0656,1
8,9,0,-0.7187,0.3387,-3.4938,-0.7703,0.3725,-4.009,0.09,0.5188,0,0,205,1.2209,1
9,10,0,-0.7703,0.3725,-4.009,-0.884,0.4564,-4.5227,0.09,0.5328,0,0,205,1.3808,1
10,11,0,-0.884,0.4564,-4.5227,-0.9692,0.499,-5.0419,0.09,0.5279,0,0,205,1.5395,1
11,12,0,-0.9692,0.499,-5.0419,-1.032,0.484,-5.5483,0.09,0.5105,0,0,205,1.6934,1
12,13,0,-1.032,0.484,-5.5483,-1.0694,0.447,-6.0499,0.09,0.5043,0,0,205,1.8458,1
13,14,0,-1.0694,0.447,-6.0499,-1.1048,0.412,-6.5278,0.09,0.4805,0,0,205,1.9912,1
14,15,0,-1.1048,0.412,-6.5278,-1.1503,0.3748,-7.0829,0.09,0.5582,0,0,205,2.1606,1
15,16,0,-1.1503,0.3748,-7.0829,-1.191,0.3309,-7.6594,0.09,0.5797,0,0,205,2.3368,1
16,17,0,-1.191,0.3309,-7.6594,-1.1983,0.2586,-8.1603,0.09,0.5061,0,0,205,2.4911,1
17,18,0,-1.1983,0.2586,-8.1603,-1.2051,0.1991,-8.6011,0.09,0.4449,0,0,205,2.627,1
18,19,0,-1.2051,0.1991,-8.6011,-1.2252,0.1346,-9.027,0.09,0.4311,0,0,205,2.759,1
19,20,0,-1.2252,0.1346,-9.027,-1.2833,0.0685,-9.5207,0.09,0.5015,0,0,205,2.9127,1
20,21,0,-1.2833,0.0685,-9.5207,-1.3401,0.0076,-10.0275,0.09,0.5137,0,0,205,3.0706,1
21,22,0,-1.3401,0.0076,-10.0275,-1.4335,-0.0315,-10.4863,0.09,0.4698,0,0,205,3.2153,1
22,23,0,-1.4335,-0.0315,-10.4863,-1.6305,-0.0821,-10.9882,0.09,0.5416,0,0,205,3.3824,1
23,24,0,-1.6305,-0.0821,-10.9882,-1.8114,-0.137,-11.496,0.09,0.5418,0,0,205,3.5501,1
24,25,0,-1.8114,-0.137,-11.496,-1.9586,-0.1729,-11.9986,0.09,0.5249,0,0,205,3.7129,1
25,26,0,-1.9586,-0.1729,-11.9986,-2.0537,-0.1273,-12.5603,0.09,0.5716,0,0,205,3.8905,1
26,27,0,-2.0537,-0.1273,-12.5603,-2.1313,-0.1293,-13.1374,0.09,0.5822,0,0,205,4.072,1
27,28,0,-2.1313,-0.1293,-13.1374,-2.1972,-0.1462,-13.7029,0.09,0.5696,0,0,205,4.2499,1
28,29,0,-2.1972,-0.1462,-13.7029,-2.2496,-0.1524,-14.1293,0.09,0.4297,0,0,205,4.3845,1
29,30,0,-2.2496,-0.1524,-14.1293,-2.3135,-0.1818,-14.7107,0.09,0.5856,0,0,205,4.5682,1
30,31,0,-2.3135,-0.1818,-14.7107,-2.4232,-0.1512,-15.1954,0.09,0.498,0,0,205,4.7249,1
31,32,0,-2.4232,-0.1512,-15.1954,-2.5657,-0.1264,-15.7313,0.09,0.5551,0,0,205,4.8999,1
32,33,0,-2.5657,-0.1264,-15.7313,-2.6641,-0.1163,-16.2374,0.09,0.5157,0,0,205,5.0629,1
33,34,0,-2.6641,-0.1163,-16.2374,-2.7671,-0.1114,-16.6822,0.09,0.4566,0,0,205,5.2075,1
34,35,0,-2.7671,-0.1114,-16.6822,-2.8843,-0.1039,-17.159300000000002,0.09,0.4914,0,0,205,5.3635,1
