node1ID,node2ID,branchID,x1,y1,z1,x2,y2,z2,radius,length,R,G,B,time,type
0,1,0,0,0,-0,-1e-4,-2e-4,-0.001,0.09,0.001,0,0,205,3e-4,1
1,2,0,-1e-4,-2e-4,-0.001,-0.0516,-0.1075,-0.5347,0.09,0.5469,0,0,205,0.1571,1
2,3,0,-0.0516,-0.1075,-0.5347,-0.086,-0.1879,-0.9467,0.09,0.4212,0,0,205,0.2781,1
3,4,0,-0.086,-0.1879,-0.9467,-0.1291,-0.2888,-1.4904,0.09,0.5547,0,0,205,0.4378,1
4,5,0,-0.1291,-0.2888,-1.4904,-0.1881,-0.3893,-2.0209,0.09,0.5431,0,0,205,0.5945,1
5,6,0,-0.1881,-0.3893,-2.0209,-0.2516,-0.471,-2.5222,0.09,0.5119,0,0,205,0.7425,1
6,7,0,-0.2516,-0.471,-2.5222,-0.3494,-0.5509,-3.029,0.09,0.5223,0,0,205,0.8939,1
7,8,0,-0.3494,-0.5509,-3.029,-0.45,-0.5877,-3.5545,0.09,0.5363,0,0,205,1.0497,1
8,9,0,-0.45,-0.5877,-3.5545,-0.5457,-0.6282,-4.0949,0.09,0.5503,0,0,205,1.2099,1
9,10,0,-0.5457,-0.6282,-4.0949,-0.6279,-0.6586,-4.5767,0.09,0.4897,0,0,205,1.3527,1
10,11,0,-0.6279,-0.6586,-4.5767,-0.6961,-0.6624,-4.9882,0.09,0.4171,0,0,205,1.4747,1
11,12,0,-0.6961,-0.6624,-4.9882,-0.7562,-0.6224,-5.4909,0.09,0.5079,0,0,205,1.6234,1
12,13,0,-0.7562,-0.6224,-5.4909,-0.8259,-0.5858,-5.9552,0.09,0.4709,0,0,205,1.7616,1
13,14,0,-0.8259,-0.5858,-5.9552,-0.8923,-0.5775,-6.3871,0.09,0.437,0,0,205,1.8902,1
14,15,0,-0.8923,-0.5775,-6.3871,-0.9802,-0.5609,-6.8931,0.09,0.5139,0,0,205,2.0416,1
15,16,0,-0.9802,-0.5609,-6.8931,-1.0538,-0.5546,-7.4682,0.09,0.5798,0,0,205,2.2129,1
16,17,0,-1.0538,-0.5546,-7.4682,-1.0872,-0.565,-7.8831,0.09,0.4163,0,0,205,2.3361,1
17,18,0,-1.0872,-0.565,-7.8831,-1.1032,-0.5405,-8.395,0.09,0.5127,0,0,205,2.4882,1
18,19,0,-1.1032,-0.5405,-8.395,-1.1692,-0.5001,-8.8767,0.09,0.4879,0,0,205,2.6332,1
19,20,0,-1.1692,-0.5001,-8.8767,-1.2275,-0.4668,-9.3197,0.09,0.4481,0,0,205,2.7667,1
20,21,0,-1.2275,-0.4668,-9.3197,-1.2923,-0.4364,-9.7753,0.09,0.4612,0,0,205,2.9043,1
21,22,0,-1.2923,-0.4364,-9.7753,-1.3643,-0.4292,-10.2557,0.09,0.4858,0,0,205,3.0496,1
22,23,0,-1.3643,-0.4292,-10.2557,-1.4085,-0.4467,-10.7456,0.09,0.4923,0,0,205,3.1971,1
23,24,0,-1.4085,-0.4467,-10.7456,-1.4395,-0.4212,-11.2388,0.09,0.4948,0,0,205,3.3457,1
24,25,0,-1.4395,-0.4212,-11.2388,-1.5318,-0.3812,-11.8478,0.09,0.6172,0,0,205,3.5315,1
25,26,0,-1.5318,-0.3812,-11.8478,-1.601,-0.3661,-12.4323,0.09,0.5888,0,0,205,3.7092,1
26,27,0,-1.601,-0.3661,-12.4323,-1.663,-0.3542,-12.9843,0.09,0.5556,0,0,205,3.8773,1
27,28,0,-1.663,-0.3542,-12.9843,-1.72,-0.3423,-13.522,0.09,0.5408,0,0,205,4.0414,1
28,29,0,-1.72,-0.3423,-13.522,-1.8125,-0.359,-14.0347,0.09,0.5212,0,0,205,4.1999,1
29,30,0,-1.8125,-0.359,-14.0347,-1.8938,-0.3733,-14.5185,0.09,0.4908,0,0,205,4.3494,1
30,31,0,-1.8938,-0.3733,-14.5185,-1.9437,-0.4232,-14.9662,0.09,0.4533,0,0,205,4.4878,1
31,32,0,-1.9437,-0.4232,-14.9662,-1.9937,-0.4552,-15.5299,0.09,0.5668,0,0,205,4.6613,1
32,33,0,-1.9937,-0.4552,-15.5299,-1.9961,-0.4689,-16.0175,0.09,0.4877,0,0,205,4.8109,1
33,34,0,-1.9961,-0.4689,-16.0175,-2.0643,-0.4972,-16.59,0.09,0.5773,0,0,205,4.9884,1
34,35,0,-2.0643,-0.4972,-16.59,-2.1466,-0.5327,-17.1137,0.09,0.5313,0,0,205,5.1522,1
35,36,0,-2.1466,-0.5327,-17.1137,-2.2095,-0.5769,-17.6103,0.09,0.5025,0,0,205,5.3075,1
36,37,0,-2.2095,-0.5769,-17.6103,-2.263,-0.5886,-18.1155,0.09,0.5081,0,0,205,5.4648,1
37,38,0,-2.263,-0.5886,-18.1155,-2.3026,-0.5972,-18.6218,0.09,0.5079,0,0,205,5.6225,1
38,39,0,-2.3026,-0.5972,-18.6218,-2.305,-0.6055,-19.1795,0.09,0.5578,0,0,205,5.796,1
39,40,0,-2.305,-0.6055,-19.1795,-2.3212,-0.61,-19.7131,0.09,0.5339,0,0,205,5.9626,1
40,41,0,-2.3212,-0.61,-19.7131,-2.317,-0.6515,-20.1722,0.09,0.461,0,0,205,6.1067,1
41,42,0,-2.317,-0.6515,-20.1722,-2.3271,-0.7489,-20.7153,0.09,0.5518,0,0,205,6.2796,1
42,43,0,-2.3271,-0.7489,-20.7153,-2.3427,-0.8639,-21.2891,0.09,0.5855,0,0,205,6.4635,1
43,44,0,-2.3427,-0.8639,-21.2891,-2.3617,-0.9409,-21.8838,0.09,0.5999,0,0,205,6.6525,1
44,45,0,-2.3617,-0.9409,-21.8838,-2.3956,-0.9876,-22.4236,0.09,0.5429,0,0,205,6.8239,1
45,46,0,-2.3956,-0.9876,-22.4236,-2.4122,-1.0311,-22.8679,0.09,0.4467,0,0,205,6.9653,1
46,47,0,-2.4122,-1.0311,-22.8679,-2.3623,-1.0959,-23.4903,0.09,0.6278,0,0,205,7.1645,1
