node1ID,node2ID,branchID,x1,y1,z1,x2,y2,z2,radius,length,R,G,B,time,type
0,1,0,0,0,-0,1e-4,2e-4,-0.001,0.09,0.001,0,0,205,3e-4,1
1,2,0,1e-4,2e-4,-0.001,0.082,0.0799,-0.5627,0.09,0.5732,0,0,205,0.1638,1
2,3,0,0.082,0.0799,-0.5627,0.1555,0.1526,-1.0731,0.09,0.5208,0,0,205,0.3128,1
3,4,0,0.1555,0.1526,-1.0731,0.2775,0.1521,-1.6096,0.09,0.5503,0,0,205,0.4705,1
4,5,0,0.2775,0.1521,-1.6096,0.3614,0.1612,-2.1055,0.09,0.503,0,0,205,0.615,1
5,6,0,0.3614,0.1612,-2.1055,0.451,0.165,-2.6531,0.09,0.5549,0,0,205,0.7747,1
6,7,0,0.451,0.165,-2.6531,0.5083,0.1852,-3.1738,0.09,0.5243,0,0,205,0.926,1
7,8,0,0.5083,0.1852,-3.1738,0.5774,0.2143,-3.7936,0.09,0.6243,0,0,205,1.1065,1
8,9,0,0.5774,0.2143,-3.7936,0.6552,0.2213,-4.3384,0.09,0.5504,0,0,205,1.2661,1
9,10,0,0.6552,0.2213,-4.3384,0.7187,0.2273,-4.9027,0.09,0.5679,0,0,205,1.4312,1
10,11,0,0.7187,0.2273,-4.9027,0.7705,0.2321,-5.3646,0.09,0.4648,0,0,205,1.5665,1
11,12,0,0.7705,0.2321,-5.3646,0.7948,0.242,-5.8946,0.09,0.5307,0,0,205,1.7214,1
12,13,0,0.7948,0.242,-5.8946,0.8234,0.2372,-6.3826,0.09,0.4889,0,0,205,1.8644,1
13,14,0,0.8234,0.2372,-6.3826,0.8555,0.2342,-6.9292,0.09,0.5476,0,0,205,2.025,1
14,15,0,0.8555,0.2342,-6.9292,0.8825,0.2332,-7.3952,0.09,0.4668,0,0,205,2.1621,1
15,16,0,0.8825,0.2332,-7.3952,0.8974,0.2147,-7.9136,0.09,0.519,0,0,205,2.3149,1
16,17,0,0.8974,0.2147,-7.9136,0.9118,0.1969,-8.4591,0.09,0.546,0,0,205,2.476,1
17,18,0,0.9118,0.1969,-8.4591,0.9022,0.1835,-9.0184,0.09,0.5596,0,0,205,2.6415,1
18,19,0,0.9022,0.1835,-9.0184,0.8864,0.1794,-9.6304,0.09,0.6122,0,0,205,2.823,1
19,20,0,0.8864,0.1794,-9.6304,0.8874,0.2084,-10.1749,0.09,0.5453,0,0,205,2.9851,1
20,21,0,0.8874,0.2084,-10.1749,0.9064,0.2585,-10.7841,0.09,0.6115,0,0,205,3.1674,1
21,22,0,0.9064,0.2585,-10.7841,0.9244,0.2854,-11.2571,0.09,0.4741,0,0,205,3.309,1
22,23,0,0.9244,0.2854,-11.2571,0.9195,0.3462,-11.8527,0.09,0.5987,0,0,205,3.4882,1
23,24,0,0.9195,0.3462,-11.8527,0.9436,0.3952,-12.3144,0.09,0.4649,0,0,205,3.6278,1
24,25,0,0.9436,0.3952,-12.3144,0.975,0.4565,-12.9139,0.09,0.6034,0,0,205,3.8093,1
25,26,0,0.975,0.4565,-12.9139,0.9997,0.5062,-13.3964,0.09,0.4857,0,0,205,3.9557,1
26,27,0,0.9997,0.5062,-13.3964,1.0221,0.5162,-13.9673,0.09,0.5714,0,0,205,4.1284,1
27,28,0,1.0221,0.5162,-13.9673,1.0233,0.5196,-14.381,0.09,0.4137,0,0,205,4.2537,1
28,29,0,1.0233,0.5196,-14.381,1.0189,0.5257,-14.8259,0.09,0.445,0,0,205,4.3888,1
29,30,0,1.0189,0.5257,-14.8259,1.0135,0.545,-15.3246,0.09,0.499,0,0,205,4.5405,1
30,31,0,1.0135,0.545,-15.3246,1.0455,0.5813,-15.8955,0.09,0.5729,0,0,205,4.7151,1
31,32,0,1.0455,0.5813,-15.8955,1.0731,0.615,-16.4096,0.09,0.5159,0,0,205,4.8728,1
